k,yx,yy,Sx,Sy,NIS,q,r
0,-0.406287,0.323859,29.004000,29.004000,0.009307,1.000000,4.000000
1,-1.208650,-0.704903,7.453455,7.453455,0.262660,1.000000,4.000000
2,-0.130636,-0.568767,5.862227,5.862227,0.058094,1.000000,4.000000
3,3.133483,-3.469165,5.283440,5.283440,4.136287,1.000000,4.000000
4,-2.012825,1.064981,4.988342,4.988342,1.039554,1.000000,4.000000
5,2.442479,0.213536,4.813035,4.813035,1.248962,1.000000,4.000000
6,-0.708742,2.709359,4.699955,4.699955,1.668727,1.000000,4.000000
7,0.604597,1.441711,4.623583,4.623583,0.528609,1.000000,4.000000
8,1.541911,0.200745,4.570779,4.570779,0.528967,1.000000,4.000000
9,-2.441449,0.736049,4.534005,4.534005,1.434149,1.000000,4.000000
10,0.360126,-2.940587,4.508548,4.508548,1.946689,1.000000,4.000000
11,-1.307111,-0.051570,4.491253,4.491253,0.381007,1.000000,4.000000
12,1.803585,-2.402200,4.479879,4.479879,2.014225,1.000000,4.000000
13,1.197687,2.977054,4.472769,4.472769,2.302221,1.000000,4.000000
14,-0.371260,-3.072036,4.468656,4.468656,2.142757,1.000000,4.000000
15,-1.621654,-0.843979,4.466553,4.466553,0.748242,1.000000,4.000000
16,-1.024730,2.551458,4.465694,4.465694,1.692908,1.000000,4.000000
17,-1.946705,0.905976,4.465482,4.465482,1.032465,1.000000,4.000000
18,1.548234,-2.337368,4.465466,4.465466,1.760246,1.000000,4.000000
19,1.732797,-0.123259,4.465314,4.465314,0.675827,1.000000,4.000000
20,-0.764576,3.318065,4.464793,4.464793,2.596790,1.000000,4.000000
21,-1.265162,-0.365147,4.463751,4.463751,0.388455,1.000000,4.000000
22,1.417110,-2.779636,4.462101,4.462101,2.181613,1.000000,4.000000
23,1.327706,1.271067,4.459808,4.459808,0.757525,1.000000,4.000000
24,2.839249,1.026226,4.456873,4.456873,2.045038,1.000000,4.000000
25,-0.145920,1.053437,4.453326,4.453326,0.253973,1.000000,4.000000
26,-0.398352,4.948359,4.449213,4.449213,5.539169,1.000000,4.000000
27,0.341036,3.170188,4.444595,4.444595,2.287362,1.000000,4.000000
28,1.191150,0.435601,4.439535,4.439535,0.362332,1.000000,4.000000
29,-1.169256,1.160442,4.434099,4.434099,0.612026,1.000000,4.000000
30,-1.565118,-0.984561,4.428351,4.428351,0.772060,1.000000,4.000000
31,3.897975,6.666286,4.422353,4.422353,13.484584,1.000000,4.000000
32,-0.899653,-1.746833,4.416161,4.416161,0.874244,1.000000,4.000000
33,0.309504,-1.058199,4.409826,4.409826,0.275652,1.000000,4.000000
34,-0.885943,0.176191,4.403395,4.403395,0.185298,1.000000,4.000000
35,-1.620786,-6.297353,4.396907,4.396907,9.616670,1.000000,4.000000
36,1.523515,3.129310,4.390396,4.390396,2.759131,1.000000,4.000000
37,-0.968060,-4.970044,4.383895,4.383895,5.848332,1.000000,4.000000
38,-0.300053,-3.492772,4.377426,4.377426,2.807469,1.000000,4.000000
39,-0.187121,-0.695346,4.371013,4.371013,0.118627,1.000000,4.000000
40,2.056554,-0.550840,4.364672,4.364672,1.038529,1.000000,4.000000
41,-1.889930,0.331823,4.358419,4.358419,0.844788,1.000000,4.000000
42,-0.051894,0.056989,4.352265,4.352265,0.001365,1.000000,4.000000
43,-1.419646,-1.206150,4.346218,4.346218,0.798439,1.000000,4.000000
44,3.279624,1.321054,4.340287,4.340287,2.880251,1.000000,4.000000
45,3.579505,-1.530528,4.334477,4.334477,3.496470,1.000000,4.000000
46,-0.267285,-1.332240,4.328792,4.328792,0.426517,1.000000,4.000000
47,2.129697,-0.546950,4.323233,4.323233,1.118321,1.000000,4.000000
48,-1.175127,1.740957,4.317803,4.317803,1.021782,1.000000,4.000000
49,-0.790548,-2.813144,4.312502,4.312502,1.979998,1.000000,4.000000
50,1.148768,-0.846430,4.307330,4.307330,0.472708,1.000000,4.000000
51,-0.794143,-0.173375,4.302286,4.302286,0.153575,1.000000,4.000000
52,-4.384597,-0.809233,4.297369,4.297369,4.625980,1.000000,4.000000
53,2.435352,2.849486,4.292577,4.292577,3.273211,1.000000,4.000000
54,4.375787,0.123851,4.287908,4.287908,4.469044,1.000000,4.000000
55,-1.263896,-2.975999,4.283359,4.283359,2.440608,1.000000,4.000000
56,-4.047342,1.349164,4.278929,4.278929,4.253687,1.000000,4.000000
57,2.005924,-4.142351,4.274613,4.274613,4.955491,1.000000,4.000000
58,0.060830,3.687108,4.270410,4.270410,3.184346,1.000000,4.000000
59,1.980246,2.458598,4.266317,4.266317,2.335992,1.000000,4.000000
60,-1.015436,-0.788758,4.262330,4.262330,0.387875,1.000000,4.000000
61,-2.408295,5.359395,4.258448,4.258448,8.106945,1.000000,4.000000
62,-2.232373,1.068326,4.254666,4.254666,1.439551,1.000000,4.000000
63,-1.944687,-0.291921,4.250982,4.250982,0.909678,1.000000,4.000000
64,0.050455,-0.185355,4.247393,4.247393,0.008688,1.000000,4.000000
65,-1.798874,-1.945043,4.243896,4.243896,1.653938,1.000000,4.000000
66,0.081324,-0.502251,4.240489,4.240489,0.061047,1.000000,4.000000
67,2.656884,-2.997865,4.237169,4.237169,3.787017,1.000000,4.000000
68,1.937703,-1.724498,4.233932,4.233932,1.589205,1.000000,4.000000
69,0.458856,1.813264,4.230777,4.230777,0.826911,1.000000,4.000000
70,4.735050,-0.517846,4.227701,4.227701,5.366714,1.000000,4.000000
71,-3.337343,1.506924,4.224702,4.224702,3.173876,1.000000,4.000000
72,-2.196776,-2.543205,4.221776,4.221776,2.675111,1.000000,4.000000
73,-0.079590,-0.510336,4.218922,4.218922,0.063233,1.000000,4.000000
74,-1.178981,2.137921,4.216138,4.216138,1.413783,1.000000,4.000000
75,-0.938712,-3.553328,4.213421,4.213421,3.205784,1.000000,4.000000
76,0.966797,-1.252199,4.210770,4.210770,0.594357,1.000000,4.000000
77,2.076023,-2.763371,4.208182,4.208182,2.838778,1.000000,4.000000
78,-0.667590,-4.380509,4.205655,4.205655,4.668603,1.000000,4.000000
79,2.191731,5.441369,4.203187,4.203187,8.187165,1.000000,4.000000
80,2.904804,-0.365477,4.200778,4.200778,2.040447,1.000000,4.000000
81,0.121619,2.304932,4.198424,4.198424,1.268929,1.000000,4.000000
82,-1.006092,0.710450,4.196124,4.196124,0.361515,1.000000,4.000000
83,-0.088940,2.098040,4.193876,4.193876,1.051457,1.000000,4.000000
84,0.896487,0.587582,4.191680,4.191680,0.274100,1.000000,4.000000
85,4.655163,0.591839,4.189533,4.189533,5.256150,1.000000,4.000000
86,-0.257430,0.649395,4.187434,4.187434,0.116535,1.000000,4.000000
87,-0.234413,1.901025,4.185382,4.185382,0.876586,1.000000,4.000000
88,2.141319,-2.315271,4.183374,4.183374,2.377440,1.000000,4.000000
89,1.656443,-5.891237,4.181411,4.181411,8.956422,1.000000,4.000000
90,1.725885,-3.298290,4.179490,4.179490,3.315570,1.000000,4.000000
91,-0.419196,-1.755008,4.177611,4.177611,0.779340,1.000000,4.000000
92,1.324563,0.022867,4.175772,4.175772,0.420279,1.000000,4.000000
93,-2.482594,-0.257552,4.173972,4.173972,1.492489,1.000000,4.000000
94,-0.904735,-1.645871,4.172210,4.172210,0.845460,1.000000,4.000000
95,-3.029864,0.837028,4.170485,4.170485,2.369195,1.000000,4.000000
96,-0.113177,0.253867,4.168796,4.168796,0.018532,1.000000,4.000000
97,-0.204911,-0.347905,4.167142,4.167142,0.039122,1.000000,4.000000
98,-2.441342,-0.615119,4.165521,4.165521,1.521663,1.000000,4.000000
99,-3.874077,0.742290,4.163934,4.163934,3.736722,1.000000,4.000000
100,-2.396157,2.750499,4.162379,4.162379,3.196925,1.000000,4.000000
101,0.936274,2.677706,4.160856,4.160856,1.933910,1.000000,4.000000
102,1.250657,-2.008265,4.159363,4.159363,1.345704,1.000000,4.000000
103,-1.806369,0.455175,4.157899,4.157899,0.834593,1.000000,4.000000
104,0.145315,3.044812,4.156465,4.156465,2.235553,1.000000,4.000000
105,2.668568,-3.301577,4.155059,4.155059,4.337282,1.000000,4.000000
106,1.034714,1.183556,4.153680,4.153680,0.595000,1.000000,4.000000
107,-0.937298,0.519909,4.152328,4.152328,0.276672,1.000000,4.000000
108,1.555158,0.010639,4.151003,4.151003,0.582662,1.000000,4.000000
109,-1.445608,-0.680824,4.149703,4.149703,0.615298,1.000000,4.000000
110,-0.806883,-3.549337,4.148427,4.148427,3.193705,1.000000,4.000000
111,-2.588732,-2.290312,4.147176,4.147176,2.880770,1.000000,4.000000
112,-0.068177,-1.675005,4.145949,4.145949,0.677840,1.000000,4.000000
113,1.805133,-2.463824,4.144745,4.144745,2.250786,1.000000,4.000000
114,1.991971,-1.498575,4.143563,4.143563,1.499597,1.000000,4.000000
115,0.669985,1.326821,4.142403,4.142403,0.533346,1.000000,4.000000
116,-4.235963,1.608668,4.141265,4.141265,4.957712,1.000000,4.000000
117,-0.912772,-1.494465,4.140148,4.140148,0.740693,1.000000,4.000000
118,-2.095999,-1.760824,4.139052,4.139052,1.810490,1.000000,4.000000
119,-0.088338,1.874573,4.137975,4.137975,0.851100,1.000000,4.000000
120,0.578874,0.049932,4.136918,4.136918,0.081604,1.000000,4.000000
121,-4.782392,3.671234,4.135881,4.135881,8.788753,1.000000,4.000000
122,1.367295,-0.883255,4.134862,4.134862,0.640804,1.000000,4.000000
123,0.383858,1.505999,4.133861,4.133861,0.584291,1.000000,4.000000
124,-2.914648,3.043745,4.132879,4.132879,4.297139,1.000000,4.000000
125,-0.362683,0.127265,4.131914,4.131914,0.035755,1.000000,4.000000
126,-2.482171,1.730236,4.130966,4.130966,2.216162,1.000000,4.000000
127,-0.007502,0.099859,4.130035,4.130035,0.002428,1.000000,4.000000
128,-1.708004,-0.396769,4.129120,4.129120,0.744639,1.000000,4.000000
129,-4.695253,3.617891,4.128222,4.128222,8.510816,1.000000,4.000000
130,-0.116322,1.363784,4.127339,4.127339,0.453909,1.000000,4.000000
131,-0.121959,5.755278,4.126472,4.126472,8.030612,1.000000,4.000000
132,2.178521,4.019279,4.125620,4.125620,5.066041,1.000000,4.000000
133,-0.176874,-2.456566,4.124783,4.124783,1.470623,1.000000,4.000000
134,-0.433192,-0.054378,4.123961,4.123961,0.046221,1.000000,4.000000
135,-0.184596,-0.381796,4.123152,4.123152,0.043618,1.000000,4.000000
136,1.582065,-3.017856,4.122358,4.122358,2.816442,1.000000,4.000000
137,0.225731,-0.244911,4.121577,4.121577,0.026916,1.000000,4.000000
138,-0.608790,-4.530068,4.120810,4.120810,5.069911,1.000000,4.000000
139,2.552575,-1.052164,4.120056,4.120056,1.850142,1.000000,4.000000
140,1.695322,-3.930037,4.119315,4.119315,4.447173,1.000000,4.000000
141,-0.238923,2.226202,4.118587,4.118587,1.217180,1.000000,4.000000
142,-1.405261,-1.021812,4.117871,4.117871,0.733112,1.000000,4.000000
143,-0.566241,2.198554,4.117167,4.117167,1.251897,1.000000,4.000000
144,-0.933483,2.459151,4.116475,4.116475,1.680762,1.000000,4.000000
145,0.827881,-0.031079,4.115795,4.115795,0.166761,1.000000,4.000000
146,-1.428111,-0.902988,4.115127,4.115127,0.693755,1.000000,4.000000
147,-3.668931,0.530750,4.114470,4.114470,3.340102,1.000000,4.000000
148,-5.126025,-1.677544,4.113824,4.113824,7.071350,1.000000,4.000000
149,-0.139710,-2.309617,4.113189,4.113189,1.301630,1.000000,4.000000
150,1.010872,2.349594,4.112565,4.112565,1.590846,1.000000,4.000000
151,1.135113,2.013842,4.111951,4.111951,1.299636,1.000000,4.000000
152,-1.176431,-2.640806,4.111348,4.111348,2.032873,1.000000,4.000000
153,1.586930,1.571217,4.110755,4.110755,1.213176,1.000000,4.000000
154,2.191479,2.184882,4.110172,4.110172,2.329900,1.000000,4.000000
155,1.639467,0.833110,4.109599,4.109599,0.822933,1.000000,4.000000
156,-1.428469,-1.877609,4.109036,4.109036,1.354561,1.000000,4.000000
157,-1.622392,3.666931,4.108482,4.108482,3.913499,1.000000,4.000000
158,0.007172,0.352157,4.107937,4.107937,0.030202,1.000000,4.000000
159,2.008155,0.066242,4.107402,4.107402,0.982878,1.000000,4.000000
160,1.822668,2.424855,4.106875,4.106875,2.240643,1.000000,4.000000
161,0.821464,1.409379,4.106358,4.106358,0.648057,1.000000,4.000000
162,-4.819587,0.699360,4.105849,4.105849,5.776522,1.000000,4.000000
163,-0.493166,-0.553571,4.105349,4.105349,0.133887,1.000000,4.000000
164,-1.373416,2.498905,4.104858,4.104858,1.980774,1.000000,4.000000
165,1.087592,1.047185,4.104374,4.104374,0.555372,1.000000,4.000000
166,-1.836636,0.331370,4.103899,4.103899,0.848715,1.000000,4.000000
167,-0.782581,-0.733731,4.103432,4.103432,0.280447,1.000000,4.000000
168,0.270705,0.349562,4.102973,4.102973,0.047642,1.000000,4.000000
169,-2.389339,-7.000277,4.102522,4.102522,13.336386,1.000000,4.000000
170,-2.285511,0.952548,4.102079,4.102079,1.494585,1.000000,4.000000
171,-0.183463,1.172332,4.101643,4.101643,0.343282,1.000000,4.000000
172,-1.786133,2.457545,4.101214,4.101214,2.250503,1.000000,4.000000
173,3.412510,-1.738417,4.100793,4.100793,3.576703,1.000000,4.000000
174,0.623531,1.855581,4.100379,4.100379,0.934541,1.000000,4.000000
175,-0.022438,-3.428370,4.099973,4.099973,2.866903,1.000000,4.000000
176,0.980918,-0.098934,4.099573,4.099573,0.237095,1.000000,4.000000
177,2.406509,0.853304,4.099180,4.099180,1.590419,1.000000,4.000000
178,-1.804256,1.092117,4.098794,4.098794,1.085211,1.000000,4.000000
179,0.744965,-0.525433,4.098415,4.098415,0.202774,1.000000,4.000000
180,-0.016722,-0.316818,4.098042,4.098042,0.024561,1.000000,4.000000
181,-0.257122,-2.731150,4.097676,4.097676,1.836478,1.000000,4.000000
182,-1.730613,-2.277671,4.097316,4.097316,1.997114,1.000000,4.000000
183,-0.072841,1.402330,4.096963,4.096963,0.481292,1.000000,4.000000
184,-0.317763,-0.026395,4.096615,4.096615,0.024818,1.000000,4.000000
185,-0.616782,-0.116352,4.096274,4.096274,0.096175,1.000000,4.000000
186,0.431913,-3.869032,4.095939,4.095939,3.700241,1.000000,4.000000
187,1.725934,1.090772,4.095610,4.095610,1.017829,1.000000,4.000000
188,2.371775,-0.538630,4.095286,4.095286,1.444450,1.000000,4.000000
189,2.053586,-0.528977,4.094969,4.094969,1.098184,1.000000,4.000000
190,2.832758,3.573146,4.094657,4.094657,5.077811,1.000000,4.000000
191,-3.511186,3.487296,4.094351,4.094351,5.981330,1.000000,4.000000
192,-0.829590,1.088707,4.094050,4.094050,0.457616,1.000000,4.000000
193,-1.317172,0.187281,4.093755,4.093755,0.432370,1.000000,4.000000
194,-0.199661,-2.837916,4.093465,4.093465,1.977208,1.000000,4.000000
195,-1.054677,2.389587,4.093180,4.093180,1.666789,1.000000,4.000000
196,0.871502,0.547139,4.092900,4.092900,0.258711,1.000000,4.000000
197,-1.008604,2.899161,4.092626,4.092626,2.302292,1.000000,4.000000
198,0.858381,0.089712,4.092357,4.092357,0.182014,1.000000,4.000000
199,-0.628520,4.058178,4.092092,4.092092,4.121082,1.000000,4.000000
200,-1.252614,-0.360417,4.091833,4.091833,0.415203,1.000000,4.000000
201,0.181181,-4.928433,4.091578,4.091578,5.944474,1.000000,4.000000
202,4.321060,-0.019216,4.091328,4.091328,4.563782,1.000000,4.000000
