k,yx,yy,Sx,Sy,NIS,q,r
0,2.713977,0.556944,29.004000,29.004000,0.264648,1.000000,4.000000
1,-3.306965,-0.914079,7.453455,7.453455,1.579343,1.000000,4.000000
2,-2.265017,-3.229994,5.862227,5.862227,2.654822,1.000000,4.000000
3,-3.148473,-0.139126,5.283440,5.283440,1.879881,1.000000,4.000000
4,0.072977,-2.282839,4.988342,4.988342,1.045775,1.000000,4.000000
5,1.774609,-0.560628,4.813035,4.813035,0.719617,1.000000,4.000000
6,-1.117273,3.488177,4.699955,4.699955,2.854427,1.000000,4.000000
7,-0.519346,-0.303557,4.623583,4.623583,0.078265,1.000000,4.000000
8,2.360738,3.338193,4.570779,4.570779,3.657280,1.000000,4.000000
9,-3.579612,2.707499,4.534005,4.534005,4.442910,1.000000,4.000000
10,1.715060,1.216657,4.508548,4.508548,0.980734,1.000000,4.000000
11,1.275686,1.481726,4.491253,4.491253,0.851185,1.000000,4.000000
12,2.951030,1.025146,4.479879,4.479879,2.178520,1.000000,4.000000
13,-1.396809,-2.419749,4.472769,4.472769,1.745285,1.000000,4.000000
14,0.409580,-0.258048,4.468656,4.468656,0.052442,1.000000,4.000000
15,-0.250136,-0.859521,4.466553,4.466553,0.179410,1.000000,4.000000
16,4.151646,-0.590412,4.465694,4.465694,3.937742,1.000000,4.000000
17,-1.894644,1.386496,4.465482,4.465482,1.234367,1.000000,4.000000
18,1.397854,1.605794,4.465466,4.465466,1.015027,1.000000,4.000000
19,-0.189820,-0.956916,4.465314,4.465314,0.213136,1.000000,4.000000
20,5.027288,-1.808289,4.464793,4.464793,6.393024,1.000000,4.000000
21,-3.527830,-2.689007,4.463751,4.463751,4.408028,1.000000,4.000000
22,0.429130,-4.354976,4.462101,4.462101,4.291692,1.000000,4.000000
23,0.313417,2.931872,4.459808,4.459808,1.949435,1.000000,4.000000
24,-0.240876,-0.659080,4.456873,4.456873,0.110483,1.000000,4.000000
25,-1.258353,-2.252814,4.453326,4.453326,1.495203,1.000000,4.000000
26,-1.402368,3.160684,4.449213,4.449213,2.687343,1.000000,4.000000
27,1.136246,0.367123,4.444595,4.444595,0.320802,1.000000,4.000000
28,-1.027275,-1.187874,4.439535,4.439535,0.555540,1.000000,4.000000
29,2.160066,0.194658,4.434099,4.434099,1.060819,1.000000,4.000000
30,-1.713513,1.901747,4.428351,4.428351,1.479731,1.000000,4.000000
31,1.948643,5.411492,4.422353,4.422353,7.480511,1.000000,4.000000
32,0.279976,-3.402920,4.416161,4.416161,2.639906,1.000000,4.000000
33,-0.617578,4.575112,4.409826,4.409826,4.833081,1.000000,4.000000
34,2.569418,-6.872956,4.403395,4.403395,12.226802,1.000000,4.000000
35,-1.419142,3.051395,4.396907,4.396907,2.575669,1.000000,4.000000
