k,x,y,vx,vy
0,2.339687,0.480135,0.018715,0.003841
1,0.807824,0.056686,-0.082253,-0.024068
2,0.086662,-0.969853,-0.206658,-0.201474
3,-0.682290,-1.007679,-0.456469,-0.212513
4,-0.676961,-1.464229,-0.448916,-0.448755
5,-0.386166,-1.567907,-0.223364,-0.520011
6,-0.557026,-1.058820,-0.390872,0.002955
7,-0.634888,-1.099702,-0.480040,-0.049164
8,-0.349690,-0.683826,-0.026466,0.592210
9,-0.771818,-0.353098,-0.781691,1.163437
10,-0.593999,-0.192595,-0.390660,1.440834
11,-0.462278,-0.001707,-0.080677,1.800882
12,-0.147781,0.144123,0.674241,2.063130
13,-0.281938,-0.070381,0.302159,1.418558
14,-0.232939,-0.069073,0.414656,1.347682
15,-0.250774,-0.131900,0.344442,1.106412
16,0.189059,-0.171342,1.525966,0.938386
17,0.022080,-0.008046,0.983206,1.335577
18,0.187452,0.186049,1.383713,1.795662
19,0.195346,0.122245,1.329628,1.523012
20,0.745289,-0.035541,2.746884,1.013233
21,0.433711,-0.294644,1.767241,0.266523
22,0.513497,-0.740321,1.884165,-0.920061
23,0.583494,-0.456445,1.967671,-0.138900
24,0.598155,-0.526785,1.905095,-0.310118
25,0.508163,-0.762313,1.587154,-0.879324
26,0.398316,-0.460781,1.243263,-0.104256
27,0.536841,-0.426143,1.513208,-0.017036
28,0.465400,-0.544089,1.277109,-0.290045
29,0.702413,-0.530833,1.756791,-0.246818
30,0.571802,-0.351815,1.389483,0.160839
31,0.785695,0.168222,1.792383,1.279715
32,0.847926,-0.126861,1.848185,0.601477
33,0.827496,0.310356,1.729582,1.480113
34,1.097471,-0.289673,2.204904,0.208669
35,1.013464,-0.010052,1.952064,0.752317
36,1.140157,0.149804,2.121188,1.031728
37,1.036425,0.159757,1.845423,1.011575
38,1.038529,0.636654,1.781189,1.854369
39,1.146664,0.651274,1.912124,1.813800
40,1.097415,0.921476,1.757501,2.227214
41,0.858994,0.745457,1.284168,1.845595
42,0.637814,1.049461,0.865876,2.298163
43,0.788259,1.109697,1.086858,2.321854
44,0.837690,1.249357,1.131905,2.473495
45,1.073499,1.056782,1.471810,2.087551
46,1.158967,0.958853,1.559416,1.869158
47,1.019360,0.997127,1.297484,1.870523
48,0.993045,1.052369,1.218839,1.897356
49,1.110795,1.202626,1.356736,2.063219
50,1.032074,1.397686,1.203257,2.286206
51,1.066644,1.315675,1.218214,2.104329
52,1.087278,1.428526,1.212997,2.203308
53,1.130434,1.196988,1.238967,1.824522
54,1.116652,1.064021,1.186876,1.595611
55,1.223329,0.875025,1.297028,1.302224
56,1.354440,1.046627,1.434386,1.492331
57,1.505686,0.839068,1.591839,1.187331
58,1.490318,0.706337,1.532169,0.989532
59,1.635791,0.606457,1.675023,0.840656
60,1.612869,0.745348,1.605926,0.990158
61,1.466762,0.724634,1.391014,0.941302
62,1.570645,0.578950,1.481346,0.745929
63,1.627334,0.446031,1.513006,0.572973
64,1.458810,0.360118,1.283861,0.460728
65,1.473894,0.096944,1.271826,0.151277
66,1.599272,0.090904,1.383748,0.141124
67,1.464865,0.165912,1.204784,0.220829
68,1.596000,0.417775,1.321337,0.490268
69,1.708572,0.424561,1.413860,0.487025
70,1.683978,0.377579,1.357838,0.426921
71,1.685134,0.473281,1.330652,0.518056
72,1.746708,0.483248,1.366728,0.517650
73,1.770118,0.401278,1.362731,0.423608
74,1.825789,0.537655,1.391309,0.552241
75,1.845988,0.396236,1.383734,0.400828
76,1.930328,0.504969,1.439314,0.499615
77,1.794557,0.694598,1.279873,0.673668
78,1.789454,0.780577,1.250484,0.743077
79,1.960143,0.876302,1.388290,0.819570
80,1.892806,0.985509,1.299378,0.906345
81,1.872301,0.922535,1.256411,0.831395
82,1.870796,0.928492,1.232077,0.821645
83,1.738735,1.012478,1.090507,0.882675
84,1.630853,0.955489,0.974634,0.815985
85,1.753596,0.910982,1.065877,0.762233
86,1.823351,0.922175,1.108223,0.758690
87,1.870732,0.877328,1.130033,0.706775
88,1.793837,0.803522,1.044875,0.631506
89,1.755488,0.847871,0.994690,0.658375
90,1.700823,0.897181,0.932176,0.688678
91,1.733278,0.785131,0.943639,0.584241
92,1.720657,0.807930,0.917758,0.593374
93,1.843150,0.778161,1.002502,0.559492
94,1.899211,0.776769,1.031524,0.549352
95,1.910457,0.838037,1.024034,0.589489
