k,zx,zy,valid
0,2.713977,0.556944,1
1,-0.966904,-0.433868,1
2,-1.458838,-3.173790,1
3,-3.065944,-1.113009,1
4,-0.618442,-3.294768,1
5,1.088670,-2.033832,1
6,-1.507906,1.909869,1
7,-1.084190,-1.362318,1
8,1.716250,2.237508,1
9,-3.929831,2.035517,1
10,0.927608,0.886827,1
11,0.673874,1.317948,1
12,2.487139,1.059457,1
13,-1.531105,-2.234363,1
14,0.133686,-0.300058,1
15,-0.474783,-0.901640,1
16,3.907760,-0.700184,1
17,-1.675066,1.233922,1
18,1.439598,1.624460,1
19,0.025307,-0.734954,1
20,5.249226,-1.655583,1
21,-2.727603,-2.704283,1
22,0.898186,-4.644289,1
23,0.864597,2.173150,1
24,0.381971,-1.118303,1
25,-0.622096,-2.785802,1
26,-0.862462,2.380785,1
27,1.559428,-0.095744,1
28,-0.460170,-1.614358,1
29,2.651008,-0.355232,1
30,-0.975964,1.365978,1
31,2.548235,5.062894,1
32,1.101518,-3.209103,1
33,0.267312,4.460280,1
34,3.431505,-6.532998,1
35,-0.277572,2.765895,1
36,2.038233,1.633523,1
37,-0.486444,0.048463,1
38,0.669663,5.476435,1
39,1.928432,0.409047,1
40,0.137736,3.487355,1
41,-2.194092,-1.716054,1
42,-2.165344,4.082318,1
43,2.326340,1.274587,1
44,1.163218,2.345182,1
45,3.622810,-1.837823,1
46,1.840636,-0.740469,1
47,-1.094230,1.008148,1
48,0.335215,1.276816,1
49,2.305964,2.640182,1
50,-0.345664,3.399375,1
51,1.205649,-0.374570,1
52,1.037099,2.380400,1
53,1.388778,-2.570975,1
54,0.580900,-1.290295,1
55,2.394137,-2.243407,1
56,2.862642,3.134013,1
57,3.290858,-2.618964,1
58,0.792053,-1.608343,1
59,3.360503,-1.190953,1
60,0.752545,2.606778,1
61,-1.291636,0.097554,1
62,2.765342,-2.004982,1
63,2.058631,-1.910123,1
64,-1.755245,-1.214252,1
65,1.300159,-4.370339,1
66,3.261576,-0.059888,1
67,-1.268756,1.383377,1
68,3.426260,4.648847,1
69,3.201719,0.372233,1
70,0.755196,-0.618874,1
71,1.222267,2.024919,1
72,2.377271,0.476145,1
73,1.698423,-1.285582,1
74,2.351671,2.904746,1
75,1.703038,-2.461273,1
76,3.005723,2.416357,1
77,-1.367235,4.146131,1
78,1.192337,2.190821,1
79,4.828016,2.468193,1
80,-0.001877,2.834635,1
81,0.935060,-0.712356,1
82,1.327605,0.710845,1
83,-1.494318,2.406206,1
84,-1.075571,-0.602155,1
85,3.932630,-0.372720,1
86,2.857061,0.835703,1
87,2.414816,-0.417750,1
88,-0.376482,-1.114779,1
89,0.449150,1.547268,1
90,0.039258,1.702623,1
91,2.044311,-2.048552,1
92,1.003971,1.060838,1
93,4.237501,-0.179154,1
94,2.735648,0.484542,1
95,1.690294,2.017731,1
96,4.601016,0.155446,1
97,2.057846,-1.463217,1
98,-0.621011,-1.992188,1
99,0.870270,-0.986543,1
100,-0.007840,0.338583,1
101,2.390753,1.887528,1
102,1.941522,3.248276,1
103,-1.176475,-0.531668,1
104,2.581948,0.266298,1
105,3.416074,-1.371156,1
106,-1.697622,-0.154310,1
107,4.612805,0.946939,1
108,2.459584,0.794421,1
109,1.817771,2.064596,1
110,1.603456,0.533345,1
111,0.507393,-1.613737,1
112,-0.063226,-1.880071,1
113,3.173018,-0.257365,1
114,2.324514,2.383912,1
115,3.601737,-0.036567,1
116,-0.083959,-1.094321,1
117,4.480292,-2.339595,1
118,2.342181,0.162320,1
119,2.753004,-0.417903,1
120,5.583803,2.207906,1
121,2.055557,-0.567358,1
122,2.569745,0.937685,1
123,1.213765,3.414222,1
124,2.788185,-2.067651,1
125,-1.353961,2.661027,1
126,5.199782,4.303590,1
127,0.782252,0.723333,1
128,0.448815,1.099745,1
129,0.315606,1.267217,1
130,3.662565,3.507327,1
131,2.315189,2.098799,1
132,3.986011,1.565991,1
133,-3.900401,1.408411,1
134,3.558086,1.340495,1
135,1.294900,2.902183,1
136,3.149699,1.875805,1
137,1.014569,0.340597,1
138,1.132352,0.899360,1
139,0.809844,2.603572,1
140,4.099692,5.028994,1
141,3.948715,-0.071799,1
142,4.336894,1.126884,1
143,4.649524,0.377044,1
144,1.370966,1.142031,1
145,2.238484,2.495932,1
146,2.229258,2.590602,1
147,5.963544,3.346311,1
148,2.398262,2.343499,1
149,4.098909,7.028118,1
150,1.348080,2.011016,1
151,3.702564,-2.178366,1
152,3.630955,2.164931,1
153,2.860604,0.966595,1
154,3.067385,3.984826,1
155,3.693118,3.212247,1
156,3.658052,2.041015,1
157,2.356005,2.701947,1
158,-0.428878,2.788026,1
159,2.572350,2.446526,1
160,2.525650,4.038591,1
161,1.308266,-1.589450,1
162,4.771344,5.322141,1
163,7.304957,4.760937,1
164,4.139469,1.750101,1
165,2.315089,0.681966,1
166,3.092073,0.948741,1
167,4.731731,2.008368,1
168,2.389620,1.686699,1
169,5.109366,0.016142,1
170,5.010548,-0.387375,1
171,7.744330,5.896953,1
172,0.966868,3.017271,1
173,0.967352,0.112659,1
174,-0.127391,1.378148,1
175,5.295222,2.962614,1
176,1.596437,-0.983722,1
177,2.445944,3.674945,1
178,3.128926,2.685003,1
179,6.077619,3.890579,1
180,1.882072,1.622548,1
181,6.708915,4.590211,1
182,4.816471,2.979899,1
183,6.384097,-0.289171,1
184,6.311313,-1.614993,1
185,1.422663,1.509534,1
186,5.355923,1.925871,1
187,6.519073,3.607175,1
188,3.532486,1.731099,1
189,4.726845,6.725560,1
190,-0.378512,2.428429,1
191,3.719674,1.660653,1
192,2.233224,2.190555,1
193,1.508187,1.794244,1
194,3.732714,3.704381,1
195,2.728195,2.085545,1
196,5.417867,0.683963,1
197,3.172572,2.989986,1
198,1.739698,4.887672,1
199,5.480191,1.994938,1
200,4.065928,5.883295,1
201,5.944397,1.822417,1
202,2.426202,0.691404,1
203,1.597375,1.661792,1
204,3.568076,1.935332,1
205,1.327824,3.320667,1
206,3.552967,-0.063195,1
207,3.722067,2.210724,1
208,0.192950,1.780534,1
209,5.293307,5.017208,1
210,3.767006,3.717449,1
211,2.589882,0.969778,1
212,3.000967,3.021381,1
213,4.322751,6.118167,1
214,5.867686,2.281397,1
215,3.675789,3.598758,1
216,4.715056,-1.529073,1
217,3.635686,4.948468,1
218,5.543400,0.265436,1
219,5.585950,3.461700,1
220,7.473729,0.162882,1
221,2.538090,0.624890,1
222,3.950411,0.043993,1
223,7.071521,3.571813,1
224,6.350860,1.299513,1
225,4.197085,-0.601340,1
226,3.045939,1.075925,1
227,7.128639,5.315051,1
228,2.640758,2.024309,1
229,5.300251,2.873388,1
230,2.459100,3.653829,1
231,3.895232,-0.411519,1
232,3.104896,4.797694,1
233,6.282748,3.906632,1
234,2.934929,1.233207,1
235,6.409976,4.150209,1
236,6.319712,2.539309,1
237,3.818208,2.265047,1
238,8.006581,0.821180,1
239,7.072170,3.390530,1
240,3.651820,0.968871,1
241,4.390494,0.726692,1
242,2.609484,-2.093521,1
243,0.566460,4.707171,1
244,6.539516,1.777802,1
245,4.745686,4.160097,1
246,5.766818,2.167846,1
247,2.884174,0.814429,1
248,3.481853,1.553738,1
249,4.560418,-0.644450,1
250,2.875364,2.501950,1
251,6.232232,1.574927,1
252,3.032936,3.890843,1
253,4.184676,6.692435,1
254,5.093058,3.249902,1
255,6.063969,3.412886,1
256,8.735755,1.526609,1
257,4.254154,1.552851,1
258,8.677476,2.989639,1
259,6.138845,-0.595307,1
260,4.354464,2.622627,1
261,6.485042,2.069651,1
262,4.563698,4.952910,1
263,6.546618,3.442533,1
264,3.222545,-0.306892,1
265,9.154209,2.618617,1
266,5.089978,4.274893,1
267,9.036280,0.612746,1
268,6.002437,0.717348,1
269,5.310452,2.771961,1
270,5.079835,1.493760,1
271,6.988430,3.572637,1
272,3.260051,1.985524,1
273,4.280084,2.070094,1
274,9.357064,2.620282,1
275,4.607458,3.932624,1
276,4.867131,3.765443,1
277,9.136004,6.137672,1
278,2.797012,2.854281,1
279,4.420699,2.456227,1
280,7.768226,3.152492,1
281,3.390014,0.114953,1
282,7.722468,3.528401,1
283,6.950107,7.916607,1
284,4.634334,3.819878,1
285,4.997233,5.210640,1
286,4.302257,2.360536,1
287,9.125238,3.651574,1
288,5.953751,3.323899,1
289,7.936103,1.252051,1
290,5.468141,2.345656,1
291,7.781207,1.567602,1
292,7.524306,1.866665,1
293,6.537598,2.379021,1
294,5.114338,0.614350,1
295,4.872497,0.581709,1
296,5.265924,4.221152,1
297,5.521043,7.531167,1
298,9.648496,3.766601,1
299,5.835559,1.577407,1
300,5.657003,5.369235,1
301,3.501454,3.407044,1
302,4.789407,1.486174,1
303,6.357677,4.342312,1
304,5.174428,0.919275,1
305,8.187590,6.449364,1
306,4.251244,1.849779,1
307,4.971513,2.587120,1
308,6.757111,1.004058,1
309,6.245661,2.432715,1
310,5.829772,2.331285,1
311,8.541620,5.003595,1
312,9.317279,4.927943,1
313,9.687765,1.693109,1
314,8.152528,5.361427,1
315,6.971748,3.800267,1
316,9.164962,1.442318,1
317,5.122159,2.136516,1
318,4.568370,3.958295,1
319,5.105737,2.258593,1
320,3.886533,5.732551,1
321,8.219196,3.627654,1
322,4.768710,4.459861,1
323,6.683983,3.825410,1
324,7.998311,1.897837,1
325,7.400106,4.779336,1
326,7.467218,-1.279819,1
327,8.711923,6.019653,1
328,7.725478,-0.569181,1
329,7.644328,0.306896,1
330,6.841370,4.857396,1
331,6.385661,0.936559,1
332,6.590475,1.316373,1
333,11.869080,4.800490,1
334,3.895044,0.394324,1
335,7.783498,5.200263,1
336,4.151365,6.512830,1
337,2.601477,-0.887303,1
338,4.670623,4.009896,1
339,9.835878,4.803057,1
340,4.683785,3.413869,1
341,10.271621,1.833204,1
342,5.867253,5.337120,1
343,7.093023,3.545577,1
344,6.590746,6.076357,1
345,6.528902,3.082221,1
346,5.337387,2.182262,1
347,3.975417,3.070376,1
348,2.045383,4.468051,1
