k,x,y,vx,vy
0,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000
2,-0.414276,-1.819663,-0.009929,-0.043612
3,0.232108,-1.099827,0.042909,0.015284
4,-7.690178,8.240067,-1.449287,1.774244
5,-7.719163,8.275552,-1.449287,1.774244
6,-5.998935,6.846725,-0.595461,1.059485
7,-6.010844,6.867915,-0.595461,1.059485
8,8.345619,-10.022803,11.517258,-13.197468
9,7.859394,-8.546994,10.772742,-11.389857
10,7.402736,-7.512653,9.931634,-9.810369
11,6.536310,-6.581550,8.365866,-8.153083
12,5.490863,-5.682592,6.322282,-6.363513
13,4.695356,-4.846326,4.582206,-4.544955
14,4.096514,-4.323593,3.152854,-3.274695
15,3.594277,-3.874251,1.893171,-2.127451
16,3.232540,-3.559867,0.950195,-1.285162
17,0.285694,-6.202155,-6.357347,-7.732150
18,0.119542,-5.327191,-6.456487,-5.115147
19,-0.009588,-5.429494,-6.456487,-5.115147
20,-3.964963,-9.033866,-16.446733,-14.258976
21,-3.607939,-8.245644,-14.654148,-11.453907
22,-3.244355,-0.632888,-12.943988,8.968614
23,-2.994456,-0.215737,-11.628276,9.583515
24,2.503846,0.202554,3.043583,10.163697
25,2.068356,-0.048037,1.788667,9.016222
26,1.910490,-0.160863,1.306191,8.285801
27,2.002300,0.130757,1.467220,8.594453
28,1.920014,0.153038,1.198326,8.234077
29,1.932797,0.179024,1.171884,7.906157
30,1.564967,0.079001,0.264621,7.307574
31,1.564827,0.267712,0.252276,7.404295
32,1.620932,0.529134,0.365954,7.656629
33,1.431832,0.651228,-0.062311,7.588952
34,1.463161,0.620650,0.007231,7.199661
35,1.569261,0.690221,0.228665,7.044128
36,-2.007790,8.072040,-7.098628,21.857646
37,-2.734095,13.839520,-8.268853,32.532544
38,-2.899472,14.490171,-8.268853,32.532544
39,-2.983092,13.773399,-8.112160,29.911773
40,-3.021821,12.941535,-7.880651,27.231274
41,-2.792842,12.073297,-7.171727,24.640396
42,-2.936276,12.566105,-7.171727,24.640396
43,-2.404141,11.830503,-5.986070,22.484480
44,-2.195703,10.832918,-5.422568,19.999273
