k,yx,yy,Sx,Sy,NIS,q,r
0,-4.905488,-9.278478,29.004000,29.004000,3.797889,1.000000,4.000000
1,-2.706228,11.260174,7.453455,7.453455,17.993696,1.000000,4.000000
2,6.066118,-1.841769,5.862227,5.862227,6.855739,1.000000,4.000000
3,9.505368,-3.520796,5.283440,5.283440,19.447183,1.000000,4.000000
4,-4.485742,8.703973,4.988342,4.988342,19.221024,1.000000,4.000000
5,-0.062340,8.665455,4.813035,4.813035,15.602212,1.000000,4.000000
6,9.696158,0.274736,4.699955,4.699955,20.019545,1.000000,4.000000
7,-3.443634,2.428032,4.623583,4.623583,3.839869,1.000000,4.000000
8,4.424590,4.011970,4.570779,4.570779,7.804555,1.000000,4.000000
9,0.716605,16.141170,4.534005,4.534005,57.576225,1.000000,4.000000
10,6.925459,-6.666534,4.508548,4.508548,20.495435,1.000000,4.000000
11,1.324414,-8.076877,4.491253,4.491253,14.915664,1.000000,4.000000
12,1.164525,7.950192,4.479879,4.479879,14.411476,1.000000,4.000000
13,-3.742000,-9.595650,4.472769,4.472769,23.716638,1.000000,4.000000
14,-1.835140,2.512982,4.468656,4.468656,2.166830,1.000000,4.000000
15,-10.553173,1.093363,4.466553,4.466553,25.201739,1.000000,4.000000
16,-0.986843,0.297984,4.465694,4.465694,0.237959,1.000000,4.000000
17,-1.299331,-0.453102,4.465482,4.465482,0.424044,1.000000,4.000000
18,2.071827,-6.502105,4.465466,4.465466,10.428884,1.000000,4.000000
19,-3.825767,-5.387643,4.465314,4.465314,9.778302,1.000000,4.000000
20,12.809928,4.173390,4.464793,4.464793,40.653939,1.000000,4.000000
21,-2.269206,-7.964822,4.463751,4.463751,15.365482,1.000000,4.000000
22,7.585026,3.528678,4.462101,4.462101,15.684131,1.000000,4.000000
23,-4.266883,10.579205,4.459808,4.459808,29.177460,1.000000,4.000000
24,-0.243915,4.827297,4.456873,4.456873,5.241856,1.000000,4.000000
25,5.743073,-6.717153,4.453326,4.453326,17.538138,1.000000,4.000000
26,-2.255507,-2.161170,4.449213,4.449213,2.193190,1.000000,4.000000
27,4.342809,-1.817928,4.444595,4.444595,4.986923,1.000000,4.000000
28,-9.588986,7.844780,4.439535,4.439535,34.573268,1.000000,4.000000
29,-0.419288,-3.957487,4.434099,4.434099,3.571753,1.000000,4.000000
30,5.992841,-9.692522,4.428351,4.428351,29.324491,1.000000,4.000000
31,1.884499,1.827220,4.422353,4.422353,1.558010,1.000000,4.000000
32,-7.228163,-7.746178,4.416161,4.416161,25.417918,1.000000,4.000000
33,9.470194,1.388193,4.409826,4.409826,20.774435,1.000000,4.000000
