k,x,y,vx,vy
0,-7.562727,6.416765,-0.060493,0.051327
1,-4.869914,5.079820,0.117031,-0.036839
2,-5.409717,1.701545,0.023294,-0.620819
3,-3.112472,-1.148562,0.773484,-1.547686
4,-2.348492,-0.348117,1.164442,-1.113435
5,-2.111152,0.463569,1.325495,-0.485960
6,-2.991293,1.145583,0.412774,0.210405
7,-2.619940,0.396949,0.875007,-0.747985
8,-2.708398,2.006162,0.711982,1.750947
9,-2.626464,1.700496,0.833245,1.140666
10,-1.493511,1.641073,3.089630,0.974438
11,-1.408916,2.152383,3.140287,2.067043
12,-1.131788,1.758530,3.652118,1.027736
13,-0.408138,1.779318,5.291754,1.028327
14,-0.980870,2.012639,3.514640,1.585514
15,-0.152044,1.500261,5.553052,0.123381
16,0.739359,0.653380,7.682643,-2.194531
17,-0.174506,0.816729,4.748903,-1.624998
18,-0.241590,0.844945,4.303443,-1.458108
19,0.176809,0.909537,5.212113,-1.201762
20,0.451439,1.471875,5.673530,0.386162
21,0.834548,2.320615,6.394235,2.634076
22,2.256917,1.644077,9.799975,0.715528
23,2.636220,1.261504,10.273680,-0.310122
24,2.307135,1.287048,8.918985,-0.229668
25,2.775377,2.171205,9.638451,1.976296
26,3.661076,2.446803,11.321429,2.549665
27,2.820249,2.203723,8.786658,1.851230
28,2.857708,2.384185,8.465668,2.184205
29,3.023470,1.460403,8.457612,-0.010312
30,3.647639,1.597561,9.465964,0.294098
31,3.442405,1.923107,8.611786,0.986147
32,4.377053,1.263749,10.224302,-0.450123
33,5.170461,0.508452,11.441293,-1.992318
34,5.570421,0.379629,11.786871,-2.171992
35,5.587934,0.743080,11.356166,-1.368918
36,4.411473,0.225151,8.647943,-2.315437
37,4.351122,-0.256822,8.207734,-3.137447
38,3.256615,-0.187493,5.884823,-2.893690
39,3.673642,0.443529,6.425328,-1.649742
40,4.124394,0.380641,6.994825,-1.702571
41,4.434721,0.152071,7.289706,-2.039127
42,3.977008,-0.538217,6.267105,-3.139668
43,3.101258,-1.213997,4.605371,-4.157178
44,2.660838,-1.784491,3.739145,-4.949917
45,2.337016,-0.910687,3.103565,-3.398771
46,2.172254,-0.580981,2.748906,-2.776990
47,2.955898,-0.933363,3.866392,-3.232227
48,3.070256,-1.527934,3.922112,-4.029620
49,2.478831,-1.612644,2.932829,-4.035702
50,2.794638,-2.002789,3.305669,-4.484345
51,2.775734,-0.992798,3.184616,-2.918550
52,2.982712,-0.403003,3.385031,-2.011957
53,3.618655,0.320569,4.166012,-0.962190
54,3.309136,0.041471,3.635344,-1.313215
55,3.490195,0.406947,3.779245,-0.792949
56,2.670369,0.555186,2.609788,-0.578627
57,2.777831,0.141655,2.680790,-1.095033
58,2.543084,0.013430,2.316281,-1.229435
59,2.793169,-0.252704,2.569768,-1.529929
60,2.318329,-0.118636,1.925314,-1.328270
61,2.094708,-0.349604,1.609230,-1.574747
62,2.381614,-0.714689,1.911738,-1.970919
63,2.207672,-0.913617,1.663510,-2.157531
64,2.156669,-0.633345,1.566365,-1.784710
65,1.609568,-0.786894,0.909233,-1.918601
66,1.833993,-0.443735,1.140197,-1.491333
67,1.641013,-0.365929,0.901938,-1.372490
68,1.567562,0.365883,0.802317,-0.545746
69,1.828948,0.744074,1.065819,-0.127834
70,1.732916,0.432229,0.941477,-0.455555
71,1.640355,0.154802,0.825012,-0.736095
72,1.466336,0.151420,0.628414,-0.724393
73,1.644310,0.314985,0.796899,-0.543025
74,2.336251,0.798765,1.476749,-0.045570
75,2.005637,0.484442,1.119084,-0.356820
76,1.964638,0.815199,1.056917,-0.025399
77,2.033202,0.757741,1.102868,-0.080578
78,2.226656,1.307598,1.266944,0.447335
79,1.913313,1.668187,0.946565,0.779974
80,2.094828,1.574574,1.098567,0.677869
81,1.730506,2.102584,0.741572,1.153303
82,1.751214,2.334827,0.746942,1.344421
83,2.001873,2.061335,0.959898,1.073048
84,2.239572,1.648863,1.155119,0.685350
85,2.638811,1.583368,1.487516,0.615358
