k,yx,yy,Sx,Sy,NIS,q,r
0,-8.772569,7.443283,29.004000,29.004000,4.563524,1.000000,4.000000
1,5.814402,-2.887692,7.453455,7.453455,5.654563,1.000000,4.000000
2,-1.706647,-10.632375,5.862227,5.862227,19.780886,1.000000,4.000000
3,9.454975,-11.681709,5.283440,5.283440,42.748452,1.000000,4.000000
4,3.777873,4.196222,4.988342,4.988342,6.391022,1.000000,4.000000
5,1.267147,4.936879,4.813035,4.813035,5.397516,1.000000,4.000000
6,-6.087848,4.644748,4.699955,4.699955,12.475775,1.000000,4.000000
7,2.692201,-5.581983,4.623583,4.623583,8.306651,1.000000,4.000000
8,-0.848506,13.006316,4.570779,4.570779,37.167450,1.000000,4.000000
9,0.574763,-2.892609,4.534005,4.534005,1.918291,1.000000,4.000000
10,9.896475,-0.729071,4.508548,4.508548,21.841124,1.000000,4.000000
11,0.208474,4.496453,4.491253,4.491253,4.511337,1.000000,4.000000
12,2.000785,-4.062728,4.479879,4.479879,4.578002,1.000000,4.000000
13,6.155259,0.002216,4.472769,4.472769,8.470639,1.000000,4.000000
14,-6.470164,2.028621,4.468656,4.468656,10.289072,1.000000,4.000000
15,7.261822,-5.208836,4.466553,4.466553,17.880909,1.000000,4.000000
16,7.482966,-8.144689,4.465694,4.465694,27.393443,1.000000,4.000000
17,-10.240961,1.988100,4.465482,4.465482,24.371349,1.000000,4.000000
18,-1.554746,0.582479,4.465466,4.465466,0.617297,1.000000,4.000000
19,3.189144,0.899696,4.465314,4.465314,2.458975,1.000000,4.000000
20,1.636740,5.632683,4.464793,4.464793,7.706075,1.000000,4.000000
21,2.595358,8.095052,4.463751,4.463751,16.189465,1.000000,4.000000
22,12.499676,-7.041417,4.462101,4.462101,46.127024,1.000000,4.000000
23,1.777920,-3.849491,4.459808,4.459808,4.031470,1.000000,4.000000
24,-5.214708,0.309695,4.456873,4.456873,6.122924,1.000000,4.000000
25,2.847512,8.730803,4.453326,4.453326,18.937586,1.000000,4.000000
26,6.863087,2.338164,4.449213,4.449213,11.815339,1.000000,4.000000
27,-10.669296,-2.939836,4.444595,4.444595,27.556281,1.000000,4.000000
28,-1.396640,1.448790,4.439535,4.439535,0.912167,1.000000,4.000000
29,-0.036278,-9.882184,4.434099,4.434099,22.024514,1.000000,4.000000
30,4.704025,1.420091,4.428351,4.428351,5.452258,1.000000,4.000000
31,-4.131267,3.347128,4.422353,4.422353,6.392668,1.000000,4.000000
32,8.090462,-7.206186,4.416161,4.416161,26.580710,1.000000,4.000000
33,6.336943,-8.030298,4.409826,4.409826,23.729400,1.000000,4.000000
34,1.868065,-0.971254,4.403395,4.403395,1.006724,1.000000,4.000000
35,-2.417467,4.507510,4.396907,4.396907,5.950045,1.000000,4.000000
36,-15.784705,-5.516727,4.390396,4.390396,63.682444,1.000000,4.000000
37,-2.664294,-4.975082,4.383895,4.383895,7.265208,1.000000,4.000000
38,-14.598071,1.531858,4.377426,4.377426,49.218476,1.000000,4.000000
39,3.526498,8.116076,4.371013,4.371013,17.915040,1.000000,4.000000
40,3.856867,-0.357781,4.364672,4.364672,3.437469,1.000000,4.000000
41,2.072466,-2.365365,4.358419,4.358419,2.269187,1.000000,4.000000
42,-7.456397,-8.024713,4.352265,4.352265,27.570445,1.000000,4.000000
43,-12.567116,-7.695067,4.346218,4.346218,49.962161,1.000000,4.000000
44,-6.792266,-6.216041,4.340287,4.340287,19.531897,1.000000,4.000000
45,-5.165499,12.606513,4.334477,4.334477,42.820980,1.000000,4.000000
46,-2.986445,5.235770,4.328792,4.328792,8.393138,1.000000,4.000000
47,9.745899,-3.970251,4.323233,4.323233,25.616347,1.000000,4.000000
48,0.503103,-7.199798,4.317803,4.317803,12.064053,1.000000,4.000000
49,-9.244104,-0.056827,4.312502,4.312502,19.816035,1.000000,4.000000
50,3.604038,-4.336778,4.307330,4.307330,7.382004,1.000000,4.000000
51,-1.210012,15.651158,4.302286,4.302286,57.277192,1.000000,4.000000
52,2.070671,9.366825,4.297369,4.297369,21.414287,1.000000,4.000000
53,8.337024,11.206339,4.292577,4.292577,45.447759,1.000000,4.000000
54,-5.850689,-3.870101,4.287908,4.287908,11.476049,1.000000,4.000000
55,1.637888,5.921688,4.283359,4.283359,8.812959,1.000000,4.000000
56,-13.736131,2.517367,4.278929,4.278929,45.576461,1.000000,4.000000
57,0.860273,-6.256864,4.274613,4.274613,9.331469,1.000000,4.000000
58,-4.553915,-1.679121,4.270410,4.270410,5.516470,1.000000,4.000000
59,3.264158,-3.869475,4.266317,4.266317,6.006952,1.000000,4.000000
60,-8.550241,2.675493,4.262330,4.262330,18.831222,1.000000,4.000000
61,-4.319074,-3.367947,4.258448,4.258448,7.044227,1.000000,4.000000
62,4.255598,-5.573237,4.254666,4.254666,11.556980,1.000000,4.000000
63,-3.593733,-2.701686,4.250982,4.250982,4.755143,1.000000,4.000000
64,-1.446858,5.552719,4.247393,4.247393,7.752069,1.000000,4.000000
65,-10.064880,-2.050729,4.243896,4.243896,24.860949,1.000000,4.000000
66,3.636585,6.727450,4.240489,4.240489,13.791647,1.000000,4.000000
67,-3.855120,1.922927,4.237169,4.237169,4.380188,1.000000,4.000000
68,-1.655867,13.741862,4.233932,4.233932,45.248877,1.000000,4.000000
69,4.497749,7.133374,4.230777,4.230777,16.808915,1.000000,4.000000
70,-2.178802,-5.742517,4.227701,4.227701,8.922977,1.000000,4.000000
71,-2.094297,-5.044718,4.224702,4.224702,7.062098,1.000000,4.000000
72,-3.626763,0.215875,4.221776,4.221776,3.126649,1.000000,4.000000
73,3.187580,3.431311,4.218922,4.218922,5.199091,1.000000,4.000000
74,13.186579,9.648792,4.216138,4.216138,63.324549,1.000000,4.000000
75,-7.110146,-6.187452,4.213421,4.213421,21.084702,1.000000,4.000000
76,-1.266221,6.750430,4.210770,4.210770,11.202612,1.000000,4.000000
77,0.958646,-1.151185,4.208182,4.208182,0.533302,1.000000,4.000000
78,3.505080,11.277573,4.205655,4.205655,33.162313,1.000000,4.000000
79,-7.006071,7.274171,4.203187,4.203187,24.266962,1.000000,4.000000
80,3.401662,-2.285016,4.200778,4.200778,3.997499,1.000000,4.000000
81,-8.173540,10.885249,4.198424,4.198424,44.134519,1.000000,4.000000
82,0.125740,4.475419,4.196124,4.196124,4.777071,1.000000,4.000000
83,5.099018,-6.497741,4.193876,4.193876,16.266720,1.000000,4.000000
84,4.778223,-9.489298,4.191680,4.191680,26.929105,1.000000,4.000000
85,8.314299,-1.750733,4.189533,4.189533,17.231666,1.000000,4.000000
86,3.538578,1.133457,4.187434,4.187434,3.297069,1.000000,4.000000
87,-7.194958,-10.910546,4.185382,4.185382,40.810477,1.000000,4.000000
88,9.373542,-6.312571,4.183374,4.183374,30.528430,1.000000,4.000000
89,3.764591,-0.803782,4.181411,4.181411,3.543830,1.000000,4.000000
90,5.365751,-1.505365,4.179490,4.179490,7.430909,1.000000,4.000000
91,1.999582,6.475562,4.177611,4.177611,10.994616,1.000000,4.000000
92,-3.915329,1.937955,4.175772,4.175772,4.570525,1.000000,4.000000
93,-12.774201,-4.680003,4.173972,4.173972,44.342090,1.000000,4.000000
94,-2.594650,1.163749,4.172210,4.172210,1.938186,1.000000,4.000000
95,1.063862,-3.833173,4.170485,4.170485,3.794527,1.000000,4.000000
96,-10.138898,-2.911704,4.168796,4.168796,26.692428,1.000000,4.000000
97,-10.774291,-0.507119,4.167142,4.167142,27.919022,1.000000,4.000000
98,1.496002,-4.575874,4.165521,4.165521,5.563924,1.000000,4.000000
99,-3.523604,7.447534,4.163934,4.163934,16.302263,1.000000,4.000000
100,5.627556,1.672633,4.162379,4.162379,8.280622,1.000000,4.000000
101,-1.301017,10.002301,4.160856,4.160856,24.451383,1.000000,4.000000
102,-9.680062,6.258645,4.159363,4.159363,31.945820,1.000000,4.000000
103,-4.613266,6.029112,4.157899,4.157899,13.860944,1.000000,4.000000
104,-0.758231,-5.369524,4.156465,4.156465,7.074930,1.000000,4.000000
105,-7.270202,-1.040641,4.155059,4.155059,12.981469,1.000000,4.000000
106,-1.726482,2.414733,4.153680,4.153680,2.121414,1.000000,4.000000
107,-5.520220,3.059161,4.152328,4.152328,9.592520,1.000000,4.000000
108,2.209606,-2.656629,4.151003,4.151003,2.876423,1.000000,4.000000
109,15.664481,-5.418678,4.149703,4.149703,66.206682,1.000000,4.000000
110,-0.079345,-8.756448,4.148427,4.148427,18.484520,1.000000,4.000000
111,2.207200,3.369028,4.147176,4.147176,3.911597,1.000000,4.000000
112,0.796836,-2.979597,4.145949,4.145949,2.294515,1.000000,4.000000
113,-3.034652,-5.144507,4.144745,4.144745,8.607303,1.000000,4.000000
114,2.566688,9.613491,4.143563,4.143563,23.894193,1.000000,4.000000
115,-10.827199,-1.160943,4.142403,4.142403,28.624938,1.000000,4.000000
116,1.734737,4.160854,4.141265,4.141265,4.907201,1.000000,4.000000
117,-6.771995,3.897455,4.140148,4.140148,14.745866,1.000000,4.000000
118,5.781938,-7.477865,4.139052,4.139052,21.586896,1.000000,4.000000
119,-2.032578,-3.350408,4.137975,4.137975,3.711140,1.000000,4.000000
120,1.641744,-0.174350,4.136918,4.136918,0.658878,1.000000,4.000000
121,2.183974,1.749208,4.135881,4.135881,1.893060,1.000000,4.000000
122,1.277859,-7.186441,4.134862,4.134862,12.885041,1.000000,4.000000
123,7.882198,-6.411716,4.133861,4.133861,24.974025,1.000000,4.000000
124,0.722578,-8.572172,4.132879,4.132879,17.906223,1.000000,4.000000
