k,x,y,vx,vy
0,0.000000,0.000000,0.000000,0.000000
1,-24.550539,4.920064,-0.392573,0.078674
2,-13.302636,2.691934,0.438398,-0.085937
3,-9.185844,1.488234,1.180535,-0.303082
4,9.322949,11.140080,7.355264,2.923014
5,7.557235,9.021034,6.343058,1.770743
6,7.022847,6.866503,5.841506,0.109686
7,5.766681,5.595807,4.452305,-1.178227
8,4.999875,4.419693,3.359374,-2.650043
9,4.646257,3.601031,2.710761,-3.830204
10,4.700472,3.524427,2.710761,-3.830204
11,3.958617,3.262300,1.128433,-4.198962
12,3.424970,2.666562,-0.073779,-5.305084
13,2.573455,2.673917,-2.037320,-5.043006
14,2.253540,1.985800,-2.716075,-6.470827
15,1.938347,1.639941,-3.374939,-7.017480
16,1.843631,1.313271,-3.445545,-7.500840
17,-3.564153,-7.265617,-17.537969,-29.749580
18,-3.340037,-6.785082,-16.006177,-26.883775
19,-2.971368,-6.561403,-14.165576,-24.849273
20,-3.042616,-6.170039,-13.600322,-22.481377
21,-2.943109,-6.505164,-12.616867,-22.178270
22,-3.011195,-6.232168,-12.134198,-20.301158
23,-3.253879,-6.638191,-12.134198,-20.301158
24,-3.130568,-6.128558,-11.206111,-17.979240
25,-2.767263,-5.491128,-9.746151,-15.501317
26,-11.349790,3.056233,-30.163047,6.059113
27,-10.377733,2.664373,-26.409393,4.836642
28,-9.765869,2.575665,-23.751260,4.404270
29,-9.254475,2.651570,-21.501355,4.376487
30,-8.395394,2.215824,-18.625468,3.209106
31,-8.044338,1.834261,-17.046745,2.236549
32,-7.594988,1.756581,-15.360368,1.975339
33,-7.074816,1.656859,-13.633574,1.684758
34,-6.446803,3.487826,-11.794850,5.353844
35,-6.398092,3.140395,-11.226442,4.446118
36,-5.989501,3.027210,-9.989238,4.051174
37,-5.342023,3.289593,-8.368912,4.398010
38,-5.172225,2.851718,-7.737716,3.413642
39,-9.832381,2.960495,-15.995562,3.487881
40,-8.972142,2.710063,-13.877182,2.913138
41,-6.326322,-1.523811,-8.736814,-4.634045
42,-6.053228,-1.803896,-7.965228,-4.956933
43,-1.906587,-4.358014,-0.693840,-9.102620
44,-1.181267,-10.528679,0.529944,-19.017125
45,-0.963700,-9.957226,0.865963,-17.471856
46,-0.781339,-9.586075,1.128802,-16.324276
47,-0.532135,-8.869516,1.482933,-14.694404
48,-2.568644,-7.691217,-1.685834,-12.436592
49,-2.361293,-7.604690,-1.322877,-11.931817
50,-1.877565,-7.184419,-0.568558,-10.957610
51,-1.778157,-6.687182,-0.407676,-9.917208
52,-1.460528,-6.358050,0.057182,-9.164555
53,-1.179058,-6.047348,0.450287,-8.471822
54,-1.522542,-4.756978,-0.035622,-6.459471
55,-1.370433,-4.616216,0.171519,-6.093567
56,2.488989,-7.087591,5.311947,-9.225694
57,3.773073,-9.731895,6.856627,-12.451575
58,3.478165,-9.199262,6.299100,-11.442875
59,3.566569,-8.877255,6.251372,-10.743227
60,4.044020,-6.900369,6.692022,-8.002790
61,4.177860,-7.060424,6.692022,-8.002790
62,4.311701,-7.220480,6.692022,-8.002790
63,4.286550,-6.642990,6.502408,-7.123186
64,4.334406,-6.257109,6.405914,-6.502905
65,4.211311,-6.093162,6.115496,-6.163018
66,2.002451,-8.669905,3.460937,-8.956858
67,2.133094,-8.419173,3.529853,-8.474556
68,2.253983,-8.296811,3.585464,-8.151836
69,2.005117,-7.797656,3.236010,-7.429991
70,1.902667,-7.382486,3.056319,-6.823996
71,-0.272108,-10.275643,0.685858,-9.746574
72,-0.124661,-9.834035,0.825727,-9.080808
73,-0.108147,-10.015651,0.825727,-9.080808
74,0.064180,-9.505106,0.984378,-8.376034
75,0.006887,-9.044406,0.907028,-7.744791
76,0.254335,-8.731189,1.134458,-7.280511
77,0.428917,-8.298146,1.283193,-6.713888
78,0.653970,-7.897940,1.475999,-6.197051
79,0.664180,-7.581657,1.457555,-5.776586
80,0.830416,-7.323773,1.586908,-5.424233
81,1.084940,-6.973487,1.794633,-4.996477
82,0.673039,-7.409892,1.381985,-5.306544
83,0.700679,-7.516023,1.381985,-5.306544
84,0.759416,-7.145282,1.409983,-4.877199
85,-0.945997,-4.065884,-0.133011,-2.049577
86,2.487902,-5.221317,2.891327,-3.030339
87,2.569045,-4.786923,2.911620,-2.599525
88,2.548961,-4.465387,2.844199,-2.277962
