k,zx,zy,valid
0,2.735756,0.080774,1
1,0.000000,0.000000,0
2,-0.798563,-1.193578,1
3,-1.198014,0.630744,1
4,0.000000,0.000000,0
5,1.028945,0.880936,1
6,0.000000,0.000000,0
7,0.469292,2.135766,1
8,-57.786767,62.798426,1
9,-27.570374,16.472711,1
10,-75.367073,-13.777403,1
11,-0.960806,3.156075,1
12,-2.169142,0.930956,1
13,-1.288869,-1.643541,1
14,3.181890,2.146294,1
15,2.566053,2.660743,1
16,-4.238416,-0.399380,1
17,0.000000,0.000000,0
18,2.124635,-0.021767,1
19,-0.883445,0.455942,1
20,-3.265533,2.277828,1
21,-2.091850,-3.125762,1
22,-71.391462,-24.440086,1
23,3.136237,3.319639,1
24,17.137015,20.176088,1
25,-66.417283,57.436070,1
26,1.397385,-2.605698,1
27,0.234241,0.661324,1
28,3.128201,-3.056105,1
29,-0.398927,1.232857,1
30,1.836460,-0.357769,1
31,-2.055364,-0.518020,1
32,1.886070,0.447224,1
33,2.407574,-1.165213,1
34,-1.284578,-1.624518,1
35,52.034241,46.184625,1
36,0.000000,0.000000,0
37,1.763647,-0.371272,1
38,1.734786,1.986420,1
39,7.575742,42.959627,1
40,0.459725,1.427702,1
41,-72.152526,3.693823,1
42,2.081913,-2.757135,1
43,0.000000,0.000000,0
44,3.695711,2.946907,1
45,77.507645,-74.826511,1
46,-9.346165,-69.294199,1
47,63.878090,25.630393,1
48,2.220128,-1.578528,1
49,0.021643,0.250986,1
50,0.000000,0.000000,0
51,-2.395671,1.018975,1
52,0.000000,0.000000,0
53,52.527312,68.309948,1
54,77.114120,-38.887255,1
55,15.523522,62.214183,1
56,-9.926849,-27.317015,1
57,-40.873068,78.286822,1
58,-1.901128,-0.323107,1
59,0.080411,-2.461456,1
60,2.677537,0.791265,1
61,0.569318,3.186501,1
62,0.956080,-0.658851,1
63,0.000000,0.000000,0
64,0.000000,0.000000,0
65,1.174480,2.805958,1
66,2.275006,3.996795,1
67,-34.263733,3.441569,1
68,-1.522328,29.294324,1
69,0.728908,1.247816,1
70,35.990325,56.087481,1
71,2.261172,-1.702263,1
72,-0.680029,2.153408,1
73,2.809725,2.334319,1
74,2.424647,0.992368,1
75,-1.709502,0.838644,1
76,1.681545,-3.001239,1
77,0.311619,1.466866,1
78,0.391863,-1.669841,1
79,3.594275,-2.353749,1
80,2.861051,5.239184,1
81,0.375620,-0.929142,1
82,-1.113180,0.720115,1
83,5.854434,2.112342,1
84,0.000000,0.000000,0
85,5.705170,0.259772,1
86,-0.647878,1.151687,1
87,-1.365265,0.618893,1
88,0.903915,0.426622,1
89,4.329805,-35.390006,1
90,5.669962,0.065823,1
91,0.140705,-3.065053,1
92,1.774193,2.458739,1
93,18.800461,57.444519,1
94,2.120810,1.294068,1
95,-39.041681,-10.308484,1
96,-35.468211,-13.707899,1
97,-79.537389,52.336983,1
98,3.062394,1.430313,1
99,1.018024,1.096216,1
100,2.601081,-1.368651,1
101,1.468007,4.555753,1
102,2.091496,3.664760,1
103,-0.027230,0.235141,1
104,-0.880447,3.872915,1
105,2.280813,-0.240593,1
106,4.474980,2.374466,1
107,5.103373,-0.575120,1
108,0.000000,0.000000,0
109,-35.751870,68.934601,1
110,3.613352,-0.628495,1
111,0.000000,0.000000,0
112,42.432846,18.209315,1
113,-1.222671,0.529008,1
114,3.306323,-0.357130,1
115,-0.261520,5.584900,1
116,1.969057,0.126130,1
117,2.294859,3.355702,1
118,-0.116329,2.549552,1
119,2.347089,4.013700,1
120,3.712900,-0.426327,1
121,4.878511,2.206682,1
122,0.000000,0.000000,0
123,3.791385,-1.061522,1
124,1.430602,3.596782,1
125,-1.883418,0.729394,1
126,2.068076,1.924068,1
127,0.376794,2.637061,1
128,4.301516,0.024899,1
129,18.279682,0.379327,1
130,2.446322,-0.607155,1
131,4.638812,3.145340,1
132,4.897262,1.655294,1
133,45.346909,-35.981205,1
134,0.827662,1.261417,1
135,1.306466,6.025545,1
136,4.948169,-0.444523,1
137,0.000000,0.000000,0
138,-61.278144,17.671787,1
139,-2.518697,76.173567,1
140,3.857910,-2.287413,1
141,12.900390,25.935199,1
142,3.119327,0.906777,1
143,22.933458,-31.880402,1
144,4.397601,0.015732,1
145,4.987403,0.783162,1
146,4.576102,1.434199,1
147,-0.597074,-2.024461,1
148,5.049720,5.026900,1
149,4.228750,-0.388964,1
150,4.874905,32.985355,1
151,4.481190,1.155064,1
152,-8.070389,74.870132,1
153,0.725813,0.132080,1
154,5.195583,-1.725235,1
155,3.072618,-0.392843,1
156,4.304088,3.091328,1
157,3.293886,1.823094,1
158,-19.664194,63.641121,1
159,-0.904573,-1.232571,1
160,3.201962,2.520543,1
161,1.325266,3.301827,1
162,4.449529,-1.123088,1
163,1.459127,-0.243129,1
164,74.641494,-45.758122,1
165,5.155787,1.789319,1
166,3.026996,1.863292,1
167,2.513015,2.735060,1
168,4.520903,2.289937,1
169,2.962624,0.832063,1
170,6.323248,14.587739,1
171,0.854633,3.435703,1
172,57.118118,-50.412486,1
173,6.092160,-0.657027,1
174,1.629866,4.991737,1
175,2.399091,-0.271081,1
176,3.587237,4.105537,1
177,3.105472,4.554054,1
178,4.436621,0.284791,1
179,0.000000,0.000000,0
180,5.522705,2.701741,1
181,0.587933,1.565701,1
182,-42.319177,11.704239,1
183,3.928114,-3.569209,1
184,4.131828,-65.185838,1
185,-12.224721,-79.161273,1
186,2.985573,1.873298,1
187,-32.347627,-9.490612,1
188,3.677996,2.540357,1
189,3.238002,7.837390,1
190,4.329758,-0.310364,1
191,74.238941,-74.870525,1
192,0.000000,0.000000,0
193,6.086125,1.259057,1
194,5.489183,0.675537,1
195,-32.471406,53.624568,1
196,5.715580,4.229601,1
197,3.736396,2.467869,1
198,4.912659,4.431075,1
199,3.917688,3.813600,1
200,3.875149,5.719905,1
201,3.098305,1.663958,1
202,3.113666,-1.031453,1
203,2.592428,3.347928,1
204,0.000000,0.000000,0
205,0.000000,0.000000,0
206,-79.279967,36.472160,1
207,-33.667961,20.880873,1
208,-57.945021,-76.461801,1
209,-42.961077,36.442118,1
210,6.598831,4.845743,1
211,3.204938,3.063614,1
212,-24.833419,12.415214,1
213,0.000000,0.000000,0
214,3.334435,1.801400,1
215,0.000000,0.000000,0
216,76.166523,-8.881961,1
217,2.280492,3.341891,1
218,0.000000,0.000000,0
219,4.161509,5.328495,1
220,3.061946,3.939166,1
221,0.000000,0.000000,0
222,8.359842,5.454589,1
223,4.017313,0.620819,1
224,7.614030,4.455171,1
225,3.633714,3.566978,1
226,2.727872,1.705620,1
227,4.318242,0.219271,1
228,6.415722,1.095689,1
229,-42.421034,41.781820,1
230,5.057117,2.306435,1
231,-45.434598,4.790225,1
232,7.079673,-0.205341,1
233,0.000000,0.000000,0
234,6.614327,2.183140,1
235,3.531731,1.315597,1
236,1.239306,2.511850,1
237,5.479625,3.690996,1
238,6.052139,-2.165414,1
239,6.705369,5.022469,1
240,2.734293,2.027805,1
241,5.963126,0.633650,1
242,-18.806491,-34.665077,1
243,8.488549,5.061454,1
244,2.484827,0.209864,1
245,0.000000,0.000000,0
246,3.167116,61.234972,1
247,5.575856,6.265096,1
248,4.621024,2.439324,1
249,-47.808901,12.476453,1
250,4.342934,6.114104,1
251,2.957341,2.334284,1
252,0.388482,5.588828,1
253,4.742801,0.321003,1
254,8.022388,3.626546,1
255,3.633950,1.757178,1
256,2.677089,5.045994,1
257,10.493977,-77.546971,1
258,1.753557,3.130593,1
259,6.801960,3.695917,1
260,5.216484,-0.806535,1
261,5.261263,0.845478,1
262,61.782517,7.471284,1
263,5.511493,5.316435,1
264,-10.871400,27.507594,1
265,2.902507,0.286758,1
266,9.136848,2.439870,1
267,8.239697,3.114342,1
268,0.235846,-79.481652,1
269,4.523564,5.100342,1
270,6.170149,5.528290,1
271,-59.874623,66.579683,1
272,4.451858,1.751108,1
273,2.861770,6.295202,1
274,7.415961,2.387481,1
275,8.046386,1.900622,1
276,21.704081,76.564277,1
277,4.871718,5.297269,1
278,5.981313,5.268173,1
279,61.140809,-61.069316,1
280,0.000000,0.000000,0
281,5.615445,-0.309356,1
