k,zx,zy,valid
0,1.994667,-1.194893,1
1,-8.137858,-4.954520,1
2,-5.968598,4.543808,1
3,9.783921,-1.706041,1
4,-7.744171,-3.192369,1
5,0.194990,-2.066658,1
6,2.350833,-7.393329,1
7,7.208141,7.149784,1
8,3.076549,-8.610134,1
9,-2.430678,-8.113351,1
10,-3.702376,1.655212,1
11,-0.046639,2.786946,1
12,1.860366,-12.853854,1
13,-0.229815,2.270446,1
14,2.473327,9.428523,1
15,-3.376353,-8.981744,1
16,-12.098561,1.633050,1
17,4.587770,-1.807789,1
18,7.658303,5.680016,1
19,-11.070370,-3.167486,1
20,-3.557322,4.980303,1
21,-9.701753,-1.816317,1
22,-4.492029,8.206744,1
23,2.357407,10.607536,1
24,-8.937020,-4.867201,1
25,13.205943,-1.481940,1
26,2.104531,12.642492,1
27,5.754092,7.303130,1
28,0.755495,-2.300289,1
29,-6.786629,-2.826452,1
30,-0.234540,-8.386062,1
31,-6.056023,6.579597,1
32,-0.643089,-0.121692,1
33,-0.183708,-4.062991,1
34,-0.855864,-4.674722,1
35,9.991061,-8.575334,1
36,-7.510265,7.815106,1
37,2.254136,-0.902936,1
38,-2.076696,5.829484,1
39,2.200582,-4.044307,1
40,-7.601137,-10.993568,1
41,-9.755531,-4.581613,1
42,6.845707,-0.852490,1
43,-1.182103,-4.849140,1
44,0.121478,-4.132701,1
45,-1.072746,21.030531,1
46,8.855233,6.719511,1
47,5.522903,-3.710966,1
48,4.138797,-5.673665,1
49,1.830683,-4.849078,1
50,-2.983172,3.939233,1
51,-3.012068,8.288321,1
52,0.043768,-1.849602,1
53,-4.358503,2.702246,1
54,3.498820,1.352590,1
55,5.057342,2.870543,1
56,-0.434068,7.488500,1
57,-4.945231,5.700582,1
58,6.281637,1.692055,1
59,5.294879,5.109311,1
60,5.132565,-0.479093,1
61,8.710784,3.342996,1
62,3.951522,-7.943662,1
63,10.049390,-4.258170,1
64,-2.903069,2.093541,1
65,3.948934,15.155159,1
66,7.271011,8.179510,1
67,-0.815559,-3.331931,1
68,5.621880,9.568984,1
69,3.122759,0.671877,1
70,3.504887,3.453490,1
71,6.315704,-3.496315,1
72,2.157529,-5.700908,1
73,-13.839849,4.947878,1
74,13.197488,-5.273350,1
75,8.649272,16.102426,1
76,10.613867,4.548862,1
77,8.852685,11.523886,1
78,-0.446572,-6.051953,1
79,-11.474919,-1.638709,1
80,2.755398,8.988518,1
81,-11.360131,4.795742,1
82,3.860560,-7.060706,1
83,-6.267872,10.237806,1
84,-4.140493,3.598066,1
85,3.725869,-5.110361,1
86,-1.777351,6.366979,1
87,13.210796,9.401016,1
88,1.393380,1.474572,1
89,8.087402,4.192537,1
90,0.870736,0.209021,1
91,-5.779672,5.969782,1
92,9.390182,5.024121,1
93,2.800990,-0.279019,1
94,-11.511102,7.161716,1
95,-7.010336,0.003684,1
96,4.628292,11.789562,1
97,9.717658,-3.823049,1
98,9.350156,-11.084261,1
99,9.613628,-0.333026,1
100,4.197996,1.521970,1
101,4.962407,7.855757,1
102,10.127120,-3.747390,1
103,-1.324200,12.425605,1
104,11.093696,-4.568126,1
105,9.465207,12.105792,1
106,1.698541,6.284100,1
107,3.370546,10.809142,1
108,1.311926,-6.941224,1
109,1.597256,9.751106,1
110,2.699916,1.786208,1
111,5.566595,5.913207,1
112,-0.809293,8.530240,1
113,12.356070,-5.291285,1
114,-2.057169,5.060440,1
115,4.070494,-0.058303,1
116,5.581249,8.202642,1
117,4.826076,3.797227,1
118,8.502881,5.842100,1
119,3.073674,-5.315690,1
120,-7.457498,2.819995,1
121,14.855495,8.864364,1
122,-2.419121,4.303946,1
123,4.679393,0.613370,1
124,0.080421,3.251460,1
125,1.742726,11.844130,1
126,1.043999,4.149643,1
127,7.177626,5.781069,1
128,-7.432915,0.341707,1
129,6.003568,7.320445,1
130,-2.783004,2.445146,1
131,1.617793,1.437230,1
132,1.365916,-3.188988,1
133,1.045007,-3.727042,1
134,4.897490,4.724245,1
135,-1.183220,7.781699,1
136,-10.025092,8.515380,1
137,0.653370,1.734066,1
138,-2.853394,-3.616583,1
139,9.564976,3.273008,1
140,-3.342609,0.182603,1
141,5.019381,-0.521578,1
142,6.248651,11.811524,1
143,-7.174477,4.344329,1
144,4.296871,-1.707302,1
145,6.730438,9.260420,1
146,6.125712,-2.000074,1
147,-8.473928,11.735982,1
148,6.547645,-4.563384,1
149,-0.885170,-6.166331,1
150,9.496890,10.901587,1
151,-6.269332,8.133331,1
152,-0.969616,-4.548719,1
153,7.294708,5.468430,1
154,7.340791,7.328223,1
155,4.113281,-3.907625,1
156,-7.193471,-6.204372,1
157,-1.601226,-2.693197,1
158,12.092214,2.946897,1
159,8.703862,-4.936512,1
160,3.891823,2.039566,1
161,-8.574435,9.477750,1
162,-1.154668,5.327017,1
163,-2.464616,2.328498,1
164,-8.942546,-2.327705,1
165,1.279296,7.801097,1
166,-1.013300,1.918121,1
167,2.047104,-0.313757,1
168,-3.186383,9.892100,1
169,-2.774034,1.299456,1
170,10.040825,0.597392,1
171,9.305528,-1.310730,1
172,-0.237901,4.310620,1
173,-4.534744,2.100198,1
174,10.567540,0.904989,1
175,-7.171265,0.882403,1
176,2.695823,-7.345945,1
177,-2.153031,4.377000,1
178,4.222201,9.651149,1
179,9.167642,3.710838,1
180,2.858953,-0.378786,1
181,12.203986,-3.298189,1
182,2.757333,-3.970491,1
183,-3.721710,-4.045775,1
184,8.173114,-3.057900,1
185,3.231276,4.133219,1
186,12.915748,3.496341,1
187,5.890932,-6.812877,1
188,3.421330,7.507096,1
189,9.365012,-2.710330,1
190,5.889018,-3.457465,1
191,8.193282,3.610341,1
192,9.276207,10.764158,1
193,6.722340,-1.194657,1
