k,yx,yy,Sx,Sy,NIS,q,r
0,3.867232,-1.047113,29.004000,29.004000,0.553438,1.000000,4.000000
1,-3.606498,2.487246,7.453455,7.453455,2.575076,1.000000,4.000000
2,-2.500469,-0.378769,5.862227,5.862227,1.091021,1.000000,4.000000
3,2.251215,1.710333,5.283440,5.283440,1.512879,1.000000,4.000000
4,-3.616664,1.727247,4.988342,4.988342,3.220236,1.000000,4.000000
5,-3.278103,-3.577831,4.813035,4.813035,4.892305,1.000000,4.000000
6,-0.834206,1.656381,4.699955,4.699955,0.731815,1.000000,4.000000
7,-0.276523,-1.263513,4.623583,4.623583,0.361825,1.000000,4.000000
8,-2.839359,-0.283924,4.570779,4.570779,1.781440,1.000000,4.000000
9,-0.538016,0.978516,4.534005,4.534005,0.275023,1.000000,4.000000
10,0.849404,1.406185,4.508548,4.508548,0.598606,1.000000,4.000000
11,2.564465,2.911907,4.491253,4.491253,3.352224,1.000000,4.000000
12,1.321207,-3.053163,4.479879,4.479879,2.470467,1.000000,4.000000
13,1.830315,-1.603850,4.472769,4.472769,1.324099,1.000000,4.000000
14,-1.667745,-1.343618,4.468656,4.468656,1.026412,1.000000,4.000000
15,1.961584,1.237640,4.466553,4.466553,1.204411,1.000000,4.000000
16,-0.823970,-1.242572,4.465694,4.465694,0.497775,1.000000,4.000000
17,0.582304,2.198450,4.465482,4.465482,1.158276,1.000000,4.000000
18,0.265642,-1.119706,4.465466,4.465466,0.296566,1.000000,4.000000
19,4.255601,-0.625610,4.465314,4.465314,4.143388,1.000000,4.000000
20,-0.583214,-0.406158,4.464793,4.464793,0.113130,1.000000,4.000000
21,-2.405637,-2.222413,4.463751,4.463751,2.402959,1.000000,4.000000
22,1.177189,-0.419192,4.462101,4.462101,0.349946,1.000000,4.000000
23,-1.907737,-0.793666,4.459808,4.459808,0.957298,1.000000,4.000000
24,-2.380734,-0.818727,4.456873,4.456873,1.422120,1.000000,4.000000
25,0.239944,1.902093,4.453326,4.453326,0.825345,1.000000,4.000000
26,0.457071,0.894295,4.449213,4.449213,0.226709,1.000000,4.000000
27,-0.792774,1.576130,4.444595,4.444595,0.700329,1.000000,4.000000
28,-2.812406,1.433974,4.439535,4.439535,2.244809,1.000000,4.000000
29,2.987933,-0.814411,4.434099,4.434099,2.163011,1.000000,4.000000
30,-0.507714,1.157844,4.428351,4.428351,0.360942,1.000000,4.000000
31,2.863379,2.850456,4.422353,4.422353,3.691257,1.000000,4.000000
32,-0.918380,-1.318543,4.416161,4.416161,0.584665,1.000000,4.000000
33,-4.446313,0.667854,4.409826,4.409826,4.584245,1.000000,4.000000
34,0.973152,0.408368,4.403395,4.403395,0.252939,1.000000,4.000000
35,-5.662667,1.505653,4.396907,4.396907,7.808395,1.000000,4.000000
36,0.263933,-1.489368,4.390396,4.390396,0.521109,1.000000,4.000000
37,-1.338368,3.336547,4.383895,4.383895,2.948012,1.000000,4.000000
38,2.870410,1.161913,4.377426,4.377426,2.190624,1.000000,4.000000
39,-2.837429,-2.508844,4.371013,4.371013,3.281918,1.000000,4.000000
40,1.696043,-3.905982,4.364672,4.364672,4.154552,1.000000,4.000000
41,2.818414,0.274394,4.358419,4.358419,1.839830,1.000000,4.000000
42,-0.715882,1.265442,4.352265,4.352265,0.485685,1.000000,4.000000
43,0.144130,2.763776,4.346218,4.346218,1.762275,1.000000,4.000000
44,3.026411,-0.472512,4.340287,4.340287,2.161707,1.000000,4.000000
45,3.858099,-0.871083,4.334477,4.334477,3.609136,1.000000,4.000000
46,1.963603,-3.428651,4.328792,4.328792,3.606406,1.000000,4.000000
47,-0.819437,1.366874,4.323233,4.323233,0.587482,1.000000,4.000000
48,0.672271,-1.465582,4.317803,4.317803,0.602130,1.000000,4.000000
49,-2.486227,1.659814,4.312502,4.312502,2.072185,1.000000,4.000000
50,2.133393,-1.983609,4.307330,4.307330,1.970147,1.000000,4.000000
51,3.120601,-2.524871,4.302286,4.302286,3.745246,1.000000,4.000000
52,2.087129,3.266002,4.297369,4.297369,3.495831,1.000000,4.000000
53,1.841917,1.173748,4.292577,4.292577,1.111300,1.000000,4.000000
54,1.327635,-1.298381,4.287908,4.287908,0.804217,1.000000,4.000000
55,5.668629,-0.958869,4.283359,4.283359,7.716556,1.000000,4.000000
56,-0.015827,0.481243,4.278929,4.278929,0.054183,1.000000,4.000000
57,-0.244711,0.698469,4.274613,4.274613,0.128138,1.000000,4.000000
58,-0.760900,0.441621,4.270410,4.270410,0.181247,1.000000,4.000000
59,0.993673,-3.292870,4.266317,4.266317,2.772972,1.000000,4.000000
60,0.325479,-1.363006,4.262330,4.262330,0.460716,1.000000,4.000000
61,0.079043,1.047107,4.258448,4.258448,0.258940,1.000000,4.000000
62,4.005816,-1.244215,4.254666,4.254666,4.135374,1.000000,4.000000
63,1.066516,1.550506,4.250982,4.250982,0.833107,1.000000,4.000000
