k,zx,zy,valid
0,0.054767,-3.321131,1
1,-0.759035,-0.468404,1
2,-1.138929,-1.807313,1
3,1.234523,-0.543154,1
4,1.455034,-0.942819,1
5,1.631484,-0.605115,1
6,-1.490250,0.333556,1
7,-2.081759,1.078967,1
8,-0.826936,-0.226071,1
9,-1.500886,-2.054800,1
10,3.487143,0.359317,1
11,4.889178,2.217499,1
12,0.090840,-2.965623,1
13,-1.013470,-0.343844,1
14,2.790317,-1.076016,1
15,2.346560,0.482537,1
16,2.954041,1.836819,1
17,1.243440,-0.298095,1
18,-1.402502,-1.537459,1
19,3.717609,0.204847,1
20,-3.613118,-0.878872,1
21,-1.365200,0.017783,1
22,3.809377,2.788050,1
23,1.400472,-1.346308,1
24,1.280254,-2.463608,1
25,-2.456791,2.052924,1
26,-0.454021,-2.459813,1
27,-1.379584,-0.204708,1
28,-1.342740,2.395600,1
29,-1.444878,3.960626,1
30,-3.705171,4.460741,1
31,-2.296308,0.297203,1
32,3.819426,4.378651,1
33,2.569788,-1.169792,1
34,1.339035,3.630948,1
35,-2.090460,-1.686778,1
36,-0.551452,4.450579,1
37,1.861695,2.657769,1
38,-2.016308,-6.025469,1
39,-1.711511,0.328995,1
40,3.818660,2.250283,1
41,-1.776691,-0.196195,1
42,0.204745,-0.309595,1
43,-1.415165,2.405953,1
44,0.853009,-4.115992,1
45,3.072409,1.159227,1
46,-0.806660,-2.701032,1
47,1.205465,-0.720293,1
48,-1.951242,-2.213381,1
49,3.475233,-1.219057,1
50,0.592326,2.492465,1
51,-0.903236,1.994584,1
52,1.259933,2.122263,1
53,0.779890,1.998381,1
54,1.945504,1.005669,1
55,1.592869,-1.262926,1
56,2.854002,2.263676,1
57,2.584841,3.330420,1
58,2.243614,1.951337,1
59,4.821307,0.497779,1
60,4.402532,0.597135,1
61,1.826868,-1.807333,1
62,1.780086,3.691052,1
63,0.556198,-0.230014,1
64,2.811567,0.635949,1
65,0.890889,-0.275719,1
66,-0.123007,-2.181992,1
67,2.166305,2.370731,1
68,-1.079030,2.011967,1
69,0.404965,1.099752,1
70,1.091801,-0.919080,1
71,0.766024,-0.157350,1
72,-0.541237,-3.790372,1
73,-0.741018,3.879511,1
74,4.933929,3.034542,1
75,0.570634,3.881041,1
76,2.748594,-1.288429,1
77,4.554998,0.285466,1
78,2.495657,2.807885,1
79,2.910008,-0.058426,1
80,-1.702713,1.230666,1
81,1.116474,2.547012,1
82,-1.088835,1.934169,1
83,4.545137,5.301862,1
84,-0.488283,1.276942,1
85,-0.810489,2.327061,1
86,0.073842,0.794038,1
87,4.477871,-1.849726,1
88,4.662869,-0.279062,1
89,4.027197,4.354808,1
90,0.004750,2.086046,1
91,1.039624,0.126764,1
92,0.531558,1.107826,1
93,-0.831787,-0.916974,1
94,2.335899,2.299847,1
95,1.808018,1.802450,1
96,1.385382,0.528743,1
97,2.370421,0.499162,1
98,4.124226,1.889768,1
99,1.710314,1.707356,1
100,0.278780,4.331646,1
101,3.723862,3.215041,1
102,1.300786,0.269238,1
103,6.855841,0.574956,1
104,1.418014,1.016632,1
105,2.328874,1.482201,1
106,-0.442200,2.660752,1
107,0.202468,-2.691893,1
108,-1.959029,-0.294212,1
109,2.584475,2.228356,1
110,1.039072,0.553460,1
111,4.144035,4.739649,1
112,0.939644,2.105290,1
113,4.099367,-0.763654,1
114,3.315503,3.656659,1
115,1.571215,4.806783,1
116,3.465996,0.621786,1
117,3.203763,2.821427,1
118,2.654016,-0.472666,1
119,2.901515,0.981543,1
120,3.798261,-0.202386,1
121,4.597270,1.717838,1
122,1.528044,0.983444,1
123,-0.053222,1.833132,1
124,1.968911,0.553563,1
125,5.395764,0.183029,1
126,2.143983,2.648932,1
127,0.594144,-0.291110,1
128,1.211078,1.848912,1
129,0.711094,-1.929892,1
130,4.003326,2.353609,1
131,4.862128,2.656378,1
132,0.754628,1.764478,1
133,3.964847,3.488788,1
134,4.335785,-0.744104,1
135,2.740663,1.264629,1
136,4.687889,5.159605,1
137,2.447304,-0.958055,1
138,-2.217218,0.222373,1
139,4.178952,0.509061,1
140,0.598341,0.328707,1
141,1.509098,0.782492,1
142,4.729361,4.971055,1
143,0.401355,2.298023,1
144,4.542775,-0.373206,1
145,3.805467,0.060929,1
146,3.228964,3.005137,1
147,0.244522,1.580729,1
148,5.326964,3.050149,1
149,2.364046,0.348626,1
150,3.368355,0.677708,1
151,2.237334,5.170017,1
152,1.518504,1.066011,1
153,2.817555,2.970337,1
154,1.096811,4.429401,1
155,2.525123,1.397438,1
156,3.322348,4.909577,1
157,3.524528,0.840450,1
158,3.896082,3.267306,1
159,1.987350,0.509069,1
160,1.967418,3.750225,1
161,1.780576,-1.358668,1
162,5.415253,0.171236,1
163,4.819327,3.217268,1
164,3.725098,0.092739,1
165,3.171917,-4.290140,1
166,1.275082,-1.429535,1
167,4.633286,0.162785,1
168,5.269129,-0.068129,1
169,3.503256,-1.055453,1
170,5.162894,2.751637,1
171,6.009284,2.861357,1
172,2.898672,3.998698,1
173,1.731574,0.667168,1
174,3.386349,2.527559,1
175,3.063343,0.945925,1
176,6.325281,1.546752,1
177,2.782105,5.432560,1
178,2.762980,2.877093,1
179,4.686708,5.855207,1
180,2.005782,1.237410,1
181,3.618515,1.072558,1
182,1.645858,-3.606657,1
183,6.779568,6.217719,1
184,2.644227,2.022403,1
185,4.613224,1.592487,1
186,2.181631,2.156019,1
187,3.733993,4.695675,1
188,3.154382,2.090297,1
189,5.818219,3.895309,1
190,5.770044,0.443464,1
191,6.258535,3.509647,1
192,4.420077,-1.057868,1
193,0.347643,0.956716,1
194,2.277378,-1.001665,1
195,2.685257,0.084097,1
196,-0.231657,0.755310,1
197,3.317988,2.446463,1
198,3.867210,4.888898,1
199,4.685972,1.201804,1
200,7.199383,0.641805,1
201,0.430510,3.959702,1
202,6.043498,1.083273,1
203,5.229721,5.526922,1
204,2.532371,2.062749,1
205,1.320170,1.132085,1
206,5.310105,1.835184,1
207,2.085319,-0.986621,1
208,4.732368,2.444845,1
209,3.470346,4.715755,1
210,3.924242,5.171849,1
211,6.157863,1.990991,1
212,2.816511,2.568913,1
213,4.070813,0.835778,1
214,5.737115,-1.562582,1
215,6.443735,1.639212,1
216,1.212526,0.903318,1
217,4.046497,1.413598,1
218,5.319191,1.991183,1
219,5.933305,5.711687,1
220,6.080189,1.749193,1
221,3.981405,2.722602,1
222,5.760557,1.663971,1
223,1.882970,3.241620,1
224,3.476973,0.981027,1
225,3.210137,1.717694,1
226,-0.187794,1.926095,1
227,7.349958,3.885812,1
228,2.885709,2.095300,1
229,6.101852,4.115727,1
230,4.459247,2.769230,1
231,6.303080,2.692703,1
232,3.531410,-0.398801,1
233,1.954141,0.393936,1
234,4.308316,-1.209832,1
235,5.306212,3.192487,1
236,4.668478,2.177697,1
237,4.111842,4.301185,1
238,2.947399,0.775398,1
239,3.520291,1.962076,1
240,8.261498,2.299130,1
241,2.965780,0.687069,1
242,3.671882,5.054995,1
243,3.133242,2.309798,1
244,4.961094,2.807108,1
245,8.528699,1.326487,1
246,2.383300,-0.068132,1
247,2.943555,4.195099,1
248,5.904542,3.010640,1
249,5.990200,2.017059,1
250,7.198458,-0.980610,1
251,3.233706,3.606343,1
252,6.536106,2.234299,1
253,7.286771,3.161003,1
254,6.026285,1.036937,1
255,3.913540,4.135825,1
256,5.672714,0.002332,1
257,4.543610,4.090703,1
258,3.748688,2.814732,1
259,5.645939,0.089686,1
260,7.667410,-1.577786,1
261,7.416960,0.996095,1
262,6.389848,2.678027,1
263,7.987579,5.766541,1
264,4.579069,3.090277,1
265,3.969712,-0.332261,1
266,5.062632,3.955600,1
267,2.776620,0.357773,1
268,9.247761,-1.420895,1
269,3.924117,1.320132,1
270,6.833643,2.944502,1
271,7.214198,2.174662,1
272,5.809644,0.151896,1
273,2.693192,1.884937,1
274,8.001910,3.227186,1
275,6.449405,1.273328,1
276,7.196195,0.766656,1
277,5.260177,4.294391,1
278,6.276619,0.642995,1
279,2.652609,3.847446,1
280,4.418356,1.257906,1
281,4.603380,3.219458,1
282,8.263722,-0.124024,1
283,7.157295,4.861453,1
284,2.084598,1.545294,1
285,3.129806,1.683046,1
286,3.627271,0.860453,1
287,4.706879,1.923107,1
288,3.817709,2.304457,1
289,3.893223,0.146358,1
290,5.920223,2.398318,1
291,8.482769,2.546494,1
292,7.853738,3.582767,1
293,8.210702,0.803855,1
294,6.938803,1.928995,1
295,6.517393,6.728618,1
296,7.674731,3.809102,1
297,4.833700,5.892938,1
298,6.406380,0.598465,1
299,3.929223,2.608409,1
300,9.655065,1.446436,1
301,7.702483,1.448544,1
302,5.920496,5.106632,1
303,12.291654,2.053525,1
304,8.207379,4.807378,1
305,7.189675,3.408068,1
306,6.093347,1.741289,1
307,5.131897,2.571545,1
308,5.489262,7.019495,1
309,7.735804,1.422571,1
310,7.854421,4.979935,1
311,8.517610,2.180704,1
312,6.057729,4.147352,1
313,4.917949,5.637917,1
314,3.741934,5.370778,1
315,8.238780,1.333011,1
316,6.766414,5.151573,1
317,5.731720,3.843146,1
318,5.063403,5.827303,1
319,3.143348,6.252831,1
320,9.512277,1.635387,1
321,4.103657,3.207712,1
322,4.679056,7.457668,1
323,7.259741,2.079880,1
324,9.125690,2.777508,1
325,8.620568,6.366902,1
326,8.220425,3.004350,1
327,6.516673,2.724757,1
328,6.118021,3.715289,1
329,4.153773,1.156707,1
330,5.395386,2.571813,1
331,8.658472,1.854699,1
332,6.817404,2.841451,1
333,5.901517,0.405493,1
334,7.193045,3.418456,1
335,9.263493,2.871534,1
336,10.082494,0.269164,1
337,7.148396,3.460435,1
338,10.203986,5.632523,1
339,6.947806,1.928997,1
340,9.948622,2.711393,1
341,6.666850,2.436837,1
342,2.851459,3.965422,1
343,3.816865,1.272319,1
344,7.632507,1.450956,1
345,1.178954,2.795223,1
346,8.962056,-0.287961,1
347,6.148613,1.537959,1
348,4.141364,3.134204,1
349,8.666735,3.524987,1
350,7.942098,2.125049,1
351,5.517206,4.170752,1
352,9.931848,3.838545,1
353,9.868609,1.525761,1
354,5.246671,1.952455,1
355,6.436367,1.274040,1
356,6.707670,3.830034,1
357,7.380610,0.789287,1
358,5.254922,4.586280,1
359,8.608831,3.735521,1
360,8.355104,2.312069,1
361,7.417514,5.734240,1
362,7.434686,2.971587,1
363,7.491901,3.337903,1
364,8.770510,5.038890,1
365,8.075310,6.384123,1
366,7.909981,3.173332,1
367,2.540140,6.470652,1
368,7.496691,5.707626,1
369,12.226493,1.591287,1
370,7.410774,5.174628,1
371,3.468246,1.819371,1
372,8.122674,3.735622,1
373,4.932351,1.721696,1
374,8.965842,3.389732,1
375,5.565401,3.013334,1
376,5.215683,4.135928,1
377,8.098854,5.953029,1
378,7.622070,1.680829,1
379,9.630939,5.367759,1
380,9.808532,0.653939,1
381,6.454106,5.940225,1
382,6.947684,-0.105424,1
383,5.602737,2.367402,1
384,9.350105,6.686540,1
385,10.915948,2.765946,1
386,9.279435,4.495272,1
387,8.089448,3.934134,1
388,10.544997,6.569624,1
389,7.594884,2.781683,1
390,8.246372,5.163572,1
391,5.499497,7.220581,1
392,6.439641,2.078613,1
393,4.971874,2.865889,1
394,8.177675,4.124151,1
395,5.517778,1.597930,1
396,8.612061,2.471001,1
397,8.011747,4.641999,1
398,5.090275,3.472701,1
399,8.386662,4.005414,1
400,6.461417,5.986727,1
401,6.837107,2.739275,1
402,8.086875,1.184132,1
403,12.395062,3.781088,1
404,9.926066,2.069970,1
405,7.152773,2.465304,1
406,8.423685,2.011515,1
407,9.039896,2.050593,1
408,10.328581,4.849270,1
409,6.938965,1.862641,1
410,7.757165,4.872710,1
411,6.945561,4.255054,1
412,5.779868,5.462123,1
413,8.397415,6.964971,1
414,10.299187,1.529043,1
415,8.186328,4.764323,1
416,10.187590,2.213117,1
417,12.993123,4.288994,1
418,7.636000,3.462979,1
419,7.096301,3.057088,1
420,5.698151,4.084629,1
421,9.046249,3.542071,1
422,6.265831,3.762137,1
423,7.579151,2.552860,1
424,11.214442,4.612011,1
425,9.470079,9.250988,1
426,8.358997,5.739406,1
427,5.833967,3.074770,1
428,10.679760,5.311665,1
429,9.646458,1.904831,1
430,8.551228,7.712561,1
431,9.654134,6.286281,1
432,7.158617,2.868489,1
433,8.879118,6.017776,1
434,7.683732,4.981432,1
435,5.227672,6.547135,1
436,8.566833,4.045460,1
437,6.534786,7.690226,1
438,7.994269,4.733895,1
439,8.677591,2.179497,1
440,7.968175,3.083925,1
441,9.832446,4.844721,1
442,9.579527,6.854607,1
443,11.704522,5.867350,1
444,7.473774,4.614510,1
445,7.012986,3.646205,1
446,6.950667,1.061658,1
447,9.713501,4.789167,1
448,8.279026,5.082798,1
449,9.407396,5.583402,1
450,10.192427,7.523977,1
451,10.922605,7.264615,1
452,7.229788,5.134288,1
453,10.142966,5.788599,1
454,8.897068,6.793810,1
455,7.482772,3.788463,1
456,9.606355,2.243327,1
457,6.919628,1.221623,1
458,6.309968,6.112156,1
459,9.288449,4.931292,1
460,12.468291,6.327106,1
461,11.538365,3.553836,1
462,6.263127,5.815608,1
463,8.784157,6.697091,1
464,12.110163,2.251587,1
465,11.153147,4.955192,1
466,7.424427,5.546632,1
467,8.989675,3.146274,1
468,7.696749,2.679863,1
469,8.217049,8.797353,1
470,12.921510,2.440371,1
471,8.211280,7.441340,1
472,11.577779,5.158533,1
473,8.491308,2.814124,1
474,8.325676,6.000491,1
475,11.279446,2.009761,1
476,6.989669,7.141471,1
477,8.274796,6.142949,1
478,12.482095,6.036633,1
479,9.840122,5.407835,1
480,9.125574,1.830125,1
481,9.682877,6.124788,1
482,9.521886,1.607093,1
483,11.052388,5.691811,1
484,12.540834,7.270231,1
485,13.564825,1.536776,1
486,7.263424,8.279532,1
487,8.338303,5.378148,1
488,6.689979,9.473028,1
489,7.517353,7.692599,1
490,9.469418,5.787956,1
491,6.880861,5.200191,1
492,9.511654,6.408443,1
493,6.244208,4.853093,1
494,15.578711,5.499708,1
495,10.532579,4.353688,1
496,5.218971,5.762502,1
497,7.699809,3.299963,1
498,8.438283,9.121370,1
499,11.382335,7.409075,1
500,10.153112,1.123598,1
501,7.775635,6.234333,1
502,10.877165,4.629419,1
503,11.417147,5.405219,1
504,12.376840,3.934497,1
505,8.452022,5.325936,1
506,11.389335,6.226590,1
507,11.233084,7.763559,1
508,10.135203,3.344293,1
509,12.291787,8.402283,1
510,9.947751,9.859101,1
511,14.036950,1.393744,1
512,8.331196,1.788974,1
513,9.025246,3.012498,1
514,9.210147,4.206813,1
515,12.710634,7.533564,1
516,8.866122,3.280154,1
517,10.576009,9.742989,1
518,11.910918,5.146437,1
519,8.006852,6.645840,1
520,9.354603,6.465892,1
521,10.014420,7.051847,1
522,11.811716,6.608416,1
523,11.527784,1.576002,1
524,10.593715,4.008618,1
525,11.940952,5.402613,1
526,8.895332,5.843688,1
527,13.362412,5.398802,1
528,9.039103,4.857253,1
529,9.100301,12.021883,1
530,13.883702,4.883860,1
531,9.691744,4.510701,1
532,10.719852,5.371104,1
533,9.130214,3.037109,1
534,10.011768,5.027288,1
535,13.898167,4.619328,1
536,6.170168,1.980314,1
537,12.137300,5.052705,1
538,11.530082,5.243146,1
539,9.661061,5.414846,1
540,8.459695,5.259948,1
541,11.708699,1.694816,1
542,9.261999,5.753033,1
543,8.499743,6.094810,1
544,11.784323,7.551271,1
545,13.224182,4.236137,1
546,11.200702,5.173064,1
547,8.679079,2.118011,1
