k,yx,yy,Sx,Sy,NIS,q,r
0,0.054767,-3.321131,29.004000,29.004000,0.380393,1.000000,4.000000
1,-0.806257,2.395160,7.453455,7.453455,0.856897,1.000000,4.000000
2,-0.812098,-0.054517,5.862227,5.862227,0.113008,1.000000,4.000000
3,1.820706,1.226015,5.283440,5.283440,0.911922,1.000000,4.000000
4,1.597423,0.525640,4.988342,4.988342,0.566933,1.000000,4.000000
5,1.452557,0.755220,4.813035,4.813035,0.556879,1.000000,4.000000
6,-1.923059,1.560419,4.699955,4.699955,1.304920,1.000000,4.000000
7,-2.230915,2.062864,4.623583,4.623583,1.996804,1.000000,4.000000
8,-0.670293,0.461946,4.570779,4.570779,0.144983,1.000000,4.000000
9,-1.253048,-1.443904,4.534005,4.534005,0.806128,1.000000,4.000000
10,3.895341,1.126930,4.508548,4.508548,3.647217,1.000000,4.000000
11,4.853012,2.839517,4.491253,4.491253,7.039147,1.000000,4.000000
12,-0.504717,-2.686472,4.479879,4.479879,1.667873,1.000000,4.000000
13,-1.580948,0.204542,4.472769,4.472769,0.568157,1.000000,4.000000
14,2.372381,-0.568877,4.468656,4.468656,1.331902,1.000000,4.000000
15,1.649222,1.032837,4.466553,4.466553,0.847787,1.000000,4.000000
16,2.044579,2.256935,4.465694,4.465694,2.076734,1.000000,4.000000
17,0.069272,-0.148483,4.465482,4.465482,0.006012,1.000000,4.000000
18,-2.635779,-1.406665,4.465466,4.465466,1.998904,1.000000,4.000000
19,2.722292,0.456033,4.465314,4.465314,1.706227,1.000000,4.000000
20,-4.944413,-0.704040,4.464793,4.464793,5.586572,1.000000,4.000000
21,-2.206193,0.241043,4.463751,4.463751,1.103419,1.000000,4.000000
22,3.185424,2.960066,4.462101,4.462101,4.237670,1.000000,4.000000
23,0.417106,-1.523174,4.459808,4.459808,0.559225,1.000000,4.000000
24,0.222136,-2.517650,4.456873,4.456873,1.433271,1.000000,4.000000
25,-3.570583,2.235832,4.453326,4.453326,3.985337,1.000000,4.000000
26,-1.219206,-2.536936,4.449213,4.449213,1.780653,1.000000,4.000000
27,-2.030552,-0.045681,4.444595,4.444595,0.928144,1.000000,4.000000
28,-1.789822,2.539422,4.439535,4.439535,2.174131,1.000000,4.000000
29,-1.705764,3.821588,4.434099,4.434099,3.949881,1.000000,4.000000
30,-3.782491,3.899149,4.428351,4.428351,6.664016,1.000000,4.000000
31,-1.974963,-0.706687,4.422353,4.422353,0.994919,1.000000,4.000000
32,4.370342,3.380039,4.416161,4.416161,6.912011,1.000000,4.000000
