k,x,y,vx,vy
0,5.768438,4.785097,0.046141,0.038275
1,3.137753,0.225343,-0.127270,-0.262243
2,-0.112161,4.723028,-0.688743,0.516318
3,0.379980,1.267013,-0.523497,-0.615884
4,0.134443,0.282125,-0.646276,-1.123870
5,0.257959,0.304717,-0.543617,-1.089959
6,-0.543521,-0.707744,-1.339517,-2.087254
7,-0.522781,0.222240,-1.279009,-0.850215
8,-1.608241,0.609024,-2.909727,-0.228951
9,-3.204151,0.591753,-5.664293,-0.251687
10,-3.037850,0.652017,-5.099155,-0.119699
11,-2.336796,-0.078706,-3.315169,-1.737717
12,-2.451186,-0.765038,-3.430008,-3.293777
13,-1.596284,-0.212879,-1.102635,-1.736233
14,-1.363441,0.359879,-0.435082,-0.145281
15,-0.540014,0.137587,1.801104,-0.734840
16,-0.722094,-0.025133,1.205893,-1.138802
17,-1.240459,0.525751,-0.284952,0.437723
18,-2.493931,0.161951,-3.714706,-0.586318
19,-2.554341,0.384057,-3.676744,0.053039
20,-2.672376,1.558707,-3.797251,3.231169
21,-2.523313,1.900616,-3.195839,3.972313
22,-2.672707,1.020233,-3.420725,1.447037
23,-1.352923,1.124499,0.166732,1.641696
24,-1.488037,1.089060,-0.184131,1.468678
25,-1.632578,1.333944,-0.533754,2.003595
26,-1.818856,0.358308,-0.960256,-0.463345
27,-1.001776,1.300455,1.025952,1.796300
28,-0.233863,1.014127,2.760956,1.048218
29,0.232938,0.500186,3.694553,-0.165114
30,-0.133526,0.195476,2.718692,-0.833057
31,0.438925,-0.182698,3.840292,-1.615707
32,0.747395,0.727275,4.330266,0.377249
33,2.126584,0.363429,7.001351,-0.390218
34,2.179903,0.947282,6.826258,0.804542
35,2.459158,0.890956,7.107962,0.661615
36,3.000668,1.133865,7.878511,1.104777
37,2.903524,0.687963,7.397917,0.221762
38,2.266265,0.630653,5.948767,0.107807
39,2.346729,0.785092,5.879225,0.382788
40,3.073212,0.404170,6.955322,-0.303939
41,2.795372,-0.506625,6.233921,-1.869280
42,2.518150,-0.779711,5.552928,-2.268657
43,2.877623,-1.162954,5.965276,-2.829493
44,2.616831,-1.646056,5.346999,-3.523272
45,3.143258,-1.464995,6.015875,-3.122210
46,3.604642,-1.283409,6.549139,-2.740664
47,4.225457,-1.310327,7.300348,-2.697884
48,4.827915,-1.736101,7.987180,-3.257365
49,5.003339,-1.815647,8.010338,-3.278629
50,4.919611,-2.837912,7.656658,-4.665734
51,5.473764,-2.577776,8.227657,-4.162467
52,6.397705,-2.867032,9.289817,-4.450610
53,6.329000,-2.046959,8.940036,-3.201182
54,6.313357,-1.919805,8.677371,-2.942928
55,5.852916,-2.466011,7.835379,-3.590168
56,5.501533,-2.573649,7.171784,-3.636971
57,5.820477,-2.087051,7.397263,-2.918376
58,6.206509,-2.239020,7.698221,-3.036694
59,5.948234,-1.460251,7.185375,-1.992312
60,6.070391,-1.325409,7.158983,-1.778380
61,5.775712,-0.933098,6.630994,-1.262426
62,5.537346,-1.267040,6.190411,-1.629032
63,5.401689,-1.525668,5.886860,-1.893486
64,5.716314,-1.961577,6.113819,-2.352320
65,5.662186,-1.654342,5.913413,-1.949833
66,5.255717,-1.860168,5.325771,-2.136662
67,5.398928,-1.290812,5.366289,-1.460820
68,5.231144,-1.030141,5.066728,-1.145168
69,4.819457,-0.561392,4.515727,-0.617119
70,4.823592,-0.138103,4.424412,-0.155526
71,4.588571,-0.010123,4.086164,-0.018463
72,4.076683,-0.162025,3.473614,-0.174830
73,4.135731,-0.195312,3.462996,-0.205175
74,4.342591,0.495962,3.601379,0.494159
75,4.782801,0.244074,3.967022,0.234193
76,4.658853,0.278810,3.767627,0.263670
77,5.159001,0.254976,4.179217,0.235467
78,4.929554,0.759253,3.879556,0.713697
79,5.077742,0.867298,3.946337,0.802399
80,5.319376,0.762923,4.098456,0.689814
81,4.883581,0.840438,3.619961,0.748700
82,4.695178,1.100846,3.381676,0.972944
83,4.902675,1.101106,3.508033,0.955599
84,4.738404,1.659383,3.298580,1.437317
85,4.840687,1.837090,3.330669,1.568955
86,5.016320,1.942514,3.425976,1.633686
87,4.996855,2.545794,3.349874,2.127230
88,4.527409,2.405890,2.890732,1.971073
89,4.642449,2.596339,2.939206,2.099003
90,4.452735,2.283344,2.730854,1.801376
91,4.120189,2.360438,2.409498,1.835462
92,4.250878,2.333836,2.477296,1.783433
93,4.298785,2.563594,2.475963,1.941378
94,3.997892,2.052066,2.193556,1.497832
95,3.803850,2.132369,2.003640,1.538021
96,3.586814,2.348348,1.800325,1.684487
97,3.747345,2.432430,1.897885,1.723967
98,3.647949,2.280076,1.791257,1.578928
99,3.785926,1.970877,1.869844,1.316765
100,3.646229,1.988110,1.734814,1.309826
101,3.621493,1.454099,1.689896,0.886425
102,3.111490,1.664462,1.282448,1.030759
103,3.158515,1.751733,1.298327,1.080275
104,2.938922,1.875959,1.117441,1.155868
105,2.832955,1.771686,1.023704,1.062807
106,2.709700,1.534228,0.919565,0.875356
107,3.022369,1.484548,1.131064,0.827069
108,2.740302,1.294747,0.913824,0.679948
109,2.830445,1.476966,0.964663,0.799231
110,2.374333,1.717948,0.630958,0.957164
111,2.092276,1.940872,0.425690,1.099115
112,1.898677,2.056237,0.285959,1.163676
113,1.821194,2.204620,0.228862,1.249531
114,1.281468,2.279284,-0.141934,1.283370
115,1.143879,2.190329,-0.233070,1.205847
116,1.061735,2.013381,-0.285102,1.070824
117,1.208354,2.044638,-0.183527,1.077386
118,0.989550,2.110565,-0.326002,1.106777
119,1.185658,2.014824,-0.192719,1.029241
120,1.155925,2.094735,-0.209627,1.068004
121,1.338279,1.691847,-0.088543,0.792631
122,0.958955,1.802987,-0.332019,0.854080
123,1.179971,1.837263,-0.186145,0.865098
124,1.228391,1.624869,-0.152943,0.718841
125,1.093980,1.430995,-0.236063,0.587059
126,1.248902,1.661989,-0.135655,0.724958
127,1.503523,2.144295,0.025226,1.017425
128,1.246139,2.372020,-0.135051,1.146309
129,1.063507,2.271937,-0.246229,1.070302
130,1.264145,2.393696,-0.119939,1.131956
131,1.374021,2.797031,-0.051348,1.364529
132,1.647597,2.670465,0.115485,1.271055
133,1.403653,2.621246,-0.033312,1.225954
134,1.711047,2.613209,0.151837,1.206388
135,1.560514,2.630033,0.060024,1.202021
136,1.636335,2.558361,0.104406,1.145093
137,1.550406,2.527466,0.052322,1.113259
138,1.501290,2.485975,0.022785,1.075718
139,1.274334,2.550027,-0.110462,1.100642
140,1.240202,2.256163,-0.129075,0.916452
141,1.499267,2.145594,0.022772,0.841645
142,1.589737,1.970116,0.074770,0.730555
143,1.481979,1.772616,0.011945,0.608584
144,1.154699,1.777726,-0.175546,0.604542
145,1.181889,1.686760,-0.158048,0.545804
146,1.425143,1.827424,-0.018208,0.619436
147,1.410699,1.645754,-0.026165,0.509773
148,1.449130,1.837244,-0.004243,0.611799
149,1.318490,2.033702,-0.077416,0.715051
150,1.367591,1.837094,-0.049141,0.597312
151,1.399650,1.813253,-0.030768,0.577411
152,1.313012,1.921832,-0.078420,0.631161
153,1.502819,1.743324,0.027195,0.525681
154,1.648287,1.801550,0.106882,0.551915
155,1.797858,1.762102,0.187657,0.524256
156,1.657275,1.790296,0.108856,0.533923
157,1.689910,1.958678,0.125428,0.619726
158,1.826444,1.795413,0.198102,0.524476
159,1.937312,1.402020,0.255880,0.306195
160,1.675637,1.545435,0.112154,0.380156
161,2.001882,1.434623,0.286151,0.316564
162,2.179055,1.481973,0.377940,0.338524
163,2.420431,1.787560,0.502744,0.498022
164,2.470116,1.860896,0.523835,0.531750
165,2.532386,1.726490,0.551320,0.454781
166,2.595894,1.445476,0.579093,0.301258
167,2.702941,1.298670,0.629474,0.220602
168,2.659927,1.062730,0.600208,0.094095
169,2.718026,0.915520,0.624407,0.015826
170,2.726935,1.004627,0.622532,0.062320
171,2.877447,0.917067,0.694649,0.015932
172,3.120913,1.194529,0.814279,0.160351
173,3.210029,1.288170,0.852143,0.207366
174,3.274860,1.497872,0.876930,0.313986
