k,x,y,vx,vy
0,3.548728,-3.873813,0.028386,-0.030986
1,1.279693,-1.020923,-0.121171,0.157048
2,0.782529,1.122343,-0.206712,0.527077
3,0.279425,0.265187,-0.369689,0.243664
4,0.364761,-0.307291,-0.321255,-0.057895
5,0.272289,-0.481429,-0.385998,-0.188047
6,-0.024405,-0.626662,-0.676906,-0.330466
7,0.269413,0.040691,-0.285633,0.527508
8,0.227900,0.060182,-0.340715,0.541264
9,0.133399,0.011879,-0.497792,0.435344
10,0.142287,0.507561,-0.459702,1.419681
11,-0.093755,0.765345,-0.963655,1.929283
12,-0.208647,0.655140,-1.192008,1.573949
13,0.161802,0.950168,-0.198335,2.238135
14,0.320775,1.257554,0.228392,2.925926
15,0.073986,1.181968,-0.447082,2.565546
16,0.022323,1.007438,-0.563671,1.949215
17,0.557594,0.959621,0.938336,1.710671
18,0.458734,0.687640,0.615016,0.869033
19,0.683333,0.608890,1.195492,0.606188
20,0.546076,0.352335,0.759046,-0.121404
21,0.539189,0.133801,0.700062,-0.699025
22,0.321946,0.174354,0.091665,-0.555550
23,0.337663,0.374326,0.127544,-0.010057
24,0.660842,0.691028,0.940090,0.793048
25,0.545260,0.571544,0.606538,0.457109
26,0.527072,0.428167,0.532900,0.086672
27,0.463987,0.180568,0.357756,-0.505501
28,0.709001,0.006572,0.909924,-0.885946
29,0.957282,-0.039507,1.431823,-0.950277
30,1.088695,-0.018853,1.659584,-0.862388
31,1.029959,-0.169421,1.460567,-1.151015
32,1.417768,0.087606,2.219009,-0.558710
33,1.345144,0.071079,1.977223,-0.569773
34,1.533254,0.036384,2.277228,-0.616822
35,1.322923,-0.424856,1.772210,-1.502818
36,1.239117,-0.234025,1.542115,-1.076614
37,1.269752,-0.156653,1.541725,-0.890001
38,1.275882,-0.284411,1.496131,-1.092933
39,1.445800,-0.396845,1.748924,-1.256488
40,1.693354,-0.632787,2.124604,-1.629051
41,1.696027,-0.533958,2.055709,-1.401687
42,1.884769,-0.574480,2.305853,-1.422847
43,2.020215,-0.588560,2.454133,-1.398981
44,1.533683,-0.510925,1.582885,-1.227186
45,1.355317,-0.529766,1.247999,-1.218093
46,1.477292,-0.433053,1.399685,-1.028791
47,1.478415,-0.545390,1.358476,-1.169515
48,1.475333,-0.486782,1.312956,-1.046131
49,1.366642,-0.582894,1.113656,-1.157173
50,1.086419,-0.573392,0.675069,-1.109841
51,1.116657,-0.426549,0.698899,-0.869150
52,1.186746,-0.447422,0.777382,-0.874032
53,1.227941,-0.326759,0.812631,-0.684170
54,1.115984,-0.266241,0.639439,-0.583935
55,0.866838,0.076867,0.291566,-0.112747
56,0.703304,0.172115,0.070366,0.014598
57,0.487875,0.326148,-0.208209,0.212112
58,0.558748,0.345019,-0.113357,0.230604
59,0.446753,0.335193,-0.249864,0.212643
60,0.495849,0.509000,-0.183619,0.420287
61,0.540639,0.598130,-0.125181,0.517627
62,0.648770,0.570598,0.006210,0.472636
63,0.665055,0.697968,0.025116,0.610588
64,0.741878,0.759959,0.113093,0.667970
65,0.745042,0.772810,0.114118,0.667392
66,0.751745,1.055879,0.119069,0.969447
67,0.831988,1.104335,0.205040,1.001543
68,0.773441,1.163704,0.136824,1.044377
69,0.834718,1.197269,0.199699,1.057993
70,0.966320,1.335586,0.334911,1.182131
71,0.770952,1.233783,0.123639,1.050971
72,0.716617,1.288493,0.065019,1.085737
73,0.822102,1.289218,0.171144,1.064356
74,0.784105,1.078854,0.129488,0.831387
75,0.878557,1.113791,0.220717,0.849570
76,0.997766,1.143616,0.333313,0.862158
77,1.099733,1.221551,0.425651,0.920963
78,0.991136,1.220184,0.313544,0.902021
79,0.980221,1.265332,0.297286,0.927665
80,1.000029,1.123144,0.310246,0.777385
81,0.992747,1.087090,0.297783,0.729696
82,1.086058,1.133613,0.377596,0.758869
83,1.126232,1.091688,0.407068,0.707281
84,1.209351,1.136474,0.474057,0.734657
85,1.381363,1.129010,0.617687,0.715076
86,1.387742,1.226691,0.612464,0.787968
87,1.400647,1.167426,0.613031,0.723076
88,1.556714,1.305587,0.736115,0.828950
89,1.553210,1.322588,0.720676,0.829308
90,1.536212,1.318885,0.694339,0.812296
91,1.644924,1.301567,0.773047,0.784437
92,1.527307,1.365562,0.663682,0.824135
93,1.547762,1.288435,0.669527,0.747958
94,1.562233,1.185058,0.670397,0.652588
95,1.595260,1.345114,0.686058,0.769936
96,1.529730,1.319004,0.623389,0.737112
97,1.574886,1.215045,0.648999,0.644115
98,1.672462,1.311936,0.714670,0.709331
99,1.675293,1.264305,0.705853,0.661775
100,1.594662,1.349883,0.633609,0.716934
101,1.631300,1.444037,0.651722,0.777257
102,1.703842,1.436764,0.696309,0.760161
103,1.664620,1.374916,0.656827,0.702922
104,1.614609,1.418591,0.610311,0.724738
105,1.668856,1.401669,0.641022,0.701787
106,1.603556,1.378134,0.584421,0.674566
107,1.550592,1.376316,0.537955,0.663563
108,1.533491,1.407070,0.518090,0.676028
109,1.447050,1.327431,0.449612,0.610126
110,1.416250,1.200336,0.421680,0.512349
111,1.545219,1.136634,0.505644,0.460836
