k,yx,yy,Sx,Sy,NIS,q,r
0,0.275053,2.165615,29.004000,29.004000,0.164306,1.000000,4.000000
1,1.322654,-0.018619,7.453455,7.453455,0.234758,1.000000,4.000000
2,3.258880,-3.397745,5.862227,5.862227,3.780982,1.000000,4.000000
3,-1.309094,1.863090,5.283440,5.283440,0.981336,1.000000,4.000000
4,-4.795618,-0.607012,4.988342,4.988342,4.684204,1.000000,4.000000
5,-3.795154,1.606766,4.813035,4.813035,3.528936,1.000000,4.000000
6,1.545066,-0.540037,4.699955,4.699955,0.569977,1.000000,4.000000
7,-1.747224,-1.057934,4.623583,4.623583,0.902334,1.000000,4.000000
8,-0.455719,1.060317,4.570779,4.570779,0.291406,1.000000,4.000000
9,-0.293185,-0.948258,4.534005,4.534005,0.217280,1.000000,4.000000
10,1.019556,-2.202886,4.508548,4.508548,1.306895,1.000000,4.000000
11,-0.038904,1.101650,4.491253,4.491253,0.270559,1.000000,4.000000
12,1.484072,-0.231883,4.479879,4.479879,0.503638,1.000000,4.000000
13,-0.952125,1.138792,4.472769,4.472769,0.492623,1.000000,4.000000
14,-2.555946,-2.370840,4.468656,4.468656,2.719776,1.000000,4.000000
15,-3.077194,0.601220,4.466553,4.466553,2.200934,1.000000,4.000000
16,2.183351,-0.928801,4.465694,4.465694,1.260653,1.000000,4.000000
17,-0.939697,-2.369414,4.465482,4.465482,1.454972,1.000000,4.000000
18,2.612609,-0.476679,4.465466,4.465466,1.579442,1.000000,4.000000
19,0.398206,-0.094666,4.465314,4.465314,0.037518,1.000000,4.000000
20,-2.332481,-1.566098,4.464793,4.464793,1.767860,1.000000,4.000000
21,0.558973,4.960841,4.463751,4.463751,5.583284,1.000000,4.000000
22,-0.535523,-1.489495,4.462101,4.462101,0.561480,1.000000,4.000000
23,1.684670,-0.260682,4.459808,4.459808,0.651613,1.000000,4.000000
24,-5.540297,-1.932754,4.456873,4.456873,7.725245,1.000000,4.000000
25,4.919287,1.435236,4.453326,4.453326,5.896557,1.000000,4.000000
26,0.872750,0.319303,4.449213,4.449213,0.194112,1.000000,4.000000
27,3.079037,-0.320367,4.444595,4.444595,2.156125,1.000000,4.000000
28,1.457987,3.554864,4.439535,4.439535,3.325300,1.000000,4.000000
29,3.190028,0.055339,4.434099,4.434099,2.295696,1.000000,4.000000
30,-0.865621,0.539115,4.428351,4.428351,0.234838,1.000000,4.000000
31,0.678438,0.457625,4.422353,4.422353,0.151435,1.000000,4.000000
32,2.181727,0.607546,4.416161,4.416161,1.161426,1.000000,4.000000
33,-1.185002,0.410603,4.409826,4.409826,0.356664,1.000000,4.000000
34,0.877266,-2.273394,4.403395,4.403395,1.348486,1.000000,4.000000
35,-1.070197,-1.283764,4.396907,4.396907,0.635304,1.000000,4.000000
36,4.664409,-0.409735,4.390396,4.390396,4.993762,1.000000,4.000000
37,-3.555294,2.064808,4.383895,4.383895,3.855829,1.000000,4.000000
38,0.137291,-2.171544,4.377426,4.377426,1.081561,1.000000,4.000000
39,-0.288881,-0.256351,4.371013,4.371013,0.034127,1.000000,4.000000
40,-1.740799,-2.802308,4.364672,4.364672,2.493500,1.000000,4.000000
41,1.701636,1.542757,4.358419,4.358419,1.210454,1.000000,4.000000
42,1.102898,-0.499277,4.352265,4.352265,0.336758,1.000000,4.000000
43,-1.528910,-3.394999,4.346218,4.346218,3.189803,1.000000,4.000000
44,-0.015688,3.456046,4.340287,4.340287,2.752006,1.000000,4.000000
45,-0.357287,-1.020579,4.334477,4.334477,0.269752,1.000000,4.000000
46,1.344143,-0.390338,4.328792,4.328792,0.452571,1.000000,4.000000
47,-0.287656,1.528832,4.323233,4.323233,0.559783,1.000000,4.000000
48,-4.910578,-0.275902,4.317803,4.317803,5.602362,1.000000,4.000000
49,0.373784,-0.462821,4.312502,4.312502,0.082068,1.000000,4.000000
50,2.638519,-1.598650,4.307330,4.307330,2.209597,1.000000,4.000000
51,2.521555,2.301684,4.302286,4.302286,2.709255,1.000000,4.000000
52,-0.053099,2.103965,4.297369,4.297369,1.030745,1.000000,4.000000
53,2.246976,-0.177941,4.292577,4.292577,1.183570,1.000000,4.000000
54,3.011620,2.660402,4.287908,4.287908,3.765844,1.000000,4.000000
55,-2.610799,2.201199,4.283359,4.283359,2.722524,1.000000,4.000000
56,1.367173,1.705714,4.278929,4.278929,1.116780,1.000000,4.000000
57,1.122521,-2.388565,4.274613,4.274613,1.629456,1.000000,4.000000
58,-2.246944,2.311191,4.270410,4.270410,2.433106,1.000000,4.000000
59,1.009841,0.485338,4.266317,4.266317,0.294243,1.000000,4.000000
60,1.877195,-0.078197,4.262330,4.262330,0.828180,1.000000,4.000000
61,-0.211209,4.534565,4.258448,4.258448,4.839061,1.000000,4.000000
62,3.914082,0.408921,4.254666,4.254666,3.640064,1.000000,4.000000
63,2.617141,0.320136,4.250982,4.250982,1.635367,1.000000,4.000000
64,-0.277063,-3.113698,4.247393,4.247393,2.300676,1.000000,4.000000
65,2.614383,0.845935,4.243896,4.243896,1.779168,1.000000,4.000000
66,1.454698,0.068429,4.240489,4.240489,0.500138,1.000000,4.000000
67,0.104125,0.698093,4.237169,4.237169,0.117573,1.000000,4.000000
68,-2.715556,-0.508775,4.233932,4.233932,1.802838,1.000000,4.000000
69,1.464851,0.978668,4.230777,4.230777,0.733572,1.000000,4.000000
70,-1.587923,-1.690398,4.227701,4.227701,1.272310,1.000000,4.000000
71,-3.166405,-0.922303,4.224702,4.224702,2.574564,1.000000,4.000000
72,2.889126,1.858664,4.221776,4.221776,2.795431,1.000000,4.000000
73,1.130503,-0.700763,4.218922,4.218922,0.419327,1.000000,4.000000
74,-1.944117,4.766055,4.216138,4.216138,6.284157,1.000000,4.000000
75,-1.137035,0.405533,4.213421,4.213421,0.345872,1.000000,4.000000
76,-1.566583,-1.860264,4.210770,4.210770,1.404676,1.000000,4.000000
77,-0.612614,-3.558444,4.208182,4.208182,3.098207,1.000000,4.000000
78,0.897498,0.118286,4.205655,4.205655,0.194856,1.000000,4.000000
79,-0.394753,-1.540746,4.203187,4.203187,0.601860,1.000000,4.000000
80,-0.734529,-1.076769,4.200778,4.200778,0.404440,1.000000,4.000000
81,-4.567622,-1.410588,4.198424,4.198424,5.443218,1.000000,4.000000
82,0.127962,1.340029,4.196124,4.196124,0.431839,1.000000,4.000000
83,0.370176,0.938835,4.193876,4.193876,0.242840,1.000000,4.000000
84,-0.875343,-1.182112,4.191680,4.191680,0.516169,1.000000,4.000000
85,-1.650262,-0.231701,4.189533,4.189533,0.662854,1.000000,4.000000
86,2.870541,2.382871,4.187434,4.187434,3.323772,1.000000,4.000000
87,0.493471,3.126738,4.185382,4.185382,2.394049,1.000000,4.000000
88,-2.567490,0.159075,4.183374,4.183374,1.581812,1.000000,4.000000
89,2.606071,1.835275,4.181411,4.181411,2.429763,1.000000,4.000000
90,1.096250,-0.288704,4.179490,4.179490,0.307481,1.000000,4.000000
91,3.365974,0.322428,4.177611,4.177611,2.736909,1.000000,4.000000
92,1.616406,1.730503,4.175772,4.175772,1.342844,1.000000,4.000000
93,2.609402,-0.716748,4.173972,4.173972,1.754373,1.000000,4.000000
94,-1.179253,0.500468,4.172210,4.172210,0.393342,1.000000,4.000000
95,-0.904281,-0.633018,4.170485,4.170485,0.292157,1.000000,4.000000
96,-2.138527,-0.222534,4.168796,4.168796,1.108910,1.000000,4.000000
97,1.074936,0.986403,4.167142,4.167142,0.510776,1.000000,4.000000
98,0.121600,2.790025,4.165521,4.165521,1.872281,1.000000,4.000000
99,2.559537,2.497907,4.163934,4.163934,3.071799,1.000000,4.000000
100,2.823161,-2.675490,4.162379,4.162379,3.634576,1.000000,4.000000
101,1.353761,-2.232453,4.160856,4.160856,1.638249,1.000000,4.000000
102,-0.259778,-0.281122,4.159363,4.159363,0.035225,1.000000,4.000000
103,1.076195,-0.936212,4.157899,4.157899,0.489355,1.000000,4.000000
104,-2.227672,-0.152170,4.156465,4.156465,1.199500,1.000000,4.000000
105,-1.868653,3.524121,4.155059,4.155059,3.829377,1.000000,4.000000
106,0.500884,-2.624436,4.153680,4.153680,1.718608,1.000000,4.000000
107,-1.138170,0.475544,4.152328,4.152328,0.366438,1.000000,4.000000
108,0.469336,1.685514,4.151003,4.151003,0.737469,1.000000,4.000000
109,-2.349911,1.435039,4.149703,4.149703,1.826979,1.000000,4.000000
110,0.418315,1.062612,4.148427,4.148427,0.314368,1.000000,4.000000
111,0.842905,1.169261,4.147176,4.147176,0.500982,1.000000,4.000000
112,0.233517,0.933007,4.145949,4.145949,0.223117,1.000000,4.000000
113,-3.897119,2.432017,4.144745,4.144745,5.091326,1.000000,4.000000
114,-0.996909,-0.310862,4.143563,4.143563,0.263170,1.000000,4.000000
115,2.635734,-0.873846,4.142403,4.142403,1.861407,1.000000,4.000000
116,0.469972,1.252623,4.141265,4.141265,0.432220,1.000000,4.000000
117,-3.427444,2.297325,4.140148,4.140148,4.112190,1.000000,4.000000
118,-3.928493,2.592382,4.139052,4.139052,5.352313,1.000000,4.000000
119,0.515950,-3.665321,4.137975,4.137975,3.310987,1.000000,4.000000
120,-2.585451,2.148543,4.136918,4.136918,2.731693,1.000000,4.000000
121,-0.546932,1.993581,4.135881,4.135881,1.033274,1.000000,4.000000
122,-0.678744,-1.621087,4.134862,4.134862,0.746970,1.000000,4.000000
123,-1.086125,-2.503597,4.133861,4.133861,1.801624,1.000000,4.000000
124,-1.765894,2.906564,4.132879,4.132879,2.798653,1.000000,4.000000
125,-0.057004,-1.001549,4.131914,4.131914,0.243555,1.000000,4.000000
126,0.471486,-4.297619,4.130966,4.130966,4.524809,1.000000,4.000000
127,-1.956164,2.680686,4.130035,4.130035,2.666481,1.000000,4.000000
128,-0.031862,1.323861,4.129120,4.129120,0.424697,1.000000,4.000000
129,-2.850774,2.129658,4.128222,4.128222,3.067266,1.000000,4.000000
130,-1.692585,1.761297,4.127339,4.127339,1.445728,1.000000,4.000000
131,-0.520580,-0.598762,4.126472,4.126472,0.152556,1.000000,4.000000
132,-0.513184,1.704550,4.125620,4.125620,0.768090,1.000000,4.000000
133,-1.526350,-2.364219,4.124783,4.124783,1.919926,1.000000,4.000000
134,0.399307,-1.792100,4.123961,4.123961,0.817435,1.000000,4.000000
135,-4.990734,0.979473,4.123152,4.123152,6.273547,1.000000,4.000000
136,-4.972245,2.368891,4.122358,4.122358,7.358620,1.000000,4.000000
137,0.030650,2.451845,4.121577,4.121577,1.458782,1.000000,4.000000
138,-2.622203,-1.597862,4.120810,4.120810,2.288169,1.000000,4.000000
139,-0.492118,-0.174786,4.120056,4.120056,0.066196,1.000000,4.000000
140,-1.192521,0.318793,4.119315,4.119315,0.369900,1.000000,4.000000
141,-1.517619,-1.116934,4.118587,4.118587,0.862118,1.000000,4.000000
142,-0.509404,1.344316,4.117871,4.117871,0.501880,1.000000,4.000000
