k,x,y,vx,vy
0,0.237119,1.866951,0.001897,0.014934
1,0.849991,1.858623,0.042280,0.014365
2,1.886070,0.779564,0.221272,-0.172255
3,1.572493,1.228696,0.117404,-0.024431
4,0.624684,1.107940,-0.378876,-0.087248
5,-0.023984,1.377615,-0.861238,0.116971
6,0.188895,1.299528,-0.629594,0.036006
7,-0.059345,1.157565,-0.929581,-0.145634
8,-0.134845,1.287060,-1.017139,0.058087
9,-0.189719,1.176538,-1.078995,-0.141976
10,-0.096296,0.925221,-0.846537,-0.644232
11,-0.117482,1.032834,-0.855991,-0.376539
12,0.024370,1.000465,-0.476343,-0.435858
13,-0.085796,1.112117,-0.729970,-0.132507
14,-0.368453,0.860822,-1.431993,-0.783689
15,-0.718521,0.907949,-2.295769,-0.614925
16,-0.536751,0.798793,-1.674405,-0.879254
17,-0.668194,0.534220,-1.943602,-1.558023
18,-0.434735,0.453372,-1.195047,-1.694599
19,-0.417141,0.409615,-1.081588,-1.721572
20,-0.681588,0.212150,-1.739144,-2.163074
21,-0.658298,0.684284,-1.583922,-0.785499
22,-0.745436,0.514319,-1.729834,-1.191336
23,-0.606342,0.463616,-1.280975,-1.260791
24,-1.199896,0.240274,-2.720253,-1.762889
25,-0.753543,0.351116,-1.477323,-1.400256
26,-0.694973,0.355349,-1.263306,-1.321956
27,-0.412241,0.296864,-0.531800,-1.398067
28,-0.278530,0.620851,-0.196711,-0.581053
29,0.029840,0.614647,0.511693,-0.568763
30,-0.043657,0.655420,0.326139,-0.453199
31,0.027659,0.690061,0.466412,-0.358581
32,0.242585,0.740142,0.901254,-0.237490
33,0.150482,0.773552,0.673677,-0.158635
34,0.244322,0.562114,0.835965,-0.579196
35,0.164435,0.434645,0.645295,-0.807916
36,0.592103,0.382053,1.445580,-0.878215
37,0.309680,0.545302,0.858155,-0.537057
38,0.338680,0.347328,0.880001,-0.882603
39,0.331760,0.307917,0.835725,-0.921893
40,0.203029,0.055344,0.578682,-1.335676
41,0.354538,0.155501,0.820799,-1.116166
42,0.460221,0.092767,0.972055,-1.184638
43,0.357870,-0.201370,0.769889,-1.633555
44,0.372037,0.036920,0.767888,-1.192801
45,0.359824,-0.065691,0.723926,-1.318377
46,0.476397,-0.121707,0.883552,-1.364732
47,0.472561,-0.034696,0.850569,-1.189433
48,0.128139,-0.078792,0.306712,-1.219989
49,0.161359,-0.136730,0.346713,-1.269519
50,0.356553,-0.276185,0.619670,-1.434901
51,0.546116,-0.143162,0.871935,-1.204633
52,0.559880,-0.021665,0.866796,-1.000995
53,0.730367,-0.053813,1.077284,-1.017664
54,0.954126,0.104464,1.350443,-0.776360
55,0.808421,0.234554,1.121065,-0.582968
56,0.919964,0.334085,1.237462,-0.437748
57,1.016827,0.171881,1.330108,-0.634887
58,0.901148,0.305533,1.150256,-0.449892
59,0.987191,0.326831,1.228678,-0.412202
60,1.127299,0.313774,1.370167,-0.418096
61,1.141884,0.580618,1.354710,-0.086242
62,1.403258,0.603369,1.632942,-0.057174
63,1.590435,0.621127,1.813714,-0.035061
64,1.610572,0.439066,1.795111,-0.244121
