k,zx,zy,valid
0,69.815011,33.707507,1
1,-74.245599,-68.799851,1
2,-0.275024,2.852684,1
3,-4.812019,-1.544504,1
4,-3.855988,1.867323,1
5,0.575883,3.616424,1
6,2.126657,1.035091,1
7,0.269203,0.982463,1
8,0.000000,0.000000,0
9,-24.939914,3.183751,1
10,12.323495,15.742667,1
11,1.013897,2.380472,1
12,70.932808,-74.270652,1
13,0.004117,2.058273,1
14,0.000000,0.000000,0
15,0.000000,0.000000,0
16,0.061606,-0.009608,1
17,-0.224222,1.207235,1
18,0.644082,-0.201775,1
19,-0.889795,1.083968,1
20,-0.773851,0.242914,1
21,0.279259,0.233715,1
22,1.210976,0.032044,1
23,-37.467360,53.687336,1
24,-77.297676,-42.403360,1
25,5.330049,-2.834514,1
26,1.731510,-0.417411,1
27,0.818513,0.769312,1
28,0.852939,0.892319,1
29,1.071154,1.039243,1
30,1.289655,4.002869,1
31,0.643326,1.038032,1
32,1.027426,1.203260,1
33,-2.037885,-2.495745,1
34,0.000000,0.000000,0
35,-0.542156,-0.251479,1
36,-0.563159,3.320218,1
37,25.716115,36.391003,1
38,0.000000,0.000000,0
39,-1.497347,2.615062,1
40,-1.247345,1.463984,1
41,-1.013806,2.542388,1
42,0.145450,1.359096,1
43,-0.903093,-3.061290,1
44,-2.213171,0.491334,1
45,-0.563241,-0.118751,1
46,0.777082,2.186409,1
47,1.354845,1.647648,1
48,0.692074,1.068754,1
49,1.936706,4.089970,1
50,3.928448,0.336721,1
51,-2.431579,0.770879,1
52,2.244958,0.012447,1
53,0.000000,0.000000,0
54,-2.259750,11.416785,1
55,2.664233,-0.351969,1
56,1.648399,-0.091342,1
57,2.522688,-2.052121,1
58,0.000000,0.000000,0
59,0.000000,0.000000,0
60,0.000000,0.000000,0
61,0.807126,0.867104,1
62,14.439542,73.083573,1
63,-0.806649,-0.536368,1
64,2.069210,0.898821,1
65,0.000000,0.000000,0
66,0.343148,-0.374290,1
67,0.499568,-2.973612,1
68,-0.702329,-0.325291,1
69,-54.799244,-21.667989,1
70,-1.075356,3.886563,1
71,1.011934,1.788910,1
72,1.333032,-0.723410,1
73,4.923644,0.376547,1
74,6.089316,-1.983381,1
75,5.296889,-0.506957,1
76,0.000000,0.000000,0
77,2.978436,-0.179342,1
78,-3.782250,-1.550340,1
79,11.472870,19.615223,1
80,-64.595033,-55.857129,1
81,2.712052,2.380378,1
82,-0.682599,2.624134,1
83,0.603465,0.951363,1
84,3.041288,0.913861,1
85,3.343496,-2.510606,1
86,0.179556,-3.126162,1
87,0.827329,0.003970,1
88,-66.404888,-23.830338,1
89,-0.794323,-3.428113,1
90,-40.055139,33.453477,1
91,27.690509,77.756864,1
92,-1.208097,3.740237,1
93,-0.832502,4.494102,1
94,0.959611,-1.642016,1
95,2.592466,3.769910,1
96,2.519659,-1.409108,1
97,-23.484472,-45.471064,1
98,70.523608,62.003591,1
99,-34.023296,-57.948423,1
100,1.736607,0.799691,1
101,0.572789,-1.430086,1
102,4.869784,3.458102,1
103,-47.737993,6.751736,1
104,-24.735513,47.548076,1
105,3.264454,0.117570,1
106,0.806304,0.663242,1
107,0.105402,2.954517,1
108,0.000000,0.000000,0
109,-76.933325,37.409735,1
110,2.003034,-0.415932,1
111,0.000000,0.000000,0
112,0.969035,1.120338,1
113,27.269914,-40.080910,1
114,0.651888,0.585038,1
115,38.945280,60.688511,1
116,3.071974,2.062229,1
117,-0.085273,6.222396,1
118,2.869784,-0.971084,1
119,2.865997,1.165294,1
120,4.694962,2.545996,1
121,70.746590,10.134112,1
122,0.000000,0.000000,0
123,0.000000,0.000000,0
124,4.439055,-0.477275,1
125,2.317138,3.266349,1
126,2.458456,1.622240,1
127,2.223619,0.774394,1
128,3.105041,-0.873674,1
129,-5.214235,75.904152,1
130,1.582179,0.093952,1
131,10.123580,60.133968,1
132,1.653130,3.349834,1
133,-0.197011,3.091204,1
134,-44.607777,43.331541,1
135,4.552966,2.243859,1
136,3.396170,3.571966,1
137,1.427069,0.541969,1
138,1.446699,3.491983,1
139,0.838289,-0.078638,1
140,7.930328,2.703000,1
141,74.488548,51.025586,1
142,2.346154,1.785147,1
143,-32.649354,12.534048,1
144,3.343907,-0.376757,1
145,4.653323,1.107319,1
146,75.033045,-42.809649,1
147,0.000000,0.000000,0
148,0.804945,1.728226,1
149,4.488296,-0.174628,1
150,5.399686,-1.212295,1
151,47.028992,26.299612,1
152,4.889394,0.652681,1
153,0.000000,0.000000,0
154,-12.467830,-35.137028,1
155,3.843564,2.850249,1
156,3.269931,2.931805,1
157,3.518590,-0.214776,1
158,39.727173,54.351046,1
159,1.763933,-0.756665,1
160,4.553574,3.151453,1
161,3.447834,-0.786075,1
162,-63.377493,-39.735403,1
163,-1.873931,1.304435,1
164,2.967363,-1.431990,1
165,-67.574840,-23.719089,1
166,5.016608,1.388824,1
167,2.310483,-1.320528,1
168,-31.679156,-15.236450,1
169,5.348639,-1.402909,1
170,2.439083,-0.644925,1
171,5.411848,1.278857,1
172,3.488838,4.111953,1
173,0.000000,0.000000,0
174,5.490696,1.607266,1
175,-4.518736,30.614428,1
176,56.016461,-11.460531,1
177,4.181575,0.861363,1
178,5.369531,3.779227,1
179,3.485122,1.553205,1
180,2.472615,0.663415,1
181,7.016237,0.417614,1
182,2.415706,1.616969,1
183,5.979116,-3.246471,1
184,1.431593,1.186319,1
185,3.120080,4.138808,1
186,-53.129358,-57.654452,1
187,0.968698,21.703304,1
188,36.681364,-7.654636,1
189,6.994455,-0.150248,1
190,-2.484537,0.623920,1
191,3.875051,3.826393,1
192,2.657651,1.741028,1
193,5.027272,2.695042,1
194,1.719364,3.980249,1
195,5.754390,2.280902,1
196,2.634812,3.473539,1
197,5.859972,1.634789,1
198,0.000000,0.000000,0
199,2.789502,1.710436,1
200,7.729032,1.263388,1
201,3.466010,2.512253,1
202,3.701763,2.542599,1
203,38.656378,-30.779913,1
204,60.874792,78.554373,1
205,1.616098,2.302459,1
206,1.214418,2.388170,1
207,2.108676,1.257157,1
208,6.047557,1.182472,1
209,3.765081,1.755154,1
210,3.783312,-1.195838,1
211,4.731000,0.087657,1
212,-14.061972,-60.932712,1
213,9.091408,4.726026,1
214,1.761546,2.722862,1
215,4.444316,1.123410,1
216,-79.659146,-20.317358,1
217,63.902182,52.360022,1
218,4.336657,3.800643,1
219,8.095842,6.044954,1
220,3.887727,1.238709,1
221,-25.085162,42.119872,1
222,4.464473,1.034504,1
223,0.000000,0.000000,0
224,5.123380,1.229537,1
225,27.926017,-27.707778,1
226,3.556808,1.013951,1
227,5.279149,3.725606,1
228,3.559326,2.711824,1
229,0.000000,0.000000,0
230,27.748523,8.977387,1
231,3.915548,1.267485,1
232,4.846697,2.725234,1
233,7.593378,3.768927,1
234,0.000000,0.000000,0
235,8.414606,1.621582,1
236,42.287131,71.967599,1
237,4.301449,2.166674,1
238,2.735543,5.161577,1
239,3.973403,0.192227,1
240,1.532000,-53.557267,1
241,-53.953213,-55.898581,1
242,5.647377,2.098962,1
243,5.838941,5.458486,1
244,4.098321,0.925891,1
245,63.708748,60.104463,1
246,7.774727,5.082354,1
247,-0.917156,0.345722,1
248,5.946548,1.240711,1
249,8.087797,4.886102,1
250,2.976687,4.547093,1
251,4.279899,2.710697,1
252,2.986676,5.647744,1
253,3.247466,4.931418,1
254,4.470240,8.218436,1
255,2.730135,1.306781,1
256,0.000000,0.000000,0
257,28.639094,58.655074,1
258,4.277849,1.828564,1
259,0.000000,0.000000,0
260,4.460081,1.215842,1
261,4.692826,-2.521710,1
262,45.537096,18.787495,1
263,57.642518,-62.481087,1
264,4.087904,3.896746,1
265,5.664187,1.850815,1
266,-48.125476,13.350596,1
267,0.000000,0.000000,0
268,5.884998,0.783935,1
269,1.625893,5.368293,1
270,9.638557,5.517713,1
271,5.862720,0.358758,1
272,7.877761,6.829969,1
273,7.601829,2.017698,1
274,-76.680458,68.630478,1
275,0.000000,0.000000,0
276,31.178254,-39.398784,1
277,6.264393,4.113406,1
278,3.268920,7.124732,1
279,8.711735,3.743543,1
280,6.435631,3.458781,1
281,9.822810,4.895017,1
282,4.241436,3.818630,1
283,5.454282,2.399420,1
284,6.145919,4.212923,1
285,5.436465,-2.460979,1
286,12.002592,2.127729,1
287,7.154201,0.390960,1
288,-31.098149,6.287321,1
289,8.034061,0.304186,1
290,-28.751827,-56.329576,1
291,26.795117,-12.814519,1
292,0.000000,0.000000,0
293,8.610504,-1.129473,1
294,6.888385,5.151475,1
295,8.440258,1.292182,1
296,5.896523,2.810321,1
297,-66.865734,31.242470,1
298,7.706949,2.929608,1
299,4.647807,-0.097707,1
300,0.000000,0.000000,0
301,0.000000,0.000000,0
302,63.983850,50.803840,1
303,7.611896,4.184494,1
304,-39.858445,5.321252,1
305,2.153567,5.064663,1
306,3.542183,4.910487,1
307,56.949168,15.658563,1
308,2.706520,4.778528,1
309,-63.890134,54.727763,1
310,4.897196,4.342954,1
311,-34.465743,-23.292794,1
312,-65.148544,-6.186104,1
313,54.664190,32.630530,1
314,6.005119,2.174925,1
315,3.975691,-2.306985,1
316,7.537255,6.653752,1
317,50.871617,52.830537,1
318,23.488359,-1.588064,1
319,7.424078,5.133445,1
320,8.361538,5.628853,1
321,0.000000,0.000000,0
322,-58.650778,-33.565440,1
323,0.000000,0.000000,0
324,6.695868,5.968215,1
325,9.606166,5.553812,1
326,7.982026,0.729697,1
327,-17.512006,20.470055,1
328,3.275823,4.909187,1
329,8.076296,6.298149,1
330,35.177206,-36.896102,1
331,0.000000,0.000000,0
332,5.510245,2.321983,1
333,-66.315209,-73.721570,1
334,7.148198,1.383184,1
335,0.000000,0.000000,0
336,9.574344,-0.059111,1
337,0.000000,0.000000,0
338,4.084904,0.869374,1
339,3.733293,6.867989,1
340,4.358909,3.657173,1
341,5.581324,2.213147,1
342,5.778361,4.631249,1
343,-13.661915,-53.555024,1
344,10.139919,2.932723,1
345,-65.240499,-0.490856,1
346,6.971958,2.605500,1
347,-79.557583,22.901999,1
348,7.144778,6.485092,1
349,8.458378,3.491164,1
350,10.675052,4.236883,1
351,77.587867,-56.599248,1
352,7.074804,3.940795,1
353,0.000000,0.000000,0
354,7.711236,0.790706,1
355,7.906911,4.348488,1
356,8.640922,5.199341,1
357,7.071712,4.685881,1
358,0.000000,0.000000,0
359,6.726172,4.811360,1
360,-33.056303,52.164138,1
361,5.097435,23.112643,1
362,10.047390,6.594629,1
363,2.849428,3.304242,1
364,7.478664,1.808290,1
365,5.897812,5.648891,1
366,7.313209,4.238937,1
367,5.242245,4.213255,1
368,7.001802,3.227608,1
369,0.000000,0.000000,0
370,8.594789,6.352455,1
371,7.672010,1.026861,1
372,9.300115,5.183785,1
373,5.752662,3.411780,1
374,-43.390706,76.557857,1
375,5.185872,5.443853,1
376,8.043004,3.172214,1
377,9.030310,2.613076,1
378,6.647848,7.770630,1
379,7.245291,2.512454,1
380,9.103032,5.972939,1
381,0.000000,0.000000,0
382,7.473712,5.805833,1
383,6.513234,3.561769,1
384,-14.236296,73.867834,1
385,0.000000,0.000000,0
386,7.751491,8.646300,1
387,78.564161,-56.045012,1
388,3.733568,-22.048328,1
389,9.564730,29.899924,1
390,0.000000,0.000000,0
391,8.503658,5.476330,1
392,8.837631,-1.040766,1
393,5.966922,2.646258,1
394,8.275967,3.062575,1
395,6.066675,5.510125,1
396,4.550551,6.150138,1
397,8.033661,3.478198,1
398,9.095097,5.460046,1
399,0.000000,0.000000,0
400,45.651654,56.517040,1
401,8.415198,6.553758,1
402,22.775322,-72.031119,1
403,5.314409,6.703495,1
404,2.972816,4.960003,1
405,7.786222,2.288348,1
406,-28.374220,18.631811,1
407,5.305268,3.518694,1
408,5.981550,2.850633,1
409,76.653099,74.751316,1
410,9.237886,4.858097,1
411,0.000000,0.000000,0
412,4.752214,2.042917,1
413,-60.974067,-50.789328,1
414,9.930063,0.448657,1
415,9.314492,6.026993,1
416,6.859480,4.282338,1
417,7.624645,3.813926,1
418,8.304405,3.106102,1
419,9.658827,6.617414,1
420,4.537322,2.366053,1
421,0.000000,0.000000,0
422,6.778798,2.407590,1
423,8.151432,6.632138,1
424,7.645701,1.621163,1
425,9.792606,32.505712,1
426,12.716609,2.704901,1
427,8.227592,4.481808,1
428,0.000000,0.000000,0
429,5.537581,0.187395,1
430,5.478838,7.442925,1
431,8.766351,1.535832,1
432,0.000000,0.000000,0
433,10.627767,2.834674,1
434,0.000000,0.000000,0
435,11.060190,0.090008,1
436,4.698099,4.131691,1
437,8.185417,2.913249,1
438,8.130485,8.226933,1
439,8.625610,3.686162,1
440,9.554606,3.167839,1
441,11.601038,0.275995,1
442,8.798077,5.797752,1
443,9.002528,4.312465,1
444,6.555817,4.960659,1
445,11.772123,-48.421792,1
446,9.242244,10.188974,1
447,75.050310,12.973490,1
448,61.786277,47.373399,1
449,12.523611,4.974717,1
450,5.904392,4.450927,1
451,8.842953,4.537105,1
452,5.449344,6.053741,1
453,8.821953,4.789298,1
454,9.920936,6.623021,1
455,9.714524,2.253436,1
456,6.172033,2.082596,1
457,11.683027,4.654375,1
458,16.060636,51.389694,1
459,6.807503,8.691530,1
460,8.153028,3.401726,1
461,7.281981,6.202207,1
462,9.435642,3.783634,1
463,6.737876,2.518481,1
464,77.378842,74.959281,1
465,-8.748785,22.669409,1
466,8.271270,4.810853,1
467,9.141059,1.924517,1
468,9.532034,5.972867,1
469,28.459546,-31.053269,1
470,-47.567719,-4.820556,1
471,4.609470,4.516000,1
472,11.836048,6.145142,1
473,11.942408,3.824112,1
474,9.436243,3.814058,1
475,0.000000,0.000000,0
476,9.892824,5.633752,1
477,-29.148106,8.819023,1
478,9.359177,4.309281,1
479,10.847642,7.877473,1
480,55.646898,43.721408,1
481,13.091393,-0.352943,1
482,10.062019,1.708697,1
483,4.679976,42.928746,1
484,11.558035,5.448078,1
485,0.000000,0.000000,0
486,12.234214,2.621645,1
487,-6.228565,-21.440340,1
488,7.922513,7.123743,1
489,-15.330800,-27.617480,1
490,8.260642,6.934480,1
491,13.886050,5.556134,1
492,8.834025,5.262798,1
493,10.916310,6.830673,1
494,6.394754,4.811812,1
495,11.312373,1.577901,1
496,10.857315,2.451010,1
497,9.346778,5.535356,1
498,-46.746562,71.224278,1
499,13.472308,3.134303,1
500,9.679054,1.607824,1
501,7.327594,1.407846,1
502,12.882577,8.118822,1
503,10.661984,6.380938,1
504,12.514738,4.347780,1
505,29.500526,5.082351,1
506,10.891472,6.457429,1
507,-26.421389,-10.200191,1
508,-74.134970,28.833360,1
509,10.193683,8.003253,1
510,36.909496,-17.696276,1
511,12.360998,9.692004,1
512,8.350179,5.439954,1
513,11.710906,4.537439,1
514,10.914057,5.540842,1
515,10.793925,5.424812,1
516,0.000000,0.000000,0
517,0.000000,0.000000,0
518,0.000000,0.000000,0
519,6.252384,5.616578,1
520,11.507461,6.715224,1
521,9.435045,1.197528,1
522,12.319376,3.675797,1
523,12.678624,4.970178,1
524,0.000000,0.000000,0
525,-14.754541,-60.139976,1
526,11.296627,2.824107,1
527,0.000000,0.000000,0
528,10.472183,5.216620,1
529,11.064448,6.730631,1
530,0.000000,0.000000,0
531,11.592165,4.888607,1
532,11.619044,1.917101,1
533,0.000000,0.000000,0
534,53.908521,-58.302678,1
535,0.000000,0.000000,0
536,68.657036,-17.911620,1
537,9.546197,4.608942,1
538,7.485270,9.462042,1
539,9.550047,1.871684,1
540,13.012196,7.434405,1
541,7.176809,3.433190,1
542,6.497750,8.367449,1
543,10.829924,0.220572,1
544,65.024578,64.228812,1
545,8.823538,3.840009,1
546,7.819694,6.366322,1
547,-38.595228,-48.815821,1
548,14.918285,3.780846,1
549,12.800068,8.870138,1
550,1.723927,-1.324673,1
551,9.242672,3.977793,1
552,11.393582,9.158564,1
553,14.745037,10.564002,1
554,58.228408,55.327263,1
555,9.814818,6.209562,1
556,14.746842,4.705056,1
557,10.829260,4.466065,1
558,7.055372,5.398325,1
559,12.194355,8.403024,1
560,9.906314,2.519577,1
561,-24.506435,-8.646510,1
562,11.595082,3.983372,1
563,13.015923,5.596809,1
564,9.656363,6.224054,1
565,8.913673,7.201357,1
566,0.000000,0.000000,0
