k,yx,yy,Sx,Sy,NIS,q,r
0,69.815011,33.707507,29.004000,29.004000,207.224234,1.000000,4.000000
1,-134.441909,-97.863336,7.453455,7.453455,3709.938523,1.000000,4.000000
2,1.892925,19.187928,5.862227,5.862227,63.416131,1.000000,4.000000
3,-3.175000,8.729431,5.283440,5.283440,16.330951,1.000000,4.000000
4,-1.372280,10.040907,4.988342,4.988342,20.588597,1.000000,4.000000
5,3.409747,9.799997,4.813035,4.813035,22.369736,1.000000,4.000000
6,4.454133,5.537701,4.699955,4.699955,10.745940,1.000000,4.000000
7,1.989577,4.618235,4.623583,4.623583,5.469030,1.000000,4.000000
8,0.000000,0.000000,4.570779,4.570779,0.000000,1.000000,4.000000
9,-23.389054,6.080709,4.609736,4.609736,126.693356,1.000000,4.000000
10,17.126008,17.749126,4.569940,4.569940,133.115877,1.000000,4.000000
11,3.754950,2.000572,4.541505,4.541505,3.985889,1.000000,4.000000
12,73.281425,-75.072056,4.521192,4.521192,2434.309813,1.000000,4.000000
13,-6.426702,10.124500,4.506738,4.506738,31.909554,1.000000,4.000000
14,0.000000,0.000000,4.496499,4.496499,0.000000,1.000000,4.000000
15,0.000000,0.000000,4.549727,4.549727,0.000000,1.000000,4.000000
16,-6.536987,7.393624,4.609444,4.609444,21.130073,1.000000,4.000000
17,-6.210672,7.740882,4.586531,4.586531,21.474551,1.000000,4.000000
18,-4.759197,5.398712,4.567288,4.567288,11.340656,1.000000,4.000000
19,-5.882481,6.036023,4.550783,4.550783,15.609876,1.000000,4.000000
20,-5.198529,4.449016,4.536334,4.536334,10.320769,1.000000,4.000000
21,-3.643415,3.871583,4.523437,4.523437,6.248265,1.000000,4.000000
22,-2.381447,3.157080,4.511717,4.511717,3.466185,1.000000,4.000000
23,-40.867572,56.371631,4.500894,4.500894,1077.101294,1.000000,4.000000
24,-76.004270,-46.383429,4.490761,4.490761,1765.418255,1.000000,4.000000
25,15.476718,-1.891388,4.481163,4.481163,54.250690,1.000000,4.000000
