k,yx,yy,Sx,Sy,NIS,q,r
0,4.366514,-2.624037,29.004000,29.004000,0.894774,1.000000,4.000000
1,5.834231,-9.470125,7.453455,7.453455,16.599218,1.000000,4.000000
2,-8.046671,10.256525,5.862227,5.862227,28.989874,1.000000,4.000000
3,-0.271596,-1.716631,5.283440,5.283440,0.571708,1.000000,4.000000
4,-2.470891,9.284563,4.988342,4.988342,18.504830,1.000000,4.000000
5,-4.442786,1.851817,4.813035,4.813035,4.813505,1.000000,4.000000
6,13.407505,8.297499,4.699955,4.699955,52.896182,1.000000,4.000000
7,-5.122020,3.410934,4.623583,4.623583,8.190522,1.000000,4.000000
8,-3.460694,-5.370932,4.570779,4.570779,8.931367,1.000000,4.000000
9,-6.026126,0.897354,4.534005,4.534005,8.186899,1.000000,4.000000
10,-8.376637,-4.116745,4.508548,4.508548,19.322325,1.000000,4.000000
11,-0.206935,-0.570578,4.491253,4.491253,0.082022,1.000000,4.000000
12,-0.300589,-1.116709,4.479879,4.479879,0.298533,1.000000,4.000000
13,-2.895351,9.732758,4.472769,4.472769,23.052749,1.000000,4.000000
14,-8.818007,-1.057158,4.468656,4.468656,17.650685,1.000000,4.000000
15,-9.167614,-7.526419,4.466553,4.466553,31.499036,1.000000,4.000000
16,3.872567,-3.951950,4.465694,4.465694,6.855527,1.000000,4.000000
17,9.692633,11.475402,4.465482,4.465482,50.528024,1.000000,4.000000
18,1.379207,-5.486081,4.465466,4.465466,7.165948,1.000000,4.000000
19,9.126157,1.009340,4.465314,4.465314,18.880083,1.000000,4.000000
20,-7.957128,-10.864651,4.464793,4.464793,40.619245,1.000000,4.000000
21,-0.175172,-5.311012,4.463751,4.463751,6.325965,1.000000,4.000000
22,-4.336648,-3.985007,4.462101,4.462101,7.773645,1.000000,4.000000
23,15.857582,-4.302081,4.459808,4.459808,60.534176,1.000000,4.000000
24,3.314891,0.443399,4.456873,4.456873,2.509630,1.000000,4.000000
25,2.474354,8.901772,4.453326,4.453326,19.168588,1.000000,4.000000
26,9.614324,4.733854,4.449213,4.449213,25.812339,1.000000,4.000000
27,5.692371,3.487362,4.444595,4.444595,10.026736,1.000000,4.000000
28,-5.894048,3.775546,4.439535,4.439535,11.035965,1.000000,4.000000
29,-10.032839,-3.569835,4.434099,4.434099,25.574887,1.000000,4.000000
30,-2.800268,-3.536954,4.428351,4.428351,4.595738,1.000000,4.000000
31,-4.407032,4.077121,4.422353,4.422353,8.150606,1.000000,4.000000
32,2.715284,2.704516,4.416161,4.416161,3.325778,1.000000,4.000000
33,-2.209616,-6.986568,4.409826,4.409826,12.176111,1.000000,4.000000
34,-7.766762,1.826247,4.403395,4.403395,14.456521,1.000000,4.000000
35,-0.787844,-7.523985,4.396907,4.396907,13.016207,1.000000,4.000000
36,20.287623,-4.335914,4.390396,4.390396,98.029367,1.000000,4.000000
37,-10.128842,10.356338,4.383895,4.383895,47.867753,1.000000,4.000000
38,-2.898917,2.493529,4.377426,4.377426,3.340183,1.000000,4.000000
39,-6.209755,2.768014,4.371013,4.371013,10.574885,1.000000,4.000000
40,4.291830,0.194282,4.364672,4.364672,4.228851,1.000000,4.000000
41,4.744620,14.105892,4.358419,4.358419,50.818334,1.000000,4.000000
42,15.444749,6.484527,4.352265,4.352265,64.469739,1.000000,4.000000
43,-5.442966,-1.567635,4.346218,4.346218,7.381902,1.000000,4.000000
44,1.087721,1.835916,4.340287,4.340287,1.049176,1.000000,4.000000
45,-7.961161,-6.182207,4.334477,4.334477,23.439915,1.000000,4.000000
46,8.388411,0.334841,4.328792,4.328792,16.281118,1.000000,4.000000
47,-4.820098,4.495292,4.323233,4.323233,10.048267,1.000000,4.000000
48,-2.681077,1.380366,4.317803,4.317803,2.106067,1.000000,4.000000
49,-4.516563,-1.417818,4.312502,4.312502,5.196413,1.000000,4.000000
50,7.032018,3.628366,4.307330,4.307330,14.536689,1.000000,4.000000
51,-3.146028,-3.542285,4.302286,4.302286,5.217057,1.000000,4.000000
