k,x,y,vx,vy
0,3.764319,-2.262151,0.030110,-0.018095
1,6.468132,-6.650364,0.208240,-0.307235
2,3.916148,-3.398365,-0.233721,0.256101
3,3.845498,-3.810243,-0.255270,0.119898
4,3.350834,-1.968291,-0.510973,1.080722
5,2.590124,-1.633862,-1.075649,1.316087
6,4.565363,-0.371810,0.934473,2.560090
7,3.893246,0.139425,0.055056,3.145725
8,3.462190,-0.468360,-0.609855,2.113796
9,2.740249,-0.320396,-1.881245,2.303120
10,1.757769,-0.738688,-3.791108,1.364507
11,1.659313,-0.773807,-3.841391,1.225860
12,1.550286,-0.868911,-3.918287,0.940189
13,1.165883,0.178641,-4.689550,3.532798
14,0.147293,0.138426,-7.111529,3.242436
15,-0.952540,-0.582897,-9.684901,1.129752
16,-0.742397,-0.972421,-8.582800,0.005060
17,0.096307,0.223877,-5.806140,3.292431
18,0.123949,-0.282127,-5.410975,1.720581
19,0.966734,-0.142536,-2.810697,2.008168
20,0.082168,-1.233403,-5.053911,-1.054713
21,-0.037110,-1.806272,-5.102554,-2.529528
22,-0.588270,-2.269556,-6.284144,-3.615308
23,0.920970,-2.785408,-2.059088,-4.761544
24,1.219597,-2.835187,-1.197934,-4.646356
25,1.447515,-2.021959,-0.572753,-2.397194
26,2.406767,-1.591951,1.784889,-1.236350
27,3.011876,-1.267835,3.137261,-0.407835
28,2.491083,-0.902195,1.782632,0.459899
29,1.544520,-1.242484,-0.445342,-0.332848
30,1.264745,-1.591268,-1.045605,-1.091027
31,0.822943,-1.223707,-1.956800,-0.248045
32,1.039685,-0.973805,-1.415614,0.290995
33,0.806022,-1.617280,-1.839965,-1.050755
34,0.057710,-1.470993,-3.276756,-0.712913
35,-0.078943,-2.164438,-3.417121,-2.053415
36,1.656701,-2.591058,0.063680,-2.797339
37,0.770999,-1.740107,-1.609862,-1.086209
38,0.488854,-1.546837,-2.071151,-0.689428
39,-0.079655,-1.325675,-3.022918,-0.265175
40,0.218473,-1.314747,-2.389195,-0.236488
41,0.560868,-0.159464,-1.714107,1.770566
42,1.776656,0.400793,0.404048,2.659880
43,1.351152,0.329114,-0.315669,2.452594
44,1.430118,0.522105,-0.176950,2.686730
45,0.812243,0.098779,-1.156517,1.926052
46,1.426251,0.162733,-0.160340,1.965816
47,1.062662,0.538147,-0.713023,2.481256
48,0.851067,0.689371,-1.009958,2.634135
49,0.503578,0.639313,-1.493310,2.482403
50,0.975450,0.947846,-0.765842,2.857760
51,0.739088,0.756114,-1.080581,2.503378
52,0.800877,0.818142,-0.963928,2.520108
53,0.511720,1.001145,-1.334843,2.702350
54,0.712613,1.597864,-1.027403,3.435421
55,0.386173,1.601963,-1.433654,3.349614
56,0.396061,2.018572,-1.383292,3.806233
57,0.619970,2.280380,-1.060088,4.044784
58,0.680797,2.373703,-0.956398,4.060493
59,1.252675,2.799309,-0.221157,4.488940
60,1.124714,2.549460,-0.372448,4.073014
61,1.168895,2.517035,-0.310190,3.935686
62,0.794788,2.848330,-0.747114,4.235653
63,0.104238,3.367259,-1.537511,4.743645
64,0.259083,3.052160,-1.323569,4.271056
65,0.402632,3.434176,-1.130415,4.608007
66,0.150354,2.887399,-1.387618,3.892475
67,0.147643,3.372402,-1.359968,4.342036
