k,zx,zy,valid
0,0.039619,-1.059623,1
1,-3.101188,2.344202,1
2,-2.573694,-1.489225,1
3,-1.765332,2.043673,1
4,0.883333,-0.237048,1
5,0.788301,0.376274,1
6,4.630082,3.078098,1
7,-0.187053,-0.100872,1
8,3.426437,-0.604203,1
9,0.397554,-0.358992,1
10,1.013139,1.377449,1
11,4.560226,-0.763715,1
12,3.209491,-4.201593,1
13,1.158971,-3.360018,1
14,0.195335,1.074778,1
15,3.027846,-1.567679,1
16,5.941868,0.439242,1
17,2.843693,-0.536357,1
18,-2.142333,-2.829544,1
19,2.312151,-1.005863,1
20,-3.800919,-3.681846,1
21,-0.748394,-0.663009,1
22,-1.386809,-1.147774,1
23,0.321917,2.941855,1
24,-0.644588,0.543660,1
25,-0.047520,3.122777,1
26,1.510369,-0.196472,1
27,0.960674,-1.644771,1
28,0.663082,2.148952,1
29,-0.693016,0.116943,1
30,-0.112526,1.585030,1
31,0.041881,0.637111,1
32,1.676313,-3.070317,1
33,3.268035,-1.038770,1
34,-1.036894,1.140204,1
35,0.982676,1.681939,1
36,-3.847516,-1.939286,1
37,2.503700,2.017436,1
38,2.359793,-0.426055,1
39,0.498183,-0.300821,1
40,1.780592,0.005269,1
41,-0.687135,-1.055880,1
42,0.124767,2.199440,1
43,-0.146827,-2.521655,1
44,2.176595,-3.457257,1
45,7.687592,1.496703,1
46,-0.556811,-0.489941,1
47,-0.805606,0.934052,1
48,1.882988,-2.163260,1
49,3.893497,-0.920916,1
50,0.253321,2.438534,1
51,0.818892,2.815383,1
52,1.080195,-0.256387,1
53,3.642090,-0.607046,1
54,0.665405,-0.696720,1
55,2.197490,-0.125550,1
56,1.525039,4.156520,1
57,3.056374,1.436237,1
58,0.532110,0.177501,1
59,0.450947,1.629527,1
60,-1.375575,-1.117073,1
61,0.336005,3.132821,1
62,0.073499,-2.137455,1
63,1.768549,-1.276986,1
64,0.040685,0.271601,1
65,-0.868029,0.696641,1
66,5.836167,-3.014458,1
67,0.932945,1.471713,1
68,4.168167,1.413044,1
69,1.697823,-0.359935,1
70,3.070704,1.277014,1
71,3.392074,1.384010,1
72,0.438321,1.829224,1
73,-1.990279,-1.321500,1
74,4.234911,-0.442832,1
75,3.704225,0.317118,1
76,0.366983,-1.307340,1
77,0.208402,0.748634,1
78,0.284363,-1.170867,1
79,4.603658,-0.401200,1
