k,zx,zy,valid
0,10.662151,-1.797522,1
1,7.575039,-3.995514,1
2,2.910580,-5.443513,1
3,15.512139,1.886905,1
4,-4.070458,6.768486,1
5,-2.774318,-1.590204,1
6,4.253122,-9.772589,1
7,-13.114335,2.587161,1
8,-2.529562,4.680102,1
9,2.422883,5.652754,1
10,-2.108808,2.831430,1
11,1.554314,-6.750592,1
12,-2.824653,-6.667810,1
13,12.249557,8.579878,1
14,-4.799177,0.544170,1
15,-0.723814,-6.963698,1
16,4.990343,-4.269236,1
17,-7.064912,-14.360685,1
18,2.798251,-4.096842,1
19,-5.043313,-16.132295,1
20,-0.956418,2.404425,1
21,7.475506,-5.544391,1
22,1.995606,-6.456219,1
23,-0.360685,5.440779,1
24,10.456083,-2.851896,1
25,6.113602,2.599251,1
26,2.250793,-13.245667,1
27,-6.903837,7.583603,1
28,1.735038,-2.076408,1
29,-4.231804,-1.517198,1
30,2.439528,3.030774,1
31,5.590289,3.452003,1
32,-0.466379,-2.740329,1
33,3.923899,2.072012,1
34,-5.998259,4.722090,1
35,6.138525,-12.282493,1
36,-2.356445,1.268284,1
37,2.350697,-3.529414,1
38,-3.304433,9.926298,1
39,1.848016,10.202804,1
40,4.159269,-7.468090,1
41,-1.875981,1.727070,1
42,11.349956,4.883558,1
43,10.009164,-3.979203,1
44,-0.758294,-3.194106,1
45,-5.394268,7.946274,1
46,-0.460155,-3.109202,1
47,0.352726,-10.666523,1
48,-0.876023,-0.782129,1
49,-5.381014,-2.466883,1
50,-6.918333,-3.190254,1
51,4.907100,-5.923927,1
52,1.672361,-0.183656,1
53,7.024277,0.176703,1
54,-2.931876,-1.059344,1
55,-7.287436,1.884898,1
56,2.913088,6.228337,1
57,4.699607,1.706452,1
58,-5.696788,2.892894,1
59,-9.219225,-3.660684,1
60,-0.557347,-3.871444,1
61,-2.646227,0.460644,1
62,8.570225,5.683626,1
63,2.421678,10.511325,1
64,1.903147,-0.511238,1
65,2.479917,3.670672,1
66,1.466626,-0.583697,1
67,3.347894,3.642894,1
68,12.559190,-4.703307,1
69,-4.671788,5.816174,1
70,-0.257750,7.005017,1
71,-14.187675,7.013910,1
72,-9.192628,9.260035,1
73,-1.184249,-3.525180,1
74,4.860102,1.183681,1
75,1.107068,1.697557,1
76,-1.906280,1.076856,1
77,3.685099,2.158980,1
78,3.567206,10.131098,1
79,-0.594091,-9.444944,1
80,3.133281,-10.271903,1
81,-0.102817,-2.240450,1
82,6.812142,7.796968,1
83,5.162634,-0.354658,1
84,9.109529,-4.276127,1
85,-2.670864,5.674601,1
86,9.586871,8.680409,1
87,4.356469,-14.627054,1
88,-2.263500,-6.681410,1
89,0.971051,5.339878,1
90,-4.951969,4.492360,1
91,-1.377505,3.475176,1
92,5.373483,9.346988,1
93,-4.678799,2.739557,1
94,-0.361905,3.272338,1
95,8.035436,1.212279,1
96,6.017258,3.443825,1
97,-1.046805,-2.426148,1
98,7.549136,1.868039,1
99,10.185293,5.486509,1
100,-2.290033,-6.389800,1
101,2.792448,-1.326624,1
102,0.291999,-6.861362,1
103,-8.472933,-3.217629,1
104,11.242355,-5.318457,1
105,5.058260,-3.295099,1
106,1.442541,-5.982396,1
107,-2.056633,1.821567,1
108,3.756172,10.636366,1
109,5.211358,-7.314382,1
110,5.134225,0.840385,1
111,-1.362914,3.889230,1
112,-4.841226,-1.384486,1
113,-1.688848,0.128118,1
114,5.215210,7.561580,1
115,-8.689901,-4.128723,1
116,0.315298,0.017294,1
117,2.078696,9.457170,1
118,2.148434,-1.810325,1
119,9.334153,-3.106260,1
120,6.554948,-0.315029,1
121,-8.407698,-8.659090,1
