k,x,y,vx,vy
0,0.566177,8.344000,0.004529,0.066743
1,3.530682,1.579669,0.199871,-0.379085
2,3.160032,4.540201,0.135094,0.134105
3,0.829648,3.175814,-0.626955,-0.312417
4,1.325214,2.402406,-0.361565,-0.713115
5,2.766452,0.094575,0.728276,-2.438817
6,1.814867,-0.725878,-0.244343,-3.215660
7,1.346245,0.274182,-0.834691,-1.860682
8,1.038686,0.273661,-1.282213,-1.804228
9,1.206671,1.209323,-0.935358,-0.063503
10,1.266036,0.873717,-0.777548,-0.739306
11,1.187040,1.052525,-0.918495,-0.309227
12,1.131180,0.380761,-1.008026,-1.898727
13,0.737291,1.044476,-1.949883,-0.130356
14,1.554302,0.549733,0.291940,-1.419223
15,2.263185,-0.054611,2.181235,-2.967004
16,2.186492,-0.113546,1.852884,-2.965899
17,2.394441,-0.305101,2.322524,-3.329311
18,1.964190,0.298572,1.012214,-1.486969
19,2.408061,0.984077,2.170516,0.468684
20,1.890307,0.561250,0.650856,-0.701733
21,2.386077,0.821891,1.941183,0.032434
22,1.475184,0.860115,-0.557487,0.131293
23,1.068867,1.355305,-1.578700,1.404203
24,0.768789,1.204352,-2.259151,0.950482
25,0.580530,0.112531,-2.614279,-1.806706
26,0.548354,-0.474761,-2.565436,-3.145351
27,-0.034952,-0.659606,-3.828949,-3.434958
28,0.273091,-1.513809,-2.936086,-5.258431
29,0.687515,-1.423892,-1.862844,-4.815916
30,0.554844,-1.187163,-2.074288,-4.077857
31,0.627364,-1.122542,-1.827476,-3.761393
32,0.456987,-1.285307,-2.110523,-3.946535
33,0.301566,-1.731379,-2.344469,-4.705222
34,0.479741,-2.075017,-1.889985,-5.209116
35,0.831003,-2.324189,-1.122100,-5.495282
36,0.863052,-1.947704,-1.016958,-4.556788
37,0.765245,-1.800586,-1.163126,-4.107252
38,1.198250,-2.055051,-0.321064,-4.425277
39,1.150161,-1.348978,-0.396305,-2.990494
40,1.200083,-0.455843,-0.294070,-1.306372
41,1.195812,-0.882380,-0.291284,-1.999161
42,0.666458,0.646909,-1.178366,0.659859
43,0.244229,0.844351,-1.840112,0.965692
44,0.695187,0.760198,-1.046707,0.797389
45,0.873345,0.968597,-0.729251,1.104255
46,0.973633,1.260436,-0.549645,1.526020
47,1.096504,1.810614,-0.344352,2.322970
48,-0.126090,0.992153,-2.173654,1.021504
49,0.022211,1.400076,-1.890436,1.593766
50,0.328474,1.175164,-1.391568,1.221452
51,1.096840,0.703539,-0.257890,0.515138
52,1.202563,0.493615,-0.102800,0.207105
53,0.398507,0.494574,-1.205052,0.202729
54,-0.123909,0.407946,-1.878203,0.080231
55,-0.479343,-0.384859,-2.300362,-0.974815
56,-0.296741,-0.367123,-2.001785,-0.926188
57,0.180376,-0.206203,-1.337386,-0.695651
58,-0.147138,0.629677,-1.717574,0.378541
59,-0.380477,0.451976,-1.965125,0.148055
60,-0.357440,0.785205,-1.888780,0.552517
61,-0.973711,1.113635,-2.586355,0.935227
62,-0.933005,1.008163,-2.476581,0.787755
63,-0.765099,0.628883,-2.222200,0.325600
64,-0.837540,0.986300,-2.254473,0.730101
65,-0.902624,1.658176,-2.277188,1.476807
66,-0.890132,1.534051,-2.212195,1.304725
67,-0.601802,1.915364,-1.844981,1.696942
