k,zx,zy,valid
0,0.656751,9.678827,1
1,6.964245,-6.256734,1
2,2.355302,10.915609,1
3,-6.441703,-1.084825,1
4,3.381607,-0.702429,1
5,9.892686,-11.189414,1
6,-3.706347,-5.135744,1
7,-1.628404,7.101656,1
8,-0.999690,0.530797,1
9,2.657064,8.488259,1
10,1.880116,-1.756013,1
11,0.670439,2.628859,1
12,0.818688,-5.167131,1
13,-2.424748,6.981321,1
14,8.860381,-3.650673,1
15,8.290739,-4.992607,1
16,1.153047,-0.110068,1
17,3.862945,-1.441444,1
18,-2.132358,6.058466,1
19,6.049706,7.132556,1
20,-2.939066,-3.158253,1
21,6.549972,3.191053,1
22,-6.745665,1.185369,1
23,-2.368806,5.640259,1
24,-1.582007,-0.363147,1
25,-0.681928,-9.689082,1
26,0.727423,-5.382518,1
27,-4.821303,-1.756676,1
28,3.773355,-8.662310,1
29,5.047311,0.373721,1
30,-0.336143,1.922881,1
31,1.707077,0.261872,1
32,-0.829316,-2.126679,1
33,-0.803393,-5.314763,1
34,2.711447,-4.549353,1
35,4.751940,-3.785392,1
36,1.421372,3.035853,1
37,-0.041942,0.681904,1
38,6.033822,-3.881318,1
39,0.700924,7.217606,1
40,1.834612,9.996773,1
41,1.213781,-5.351002,1
42,-5.278261,18.466157,1
43,-4.361664,2.973014,1
44,6.428692,-0.456038,1
45,3.254286,3.270114,1
46,2.371146,4.542193,1
47,2.753062,8.241373,1
48,-15.427469,-9.894090,1
49,2.476898,6.359940,1
50,4.806673,-2.166991,1
51,11.632505,-5.860488,1
52,2.694052,-2.468719,1
53,-10.566113,0.451047,1
54,-7.047171,-0.851934,1
55,-4.966505,-11.599030,1
56,2.981656,0.166810,1
57,7.713197,2.407572,1
58,-4.596174,13.200091,1
59,-3.369212,-2.330737,1
60,0.593113,5.821111,1
61,-9.927103,6.025724,1
62,0.518827,-0.942258,1
63,2.700289,-5.666955,1
64,-1.290209,6.659947,1
65,-1.230542,12.437730,1
66,0.075159,-1.021759,1
67,5.007273,7.906360,1
68,-3.306389,-6.573710,1
69,5.974969,18.465036,1
70,3.308173,2.527514,1
71,-2.313479,6.013166,1
72,-0.750904,-9.980357,1
73,6.857533,7.166172,1
74,3.032727,0.126840,1
75,4.361579,1.240383,1
76,12.458831,11.375807,1
77,1.971684,4.470947,1
78,3.247817,15.831247,1
79,2.378413,6.113709,1
80,6.342054,1.311935,1
81,9.696234,10.121168,1
82,1.078563,7.706900,1
83,1.249260,-1.024092,1
84,-1.896250,-1.682855,1
85,-6.027897,-11.490218,1
86,12.140671,-5.298680,1
87,-1.400543,2.080131,1
88,2.481928,2.371225,1
89,6.599374,-3.844165,1
90,7.799744,-3.189534,1
91,3.270285,2.893760,1
92,-1.140238,-5.983322,1
93,3.398626,6.219920,1
