k,yx,yy,Sx,Sy,NIS,q,r
0,2.636795,-4.112055,29.004000,29.004000,0.822703,1.000000,4.000000
1,-0.191135,4.030616,7.453455,7.453455,2.184543,1.000000,4.000000
2,-7.392394,1.287719,5.862227,5.862227,9.604832,1.000000,4.000000
3,2.705033,-4.316309,5.283440,5.283440,4.911142,1.000000,4.000000
4,-8.109742,0.771829,4.988342,4.988342,13.303747,1.000000,4.000000
5,-3.305913,-1.887169,4.813035,4.813035,3.010672,1.000000,4.000000
6,5.722327,14.074907,4.699955,4.699955,49.117074,1.000000,4.000000
7,-2.324773,-2.447169,4.623583,4.623583,2.464151,1.000000,4.000000
8,2.719483,-0.440515,4.570779,4.570779,1.660470,1.000000,4.000000
9,-4.440297,-0.274641,4.534005,4.534005,4.365161,1.000000,4.000000
10,-9.723100,4.219537,4.508548,4.508548,24.917814,1.000000,4.000000
11,11.858696,-4.766021,4.491253,4.491253,36.369283,1.000000,4.000000
12,5.776666,-1.006437,4.479879,4.479879,7.674935,1.000000,4.000000
13,0.278772,10.382051,4.472769,4.472769,24.115862,1.000000,4.000000
14,1.885385,-11.005481,4.468656,4.468656,27.899956,1.000000,4.000000
15,-8.719268,-12.592081,4.466553,4.466553,52.520620,1.000000,4.000000
16,-0.977788,2.081145,4.465694,4.465694,1.183967,1.000000,4.000000
17,-10.668339,-3.604650,4.465482,4.465482,28.397148,1.000000,4.000000
18,-10.993685,-6.123775,4.465466,4.465466,35.463650,1.000000,4.000000
19,18.463829,-2.221131,4.465314,4.465314,77.451750,1.000000,4.000000
20,3.090062,0.692533,4.464793,4.464793,2.246035,1.000000,4.000000
21,1.156045,1.535030,4.463751,4.463751,0.827277,1.000000,4.000000
22,6.801581,6.875312,4.462101,4.462101,20.961293,1.000000,4.000000
23,6.679368,-6.805725,4.459808,4.459808,20.389185,1.000000,4.000000
24,-0.714462,10.433155,4.456873,4.456873,24.537646,1.000000,4.000000
25,11.505429,7.754521,4.453326,4.453326,43.227804,1.000000,4.000000
26,2.878656,0.140343,4.449213,4.449213,1.866927,1.000000,4.000000
27,7.026493,-3.051513,4.444595,4.444595,13.203304,1.000000,4.000000
28,-0.041506,3.796379,4.439535,4.439535,3.246785,1.000000,4.000000
29,3.713170,4.518064,4.434099,4.434099,7.713076,1.000000,4.000000
30,-4.143009,6.035411,4.428351,4.428351,12.101730,1.000000,4.000000
31,0.741563,0.877819,4.422353,4.422353,0.298592,1.000000,4.000000
32,-1.222614,8.832882,4.416161,4.416161,18.005364,1.000000,4.000000
33,2.649875,-1.715926,4.409826,4.409826,2.260007,1.000000,4.000000
34,-2.917679,-5.416766,4.403395,4.403395,8.596595,1.000000,4.000000
35,1.303096,16.009073,4.396907,4.396907,58.674996,1.000000,4.000000
36,-1.137081,-7.636584,4.390396,4.390396,13.577446,1.000000,4.000000
37,-2.617924,-2.420471,4.383895,4.383895,2.899752,1.000000,4.000000
38,-6.493986,0.794645,4.377426,4.377426,9.778191,1.000000,4.000000
39,2.391457,1.503687,4.371013,4.371013,1.825696,1.000000,4.000000
40,0.349369,-1.267302,4.364672,4.364672,0.395932,1.000000,4.000000
41,-8.439954,5.007864,4.358419,4.358419,22.097811,1.000000,4.000000
42,-11.617535,-0.249000,4.352265,4.352265,31.025025,1.000000,4.000000
43,-5.455114,-9.303336,4.346218,4.346218,26.761272,1.000000,4.000000
44,-3.398363,0.125501,4.340287,4.340287,2.664483,1.000000,4.000000
