k,zx,zy,valid
0,2.636795,-4.112055,1
1,2.082379,0.485096,1
2,-5.207193,-0.388377,1
3,2.534052,-5.580032,1
4,-7.627204,-1.543941,1
5,-4.450527,-4.051961,1
6,3.990497,11.584588,1
7,-3.215999,-2.805877,1
8,1.495121,-1.102213,1
9,-5.334206,-0.965981,1
10,-11.167858,3.520058,1
11,9.244990,-4.946101,1
12,4.445476,-1.687537,1
13,-0.418659,9.608280,1
14,1.233874,-10.611425,1
15,-9.146236,-13.342245,1
16,-2.337664,-0.045023,1
17,-12.157886,-5.562644,1
18,-13.684128,-8.527024,1
19,14.475613,-5.367300,1
20,0.979287,-2.802347,1
21,-0.662235,-2.001106,1
22,5.080640,3.393829,1
23,5.677107,-9.642549,1
24,-0.978187,6.791032,1
25,11.214643,5.132481,1
26,3.863383,-1.702559,1
27,8.420300,-4.889788,1
28,2.206988,1.628817,1
29,6.109188,2.719769,1
30,-1.215347,4.692908,1
31,3.418838,0.158466,1
32,1.678913,8.240343,1
33,5.584743,-1.397901,1
34,0.422188,-5.186613,1
35,4.523614,15.794553,1
36,2.353648,-6.297372,1
37,0.920376,-1.677912,1
38,-3.044907,1.399644,1
39,5.399980,2.254128,1
40,3.687573,-0.307690,1
41,-4.944835,5.939385,1
42,-8.712778,1.186393,1
43,-3.418818,-7.796734,1
44,-1.739204,0.957761,1
45,-1.865370,-0.319830,1
46,2.392251,-0.016022,1
47,7.311659,-4.704621,1
48,9.378898,3.364962,1
49,4.875287,1.984951,1
50,1.521424,-2.303766,1
51,-0.171182,-4.493644,1
52,-1.158582,-9.664782,1
53,2.544168,3.490871,1
54,-13.547501,2.868484,1
55,4.904579,-5.667051,1
56,8.356788,3.079439,1
57,-2.074986,-1.953778,1
58,-4.588013,3.725928,1
59,9.722458,5.554574,1
60,0.765853,-13.419924,1
61,-5.459870,-7.105680,1
62,-5.226768,-5.106397,1
63,-9.760288,3.915217,1
64,4.183706,0.524599,1
65,3.820828,-3.453488,1
66,-5.307350,8.722507,1
67,-8.558919,5.545289,1
68,9.764656,0.258005,1
69,-1.158679,17.153981,1
70,-4.888041,-9.248713,1
71,-8.635216,-2.075410,1
72,-3.248028,11.264277,1
73,4.955111,-5.507373,1
74,4.975152,-9.251999,1
75,-6.411582,-2.574835,1
76,16.053784,3.340297,1
77,11.104715,6.240925,1
78,0.466679,15.848213,1
