k,yx,yy,Sx,Sy,NIS,q,r
0,3.643616,-0.155261,29.004000,29.004000,0.458559,1.000000,4.000000
1,-1.430707,0.795741,7.453455,7.453455,0.359582,1.000000,4.000000
2,-2.588708,-1.628403,5.862227,5.862227,1.595487,1.000000,4.000000
3,-2.413478,-2.050788,5.283440,5.283440,1.898500,1.000000,4.000000
4,-2.069354,2.904857,4.988342,4.988342,2.550029,1.000000,4.000000
5,-1.733685,0.078533,4.813035,4.813035,0.625766,1.000000,4.000000
6,0.706571,0.541861,4.699955,4.699955,0.168694,1.000000,4.000000
7,-1.478302,0.653299,4.623583,4.623583,0.564968,1.000000,4.000000
8,-1.615895,3.123831,4.570779,4.570779,2.706199,1.000000,4.000000
9,2.379752,-0.244195,4.534005,4.534005,1.262206,1.000000,4.000000
10,-4.019705,-2.726860,4.508548,4.508548,5.233123,1.000000,4.000000
11,-0.967786,-3.691728,4.491253,4.491253,3.243074,1.000000,4.000000
12,-3.117183,2.298873,4.479879,4.479879,3.348673,1.000000,4.000000
13,-1.266463,0.106496,4.472769,4.472769,0.361134,1.000000,4.000000
14,3.959491,-0.310109,4.468656,4.468656,3.529862,1.000000,4.000000
15,3.990331,2.574353,4.466553,4.466553,5.048644,1.000000,4.000000
16,-0.126106,-0.310474,4.465694,4.465694,0.025147,1.000000,4.000000
17,2.432351,3.481772,4.465482,4.465482,4.039670,1.000000,4.000000
18,-0.804231,-1.006122,4.465466,4.465466,0.371533,1.000000,4.000000
19,-0.333266,3.407304,4.465314,4.465314,2.624851,1.000000,4.000000
20,0.475267,-0.190511,4.464793,4.464793,0.058720,1.000000,4.000000
21,0.878370,-1.524705,4.463751,4.463751,0.693645,1.000000,4.000000
22,-0.972541,-1.247405,4.462101,4.462101,0.560690,1.000000,4.000000
23,1.160389,0.347985,4.459808,4.459808,0.329072,1.000000,4.000000
24,0.627334,0.183191,4.456873,4.456873,0.095831,1.000000,4.000000
25,5.283385,-0.309482,4.453326,4.453326,6.289668,1.000000,4.000000
26,1.707003,-1.849990,4.449213,4.449213,1.424145,1.000000,4.000000
27,-2.627434,2.148020,4.444595,4.444595,2.591327,1.000000,4.000000
28,-1.174837,-3.320701,4.439535,4.439535,2.794729,1.000000,4.000000
29,-3.221769,-2.388636,4.434099,4.434099,3.627655,1.000000,4.000000
30,1.416310,0.571389,4.428351,4.428351,0.526702,1.000000,4.000000
31,-0.756157,0.623339,4.422353,4.422353,0.217153,1.000000,4.000000
32,2.265976,-2.087756,4.416161,4.416161,2.149689,1.000000,4.000000
33,1.927508,1.118883,4.409826,4.409826,1.126390,1.000000,4.000000
34,-3.613568,1.019722,4.403395,4.403395,3.201555,1.000000,4.000000
