k,zx,zy,valid
0,3.643616,-0.155261,1
1,1.710913,0.661872,1
2,-0.110358,-1.393112,1
3,-0.760686,-2.334109,1
4,-1.009882,2.118785,1
5,-1.095543,-0.130565,1
6,1.036118,0.347662,1
7,-1.057142,0.543057,1
8,-1.412807,3.107200,1
9,2.356153,0.146770,1
10,-3.777882,-2.348180,1
11,-1.212561,-3.616589,1
12,-3.505708,1.956311,1
13,-2.042738,0.008047,1
14,2.988763,-0.398873,1
15,3.396021,2.449790,1
16,-0.320044,-0.154955,1
17,2.208109,3.614324,1
18,-0.778143,-0.481272,1
19,-0.398835,3.850872,1
20,0.365244,0.651130,1
21,0.810776,-0.660961,1
22,-0.951045,-0.508599,1
23,1.073699,0.984279,1
24,0.658997,0.883886,1
25,5.381331,0.439468,1
26,2.371445,-1.104631,1
27,-1.753600,2.725435,1
28,-0.539265,-2.499374,1
29,-2.683351,-1.882291,1
30,1.644169,0.847058,1
31,-0.380375,0.959902,1
32,2.577339,-1.683462,1
33,2.469237,1.326313,1
34,-2.868473,1.335310,1
35,3.205581,-3.565402,1
36,2.612391,1.705541,1
37,2.030237,-0.491517,1
38,-4.620131,1.038398,1
39,1.317171,-2.618233,1
40,-1.634721,0.514070,1
41,-2.362882,1.215297,1
42,1.691178,0.534334,1
43,0.777955,2.213447,1
44,-0.101381,-4.286806,1
45,-1.842278,-1.526661,1
46,0.881296,0.675092,1
47,-1.807914,-0.573292,1
48,0.716678,-1.497240,1
49,-2.570468,1.541450,1
50,5.415212,3.564391,1
51,2.790709,-0.392446,1
52,-1.783207,-0.692411,1
53,1.052324,-0.259897,1
54,1.058785,-2.425582,1
55,1.179678,-1.347546,1
56,1.927414,4.170989,1
57,0.914988,-0.076431,1
58,-2.888045,-0.621019,1
59,2.200748,1.381281,1
60,2.964414,3.652239,1
61,0.443381,3.836891,1
62,2.663535,2.952914,1
63,-1.611118,-0.084975,1
64,1.209255,0.702780,1
65,-0.583278,-1.768012,1
66,0.260935,-1.989895,1
67,0.742945,-2.645866,1
68,-0.282010,-0.742418,1
69,-1.803815,-0.929109,1
70,1.060016,1.072864,1
71,4.411395,0.201338,1
72,2.127747,0.083352,1
73,2.866857,2.077368,1
74,2.278450,-2.692270,1
75,0.264599,2.157637,1
76,3.123025,2.278512,1
77,5.736358,4.279619,1
78,1.414937,0.551334,1
79,3.544048,-0.273206,1
80,1.061894,0.832715,1
81,0.839799,-2.164111,1
82,-0.209764,2.875212,1
83,3.104155,0.287374,1
84,2.792952,-0.705261,1
85,3.212128,1.580764,1
86,2.441293,2.063579,1
87,4.261942,2.900007,1
88,1.662039,-3.826478,1
89,2.578732,0.171116,1
90,4.305518,0.858392,1
91,2.109521,2.438812,1
92,5.419914,1.443048,1
93,0.330636,2.394266,1
94,1.941847,5.548666,1
95,0.913494,-0.666305,1
96,1.049204,2.145829,1
97,4.425610,0.593634,1
98,-1.810901,-1.591639,1
99,3.739872,-0.030468,1
100,2.373695,6.613949,1
101,1.535924,1.726609,1
102,1.019243,-1.108541,1
103,2.842471,0.953765,1
104,0.875416,1.689616,1
105,2.749580,-0.108796,1
106,1.349747,0.684391,1
107,4.914409,0.493941,1
108,-1.583992,-0.545072,1
109,1.047490,-0.608903,1
110,3.493377,3.236005,1
111,2.261788,3.737042,1
112,0.409124,3.622214,1
113,0.115143,-2.349326,1
114,2.740263,0.973561,1
115,2.788294,3.181645,1
116,3.120112,-2.261265,1
117,-1.703161,-1.545165,1
118,1.713952,2.561054,1
119,2.983323,2.135602,1
120,2.938110,0.730765,1
121,4.760011,2.439989,1
122,4.458460,0.235963,1
123,-0.344212,-1.431906,1
124,1.784525,1.603819,1
125,0.250226,0.067349,1
126,3.244014,0.410163,1
127,3.711752,1.784753,1
128,4.493937,4.857946,1
129,6.563746,1.020140,1
130,-0.858636,1.747792,1
131,5.087161,4.687980,1
132,3.393911,3.232372,1
133,5.094721,-0.074096,1
134,5.355144,5.652351,1
135,5.128042,2.007839,1
136,4.692229,2.260267,1
137,-1.128202,-0.074763,1
138,1.269350,-0.332885,1
139,3.377628,2.870848,1
140,2.854828,3.460615,1
141,3.320366,-3.949687,1
142,0.869257,-0.051371,1
143,3.505162,5.744928,1
144,2.185042,-0.188188,1
145,0.218433,0.580223,1
146,-0.168769,0.492456,1
147,2.850980,3.860262,1
148,4.596112,1.902176,1
149,3.808177,3.810780,1
150,1.221111,4.319457,1
151,5.360345,-1.870907,1
152,4.232165,1.872386,1
153,1.797756,2.167244,1
154,-1.325171,2.887071,1
155,2.379570,5.547464,1
156,5.586772,1.248746,1
157,2.391284,0.572653,1
158,2.777494,2.117398,1
159,1.645872,3.114084,1
160,5.110821,-0.069700,1
161,0.353542,2.425114,1
162,7.771463,2.804255,1
163,4.384080,2.272327,1
164,2.033225,0.961850,1
165,4.385306,0.443075,1
166,2.233435,4.053937,1
167,7.214115,1.292361,1
168,3.097768,2.897440,1
169,2.074840,1.931565,1
170,3.839363,0.202430,1
171,-0.496776,2.629222,1
172,7.198033,5.488716,1
173,6.246971,4.963554,1
174,1.472874,-0.296804,1
175,4.345656,4.554247,1
176,2.206198,0.554561,1
177,3.485344,5.226569,1
178,4.286442,2.350655,1
179,1.852620,2.148559,1
180,4.441973,3.288335,1
181,0.835160,3.236033,1
182,4.214026,3.564680,1
183,4.447348,-0.017535,1
184,2.395884,-0.638571,1
185,3.596222,3.057123,1
186,5.106585,-3.035496,1
187,0.468722,2.213413,1
188,2.768679,1.259752,1
189,6.841772,1.298821,1
190,-0.833757,4.658041,1
191,4.233982,3.441926,1
192,5.268845,1.585663,1
193,1.464999,3.794448,1
194,2.096489,1.099295,1
195,3.983252,1.070269,1
196,3.309365,2.532684,1
197,3.903072,2.248333,1
198,1.152310,2.665084,1
199,3.427712,6.353377,1
200,2.777656,0.012716,1
201,0.705333,3.703025,1
202,3.230852,-1.260465,1
203,4.843758,1.391341,1
204,9.234276,4.781385,1
205,2.716717,3.648733,1
206,2.765000,2.053482,1
207,5.636884,0.483370,1
208,5.126404,2.893032,1
209,6.918883,2.087844,1
210,5.819397,-0.358214,1
211,6.300947,2.801666,1
212,3.593358,5.259612,1
213,4.949517,2.297294,1
214,3.893355,-0.815138,1
215,4.219462,2.852161,1
216,7.189203,1.911229,1
217,8.915737,3.817544,1
218,3.991489,5.699708,1
219,3.389446,-1.132603,1
220,3.779742,5.677946,1
221,2.881167,0.750690,1
222,1.340973,2.790400,1
223,6.494733,3.891059,1
224,1.521089,3.343982,1
225,4.483284,-0.178655,1
226,4.654080,1.815207,1
227,4.292008,3.615441,1
228,5.092054,3.089147,1
229,5.538989,3.367329,1
230,4.826602,4.743640,1
231,2.457672,0.014695,1
232,6.303794,1.273329,1
233,6.391929,-0.488962,1
234,2.817221,1.050878,1
235,2.530490,3.579119,1
236,4.924798,0.046463,1
237,3.316766,3.540661,1
238,4.810320,3.706999,1
239,7.389359,0.930344,1
240,7.892530,4.128552,1
241,4.181373,3.111124,1
242,6.223808,1.770941,1
243,2.299597,3.842240,1
244,3.965140,3.999111,1
245,3.463386,2.091789,1
246,0.898841,0.838885,1
247,4.005659,4.072151,1
248,4.906985,2.774228,1
249,3.991688,5.777478,1
250,6.206029,2.169056,1
251,5.274620,2.515736,1
252,6.768215,-2.580397,1
253,8.044583,3.316811,1
254,5.211808,1.711117,1
255,4.917269,6.506035,1
256,3.284268,2.982437,1
257,6.356836,1.144403,1
258,5.435003,0.674408,1
259,5.475968,6.409469,1
260,6.301234,5.080565,1
261,5.978773,3.312604,1
262,5.473805,4.384296,1
263,8.378754,1.216597,1
264,8.405956,3.018570,1
265,8.226987,4.175303,1
266,3.850115,3.082734,1
267,3.297108,2.114906,1
268,7.065630,4.917383,1
269,9.164022,4.156281,1
270,6.636652,4.219081,1
271,3.616525,4.844282,1
272,5.754610,5.183011,1
273,9.065214,0.906925,1
274,1.196759,-0.431387,1
275,0.808870,3.410658,1
276,5.496621,2.032716,1
277,5.671899,5.080064,1
278,7.176932,1.297313,1
279,3.559603,1.033582,1
280,4.126631,0.043498,1
281,2.609624,4.062778,1
282,2.250973,-0.399005,1
283,6.063865,3.318065,1
284,6.908210,6.084636,1
285,7.282564,-0.052986,1
286,4.599721,4.843563,1
287,4.586996,2.921344,1
288,5.956658,5.028019,1
289,7.901176,2.568786,1
290,7.853394,3.830640,1
291,4.145102,3.587581,1
292,5.871273,1.461357,1
293,5.577972,-1.441943,1
294,8.891923,4.680293,1
295,5.483216,2.386750,1
296,3.623107,3.726645,1
297,8.299247,3.852341,1
298,3.986731,5.657283,1
299,5.139979,1.624470,1
300,4.164302,5.310271,1
301,5.230041,5.293468,1
302,5.658279,7.104337,1
303,7.373972,5.524480,1
304,5.163543,4.296079,1
305,5.177270,5.617875,1
306,3.207068,5.351789,1
307,6.250631,4.667722,1
308,8.047357,2.509345,1
309,5.963906,6.188131,1
310,5.799994,3.774427,1
311,5.272849,6.243811,1
312,6.066191,5.505307,1
313,5.674993,4.267160,1
314,8.360712,5.068647,1
315,5.518097,-0.995238,1
316,9.852204,0.238839,1
317,5.854571,3.969610,1
318,8.686769,0.683518,1
319,5.838467,0.135524,1
320,3.477676,7.387480,1
321,7.291803,0.754023,1
322,9.986877,0.457008,1
323,5.847733,6.554718,1
324,7.766125,3.907701,1
325,8.523008,3.740167,1
326,6.753453,1.664177,1
327,4.192531,7.081802,1
328,6.327980,-0.281439,1
329,6.066585,6.362753,1
330,5.506154,-1.363484,1
331,6.493690,1.173289,1
332,2.086445,5.503886,1
333,12.636762,4.868109,1
334,5.221828,-1.552366,1
335,10.181694,4.362767,1
336,8.639126,3.181450,1
337,7.505685,3.800617,1
338,5.839460,2.160948,1
339,10.487245,2.320856,1
340,7.254666,2.278029,1
341,6.151376,4.323196,1
342,8.125547,2.826376,1
343,4.727298,3.964523,1
344,5.172115,2.398393,1
345,6.063179,2.279978,1
346,8.539246,2.901905,1
347,6.529866,3.278314,1
348,8.552548,1.434472,1
349,8.627598,4.989511,1
350,7.691770,2.404835,1
351,7.370016,6.598847,1
352,5.973134,6.355027,1
353,3.476864,0.758138,1
354,9.709377,5.026487,1
355,8.988028,5.121818,1
356,8.476741,4.387827,1
357,5.624974,1.568368,1
358,7.258375,3.871213,1
359,6.933256,4.012274,1
360,7.840497,1.811417,1
361,4.108707,2.993134,1
362,6.207539,2.617332,1
363,4.722977,0.050423,1
364,5.860596,5.808364,1
365,8.581540,2.960544,1
366,8.548723,2.082456,1
367,3.125208,6.547762,1
368,3.781611,6.579305,1
369,4.918965,3.589692,1
370,3.507972,5.072232,1
371,10.093874,4.079222,1
372,5.338462,7.747888,1
373,7.451001,4.231809,1
374,4.731052,9.519726,1
375,9.290624,6.243973,1
376,6.825592,0.221394,1
377,6.610134,3.242100,1
378,6.258181,4.803879,1
379,5.634152,5.247589,1
380,7.228073,6.556037,1
381,6.957635,3.517883,1
382,6.083183,4.278489,1
383,7.693013,2.297770,1
384,4.627415,1.499541,1
385,4.840949,3.257736,1
386,10.695923,4.435700,1
387,4.712649,4.361782,1
388,7.797486,2.830452,1
389,7.325193,3.656594,1
390,6.994769,7.120765,1
391,6.041126,4.741590,1
392,6.701222,4.646303,1
393,8.251523,7.439499,1
394,7.976024,3.546748,1
395,7.650305,3.459939,1
396,9.568291,3.079884,1
397,7.207252,2.629084,1
398,9.363994,6.940776,1
399,6.681445,1.917589,1
400,7.518195,4.894947,1
401,4.928485,5.497473,1
402,8.006985,4.243384,1
403,8.854201,3.766591,1
404,7.524459,3.695969,1
405,7.476040,6.737178,1
406,7.101705,3.352809,1
407,3.148135,2.528796,1
408,4.480072,5.297238,1
409,9.733260,5.587264,1
410,2.907137,4.586166,1
411,4.419796,2.665761,1
412,7.726069,4.168349,1
413,5.163418,2.281357,1
414,6.992051,5.524009,1
415,6.284628,6.466098,1
416,6.838265,2.201741,1
417,7.024977,8.838339,1
418,6.478774,7.802805,1
419,3.509088,5.151700,1
420,5.431377,4.338043,1
421,6.120516,3.395886,1
422,7.711033,4.472873,1
423,2.401301,4.190242,1
424,4.488147,1.829766,1
425,6.074957,2.865102,1
426,11.207640,6.718175,1
427,10.229389,7.506416,1
428,6.189633,5.097620,1
429,7.765428,6.135548,1
430,9.613141,7.332416,1
431,7.582879,4.305645,1
432,6.063863,4.414127,1
433,9.416329,4.790990,1
434,6.788875,3.355503,1
435,8.612382,7.180290,1
436,9.768978,6.168117,1
437,8.275299,6.211758,1
438,8.205106,7.320086,1
439,8.814733,3.600545,1
440,5.307649,7.119679,1
441,8.371359,5.527549,1
442,6.328457,5.316286,1
443,7.924059,3.366126,1
444,6.541073,5.127042,1
445,8.710469,6.999462,1
446,4.915708,4.636318,1
447,8.819760,6.705698,1
448,12.481139,4.569369,1
449,7.691502,5.478645,1
450,11.880508,2.990427,1
451,5.452776,3.412920,1
452,5.451111,7.894487,1
453,6.321745,7.135382,1
454,9.674972,4.846489,1
455,9.138139,5.843283,1
456,9.364479,7.967559,1
457,9.247459,8.366444,1
458,9.767117,3.188980,1
459,6.665881,9.536503,1
460,7.338774,6.565057,1
461,9.360865,6.899271,1
462,8.987459,5.510154,1
463,5.977139,3.611615,1
464,9.287954,2.180055,1
465,6.257970,2.318055,1
466,8.361977,5.925826,1
467,3.285280,6.475119,1
468,9.153589,5.654316,1
469,8.009975,4.379252,1
470,7.948593,5.508484,1
471,7.899884,5.750996,1
472,10.353307,6.270664,1
473,8.328597,7.628466,1
474,10.038086,7.886556,1
475,7.807053,5.856656,1
476,9.088185,2.131382,1
477,9.531420,6.902282,1
478,9.817668,6.488023,1
479,10.257833,1.993378,1
480,8.990226,5.126178,1
481,8.340298,4.574804,1
482,11.148719,7.108180,1
483,5.241627,7.773402,1
484,6.821706,5.363975,1
485,8.191033,5.584167,1
486,7.252420,8.586379,1
487,7.597192,6.965648,1
488,10.210054,7.161620,1
