k,yx,yy,Sx,Sy,NIS,q,r
0,-0.105681,-0.195572,29.004000,29.004000,0.001704,1.000000,4.000000
1,-1.167109,2.358948,7.453455,7.453455,0.929338,1.000000,4.000000
2,-0.584443,2.844829,5.862227,5.862227,1.438809,1.000000,4.000000
3,1.368464,-4.626938,5.283440,5.283440,4.406458,1.000000,4.000000
4,0.812067,-1.812793,4.988342,4.988342,0.790978,1.000000,4.000000
5,-1.102427,-0.491111,4.813035,4.813035,0.302623,1.000000,4.000000
6,-0.140041,1.164331,4.699955,4.699955,0.292615,1.000000,4.000000
7,0.256387,-0.121930,4.623583,4.623583,0.017433,1.000000,4.000000
8,4.115824,1.613376,4.570779,4.570779,4.275637,1.000000,4.000000
9,1.128783,-0.524707,4.534005,4.534005,0.341744,1.000000,4.000000
10,2.427977,1.308810,4.508548,4.508548,1.687474,1.000000,4.000000
11,0.539500,-3.992325,4.491253,4.491253,3.613628,1.000000,4.000000
12,2.157031,-0.635985,4.479879,4.479879,1.128883,1.000000,4.000000
13,-1.287895,3.640377,4.472769,4.472769,3.333733,1.000000,4.000000
14,-1.079022,0.022274,4.468656,4.468656,0.260656,1.000000,4.000000
15,1.500101,-0.985026,4.466553,4.466553,0.721043,1.000000,4.000000
16,0.715055,0.057832,4.465694,4.465694,0.115245,1.000000,4.000000
17,1.516626,-2.820044,4.465482,4.465482,2.296012,1.000000,4.000000
18,-2.022207,-3.042222,4.465466,4.465466,2.988363,1.000000,4.000000
19,1.598283,0.756368,4.465314,4.465314,0.700197,1.000000,4.000000
20,-2.650819,4.571846,4.464793,4.464793,6.255300,1.000000,4.000000
21,-1.722396,-1.829342,4.463751,4.463751,1.414313,1.000000,4.000000
22,-0.898493,-1.158009,4.462101,4.462101,0.481449,1.000000,4.000000
23,3.655882,1.998983,4.459808,4.459808,3.892859,1.000000,4.000000
24,-2.149525,-2.085531,4.456873,4.456873,2.012599,1.000000,4.000000
25,-0.690999,-0.887725,4.453326,4.453326,0.284178,1.000000,4.000000
26,-2.270891,-0.172177,4.449213,4.449213,1.165732,1.000000,4.000000
27,0.111198,-0.476282,4.444595,4.444595,0.053820,1.000000,4.000000
