k,yx,yy,Sx,Sy,NIS,q,r
0,-1.046500,-0.643442,29.004000,29.004000,0.052034,1.000000,4.000000
1,2.083678,1.875861,7.453455,7.453455,1.054621,1.000000,4.000000
2,0.801762,-2.883453,5.862227,5.862227,1.527939,1.000000,4.000000
3,-0.389244,-3.456653,5.283440,5.283440,2.290167,1.000000,4.000000
4,-3.705087,-0.491752,4.988342,4.988342,2.800428,1.000000,4.000000
5,-1.119930,2.800122,4.813035,4.813035,1.889645,1.000000,4.000000
6,-1.548714,2.064793,4.699955,4.699955,1.417436,1.000000,4.000000
7,1.406755,0.283197,4.623583,4.623583,0.445360,1.000000,4.000000
8,-3.395328,2.536812,4.570779,4.570779,3.930110,1.000000,4.000000
9,6.814477,-2.990222,4.534005,4.534005,12.214041,1.000000,4.000000
10,0.164823,1.293865,4.508548,4.508548,0.377340,1.000000,4.000000
11,2.335809,0.436571,4.491253,4.491253,1.257244,1.000000,4.000000
12,-1.008498,-1.557801,4.479879,4.479879,0.768729,1.000000,4.000000
13,1.345988,-1.876219,4.472769,4.472769,1.192076,1.000000,4.000000
14,0.910234,2.349555,4.468656,4.468656,1.420771,1.000000,4.000000
15,4.548624,3.158342,4.466553,4.466553,6.865497,1.000000,4.000000
16,-3.716603,0.269524,4.465694,4.465694,3.109434,1.000000,4.000000
17,0.555712,0.193730,4.465482,4.465482,0.077561,1.000000,4.000000
18,-2.324835,-2.730998,4.465466,4.465466,2.880597,1.000000,4.000000
19,0.363077,-2.513795,4.465314,4.465314,1.444689,1.000000,4.000000
20,-3.440032,1.499588,4.464793,4.464793,3.154140,1.000000,4.000000
21,-0.734049,0.096862,4.463751,4.463751,0.122814,1.000000,4.000000
22,1.998870,-1.216558,4.462101,4.462101,1.227111,1.000000,4.000000
23,0.621681,-1.171971,4.459808,4.459808,0.394637,1.000000,4.000000
24,-3.533477,3.505419,4.456873,4.456873,5.558477,1.000000,4.000000
25,2.348267,-1.082658,4.453326,4.453326,1.501463,1.000000,4.000000
26,-0.659285,-1.064268,4.449213,4.449213,0.352270,1.000000,4.000000
27,4.532369,2.761157,4.444595,4.444595,6.337216,1.000000,4.000000
28,-0.251724,4.518148,4.439535,4.439535,4.612426,1.000000,4.000000
29,0.305916,0.641488,4.434099,4.434099,0.113911,1.000000,4.000000
30,1.594928,2.161344,4.428351,4.428351,1.629321,1.000000,4.000000
31,-0.872318,2.522883,4.422353,4.422353,1.611331,1.000000,4.000000
32,3.425281,-0.943451,4.416161,4.416161,2.858286,1.000000,4.000000
33,0.012880,2.167700,4.409826,4.409826,1.065595,1.000000,4.000000
34,-0.832992,0.298069,4.403395,4.403395,0.177754,1.000000,4.000000
35,0.832281,-0.807069,4.396907,4.396907,0.305681,1.000000,4.000000
36,0.262961,-0.715902,4.390396,4.390396,0.132485,1.000000,4.000000
37,2.068557,-2.071111,4.383895,4.383895,1.954524,1.000000,4.000000
38,0.302464,1.700574,4.377426,4.377426,0.681551,1.000000,4.000000
39,1.240981,2.612511,4.371013,4.371013,1.913800,1.000000,4.000000
40,-1.873221,0.800957,4.364672,4.364672,0.950928,1.000000,4.000000
41,-0.797909,-1.858913,4.358419,4.358419,0.938923,1.000000,4.000000
42,-0.772678,-2.375120,4.352265,4.352265,1.433328,1.000000,4.000000
43,-1.076693,-2.609441,4.346218,4.346218,1.833422,1.000000,4.000000
44,-2.652454,-2.242389,4.340287,4.340287,2.779498,1.000000,4.000000
45,3.284951,-1.176401,4.334477,4.334477,2.808833,1.000000,4.000000
46,-1.710750,-3.655316,4.328792,4.328792,3.762712,1.000000,4.000000
47,-1.304030,-4.199849,4.323233,4.323233,4.473325,1.000000,4.000000
48,1.638225,1.444497,4.317803,4.317803,1.104811,1.000000,4.000000
49,-0.820433,1.048891,4.312502,4.312502,0.411196,1.000000,4.000000
50,-1.849418,1.517467,4.307330,4.307330,1.328678,1.000000,4.000000
51,0.328330,0.193536,4.302286,4.302286,0.033763,1.000000,4.000000
52,-0.804862,-0.144053,4.297369,4.297369,0.155573,1.000000,4.000000
53,-0.391779,-1.640009,4.292577,4.292577,0.662335,1.000000,4.000000
54,-1.175516,-2.154654,4.287908,4.287908,1.404967,1.000000,4.000000
55,-1.888667,-1.336336,4.283359,4.283359,1.249687,1.000000,4.000000
56,2.618200,-3.237397,4.278929,4.278929,4.051414,1.000000,4.000000
57,1.576700,-0.296083,4.274613,4.274613,0.602077,1.000000,4.000000
58,-6.702831,2.037070,4.270410,4.270410,11.492478,1.000000,4.000000
59,-1.220252,-0.490451,4.266317,4.266317,0.405398,1.000000,4.000000
60,0.083487,-4.176796,4.262330,4.262330,4.094614,1.000000,4.000000
61,1.856876,-0.534463,4.258448,4.258448,0.876761,1.000000,4.000000
62,0.765556,4.184038,4.254666,4.254666,4.252332,1.000000,4.000000
63,-0.691336,1.082612,4.250982,4.250982,0.388144,1.000000,4.000000
64,-1.981742,-1.001919,4.247393,4.247393,1.160981,1.000000,4.000000
65,0.339269,1.806887,4.243896,4.243896,0.796425,1.000000,4.000000
66,1.172371,-0.522264,4.240489,4.240489,0.388449,1.000000,4.000000
67,-0.000387,0.093712,4.237169,4.237169,0.002073,1.000000,4.000000
68,3.304230,-0.013332,4.233932,4.233932,2.578717,1.000000,4.000000
69,-2.771319,0.872632,4.230777,4.230777,1.995306,1.000000,4.000000
70,0.310892,3.225972,4.227701,4.227701,2.484459,1.000000,4.000000
71,-0.391029,-1.592222,4.224702,4.224702,0.636276,1.000000,4.000000
72,2.262471,0.168514,4.221776,4.221776,1.219196,1.000000,4.000000
73,-1.545662,0.552456,4.218922,4.218922,0.638617,1.000000,4.000000
74,-1.061203,-0.730311,4.216138,4.216138,0.393608,1.000000,4.000000
75,-3.026630,-4.488367,4.213421,4.213421,6.955376,1.000000,4.000000
76,-1.806653,1.936944,4.210770,4.210770,1.666143,1.000000,4.000000
77,3.034397,-0.956302,4.208182,4.208182,2.405333,1.000000,4.000000
78,-0.917222,1.907956,4.205655,4.205655,1.065611,1.000000,4.000000
79,3.485807,-0.674873,4.203187,4.203187,2.999224,1.000000,4.000000
80,-1.823560,-2.190283,4.200778,4.200778,1.933620,1.000000,4.000000
81,0.498192,0.347550,4.198424,4.198424,0.087887,1.000000,4.000000
82,-3.820891,-1.685966,4.196124,4.196124,4.156618,1.000000,4.000000
83,-1.557217,-0.900415,4.193876,4.193876,0.771523,1.000000,4.000000
84,-0.901296,4.565760,4.191680,4.191680,5.167021,1.000000,4.000000
85,-0.842672,-2.261895,4.189533,4.189533,1.390672,1.000000,4.000000
86,1.170410,1.485715,4.187434,4.187434,0.854272,1.000000,4.000000
87,1.529586,-0.367522,4.185382,4.185382,0.591274,1.000000,4.000000
88,2.074080,3.860449,4.183374,4.183374,4.590761,1.000000,4.000000
89,2.364459,-4.449275,4.181411,4.181411,6.071327,1.000000,4.000000
90,0.827547,-3.360924,4.179490,4.179490,2.866532,1.000000,4.000000
91,0.317139,-2.759434,4.177611,4.177611,1.846761,1.000000,4.000000
92,-2.043772,-2.182656,4.175772,4.175772,2.141159,1.000000,4.000000
93,1.700333,-1.078022,4.173972,4.173972,0.971081,1.000000,4.000000
94,-0.211884,0.752380,4.172210,4.172210,0.146438,1.000000,4.000000
95,0.595791,-2.098027,4.170485,4.170485,1.140559,1.000000,4.000000
96,2.786048,-1.895917,4.168796,4.168796,2.724183,1.000000,4.000000
97,0.459003,0.081798,4.167142,4.167142,0.052164,1.000000,4.000000
98,-1.428041,2.026468,4.165521,4.165521,1.475415,1.000000,4.000000
99,3.304223,3.511669,4.163934,4.163934,5.583592,1.000000,4.000000
100,-2.240469,-1.626131,4.162379,4.162379,1.841256,1.000000,4.000000
101,-3.918563,2.681512,4.160856,4.160856,5.418510,1.000000,4.000000
102,1.650624,-0.831020,4.159363,4.159363,0.821076,1.000000,4.000000
103,1.525441,-1.613554,4.157899,4.157899,1.185822,1.000000,4.000000
104,0.960487,-0.950551,4.156465,4.156465,0.439335,1.000000,4.000000
105,-0.845293,-1.338911,4.155059,4.155059,0.603410,1.000000,4.000000
106,-2.806586,2.349263,4.153680,4.153680,3.225083,1.000000,4.000000
107,-0.233993,0.775035,4.152328,4.152328,0.157847,1.000000,4.000000
108,1.190542,-0.225260,4.151003,4.151003,0.353681,1.000000,4.000000
109,2.090931,0.747401,4.149703,4.149703,1.188182,1.000000,4.000000
110,0.088574,-1.904491,4.148427,4.148427,0.876219,1.000000,4.000000
111,4.632725,0.671593,4.147176,4.147176,5.283879,1.000000,4.000000
112,-1.958452,4.124709,4.145949,4.145949,5.028706,1.000000,4.000000
113,-1.730202,3.076020,4.144745,4.144745,3.005131,1.000000,4.000000
114,-3.027269,2.201667,4.143563,4.143563,3.381557,1.000000,4.000000
115,1.293418,-0.954100,4.142403,4.142403,0.623608,1.000000,4.000000
116,1.341824,-1.201282,4.141265,4.141265,0.783232,1.000000,4.000000
117,-2.835952,-3.080100,4.140148,4.140148,4.234061,1.000000,4.000000
118,-0.463473,-1.402540,4.139052,4.139052,0.527156,1.000000,4.000000
119,-2.396245,0.681710,4.137975,4.137975,1.499941,1.000000,4.000000
120,0.367888,1.316764,4.136918,4.136918,0.451836,1.000000,4.000000
121,-0.182563,-1.188573,4.135881,4.135881,0.349632,1.000000,4.000000
122,0.474189,0.749405,4.134862,4.134862,0.190203,1.000000,4.000000
123,0.797317,-0.902087,4.133861,4.133861,0.350634,1.000000,4.000000
124,0.854204,0.828388,4.132879,4.132879,0.342592,1.000000,4.000000
125,-1.221301,-3.205525,4.131914,4.131914,2.847825,1.000000,4.000000
126,3.210867,0.464052,4.130966,4.130966,2.547832,1.000000,4.000000
127,-1.325429,1.389877,4.130035,4.130035,0.893097,1.000000,4.000000
128,1.176241,-3.153010,4.129120,4.129120,2.742719,1.000000,4.000000
129,2.481864,-0.006852,4.128222,4.128222,1.492094,1.000000,4.000000
130,-3.603671,-0.010649,4.127339,4.127339,3.146473,1.000000,4.000000
131,2.955729,0.168439,4.126472,4.126472,2.124019,1.000000,4.000000
132,-2.493975,2.546808,4.125620,4.125620,3.079814,1.000000,4.000000
133,2.815401,2.044272,4.124783,4.124783,2.934828,1.000000,4.000000
134,2.350604,0.905937,4.123961,4.123961,1.538827,1.000000,4.000000
135,1.099376,3.984869,4.123152,4.123152,4.144355,1.000000,4.000000
136,0.290292,-0.100327,4.122358,4.122358,0.022884,1.000000,4.000000
137,-1.053915,-1.320787,4.121577,4.121577,0.692749,1.000000,4.000000
138,1.897097,-1.175622,4.120810,4.120810,1.208759,1.000000,4.000000
139,-1.467946,-1.883654,4.120056,4.120056,1.384209,1.000000,4.000000
140,2.134958,1.047474,4.119315,4.119315,1.372861,1.000000,4.000000
141,0.768448,1.899541,4.118587,4.118587,1.019469,1.000000,4.000000
142,-0.152607,-0.577805,4.117871,4.117871,0.086731,1.000000,4.000000
143,2.183638,-0.283710,4.117167,4.117167,1.177694,1.000000,4.000000
144,0.294195,-2.509703,4.116475,4.116475,1.551123,1.000000,4.000000
145,-3.442717,5.264448,4.115795,4.115795,9.613382,1.000000,4.000000
146,-1.231452,-3.665074,4.115127,4.115127,3.632753,1.000000,4.000000
147,-1.334577,-1.271308,4.114470,4.114470,0.825700,1.000000,4.000000
148,0.863957,0.704445,4.113824,4.113824,0.302070,1.000000,4.000000
149,1.345004,-0.930171,4.113189,4.113189,0.650165,1.000000,4.000000
150,-0.287120,-0.832924,4.112565,4.112565,0.188739,1.000000,4.000000
151,3.079363,1.467493,4.111951,4.111951,2.829803,1.000000,4.000000
152,-0.822661,-1.600243,4.111348,4.111348,0.787466,1.000000,4.000000
153,0.072155,2.645790,4.110755,4.110755,1.704167,1.000000,4.000000
154,0.686543,0.840869,4.110172,4.110172,0.286704,1.000000,4.000000
155,-1.883760,0.790710,4.109599,4.109599,1.015616,1.000000,4.000000
156,3.055775,-1.207385,4.109036,4.109036,2.627269,1.000000,4.000000
157,-0.007299,-3.361481,4.108482,4.108482,2.750312,1.000000,4.000000
158,2.434567,-2.467946,4.107937,4.107937,2.925525,1.000000,4.000000
159,-1.479857,1.328293,4.107402,4.107402,0.962735,1.000000,4.000000
160,0.442924,-0.697660,4.106875,4.106875,0.166285,1.000000,4.000000
161,-1.646681,0.578887,4.106358,4.106358,0.741940,1.000000,4.000000
162,-2.050375,2.219262,4.105849,4.105849,2.223452,1.000000,4.000000
163,-0.479297,-2.344383,4.105349,4.105349,1.394731,1.000000,4.000000
164,2.074912,-0.842475,4.104858,4.104858,1.221729,1.000000,4.000000
165,-2.027878,0.019228,4.104374,4.104374,1.002018,1.000000,4.000000
166,1.039427,-0.652256,4.103899,4.103899,0.366931,1.000000,4.000000
167,-2.322494,-3.525415,4.103432,4.103432,4.343323,1.000000,4.000000
168,1.696233,1.489476,4.102973,4.102973,1.241964,1.000000,4.000000
169,-1.277192,2.561154,4.102522,4.102522,1.996511,1.000000,4.000000
170,2.768104,-0.916860,4.102079,4.102079,2.072859,1.000000,4.000000
171,-3.694833,0.180037,4.101643,4.101643,3.336275,1.000000,4.000000
