k,zx,zy,valid
0,-2.841661,-0.686046,1
1,-0.944523,0.050354,1
2,0.711131,1.201811,1
3,-2.076259,-1.229963,1
4,-0.679811,-0.474078,1
5,0.847341,0.665499,1
6,3.600168,0.918465,1
7,3.492521,-0.802151,1
8,3.671445,0.363781,1
9,-0.205570,0.241926,1
10,-2.335770,0.354698,1
11,0.823715,1.643899,1
12,0.854040,-0.261381,1
13,0.386615,0.655743,1
14,-0.090852,1.157319,1
15,3.255335,-0.180367,1
16,0.645937,1.136213,1
17,1.948377,2.025072,1
18,3.912790,4.653025,1
19,2.790443,-2.225988,1
20,3.525128,1.013664,1
21,1.296644,3.199894,1
22,-0.076287,2.401307,1
23,-2.311547,-0.420360,1
24,0.654650,-0.675551,1
25,1.325670,1.751510,1
26,-0.542031,-0.773752,1
27,1.641695,1.868097,1
28,2.026295,0.887208,1
29,4.132047,2.387594,1
30,-1.677950,0.588553,1
31,4.814277,2.515658,1
32,1.733357,-3.847849,1
33,-0.107852,0.609124,1
34,2.479014,2.372637,1
35,2.658187,-1.028183,1
36,-2.103794,1.407558,1
37,3.390070,-3.504423,1
38,-2.662412,3.223415,1
39,-1.249072,1.865074,1
40,1.563690,1.612172,1
41,4.280267,2.342594,1
42,3.202901,0.217992,1
43,0.453494,-3.176317,1
44,-0.847421,-2.477973,1
45,1.096503,1.323228,1
46,-1.996999,0.012199,1
47,-0.700305,-0.182105,1
48,3.938067,-2.584112,1
49,1.357144,-1.175501,1
50,3.570262,-0.147800,1
51,0.010521,-0.184419,1
52,4.452629,-3.800068,1
53,6.139015,1.227543,1
54,1.868854,1.100433,1
55,1.039414,0.755248,1
56,0.996771,0.891916,1
57,-1.058591,-1.718835,1
58,5.608882,0.828098,1
59,1.866187,3.231391,1
60,-0.761161,-2.994875,1
61,6.366943,1.644929,1
62,-0.941137,-1.458971,1
63,0.786103,0.544075,1
64,0.021512,-0.202695,1
65,-0.224299,-0.460741,1
66,-0.335658,-1.448833,1
67,1.506812,1.209662,1
68,-0.620769,-1.463875,1
69,1.638482,2.584378,1
70,0.979848,2.408023,1
71,2.662165,0.134922,1
72,1.012872,0.351905,1
73,4.131498,-0.223657,1
74,0.879972,2.335797,1
75,4.344323,0.793128,1
76,3.827613,0.554782,1
77,-0.690879,0.972029,1
78,2.237376,0.988453,1
79,2.330330,3.490864,1
80,1.066873,-1.677251,1
81,4.056244,3.788799,1
82,-1.863240,0.727389,1
83,0.811022,3.068182,1
84,0.790971,2.691783,1
85,-1.092617,0.250292,1
86,-0.057753,-1.109869,1
87,-3.160310,1.383354,1
88,0.523679,1.228108,1
89,0.794835,5.089220,1
90,1.741694,0.841744,1
91,0.401227,-1.902027,1
92,1.600934,-2.231328,1
93,2.440959,1.174563,1
94,-0.714842,2.338310,1
95,4.279777,-0.713672,1
96,1.250678,1.148238,1
97,1.418774,1.687915,1
98,-0.540423,4.510133,1
99,2.355486,3.087489,1
100,2.971378,1.722303,1
101,3.292234,-0.286659,1
102,-0.243065,-2.313247,1
103,4.935190,0.289745,1
104,2.832002,2.419303,1
105,2.895202,4.392486,1
106,0.079963,0.134349,1
107,1.661833,2.614975,1
108,1.676046,0.848746,1
109,-0.203803,0.899088,1
110,0.702577,2.087900,1
111,3.188998,0.613486,1
112,2.652613,1.391454,1
113,-0.489008,-0.772819,1
114,-0.823269,2.505202,1
115,3.599968,0.189488,1
116,2.667045,3.958579,1
117,6.552419,2.398508,1
118,0.739435,3.942873,1
119,1.996369,-0.579121,1
120,0.713472,2.125391,1
121,1.120861,0.453177,1
122,4.467802,1.335615,1
123,3.654532,-0.009352,1
124,2.416683,0.553022,1
125,3.770212,-0.581774,1
126,1.890776,0.121123,1
127,3.077193,1.087497,1
128,3.179922,1.227261,1
129,-0.011881,2.712098,1
130,0.489958,2.074989,1
131,3.037232,2.933586,1
132,4.959411,-0.456852,1
133,1.905098,4.699247,1
134,3.036867,3.907449,1
135,1.121452,-0.004095,1
136,1.376491,1.609965,1
137,2.804281,0.065309,1
138,2.795071,0.075484,1
139,2.900659,0.479266,1
140,5.648789,2.687363,1
141,4.204427,5.417331,1
142,0.782518,1.908470,1
143,3.180676,6.387261,1
144,0.508846,-1.707136,1
145,1.383624,-0.863617,1
146,0.296958,0.821248,1
147,7.893677,1.188435,1
148,0.209131,-0.164159,1
149,3.823985,5.740728,1
150,2.163116,-0.761740,1
151,5.661350,-1.558463,1
152,1.601335,-0.348163,1
153,7.111546,2.868417,1
154,3.703625,0.864477,1
155,0.920051,1.721360,1
156,4.844213,-1.261293,1
157,3.798927,5.889958,1
158,7.341226,-1.322917,1
159,0.047821,3.066868,1
160,1.751329,2.505160,1
161,2.428265,0.333369,1
162,5.235096,4.927060,1
163,6.580091,4.105634,1
164,2.577060,-0.058400,1
165,2.083194,1.453613,1
166,1.665006,2.689263,1
167,1.664732,3.539324,1
168,2.916311,3.078049,1
169,0.732289,4.251643,1
170,3.313681,0.951348,1
171,1.325793,-1.301212,1
172,8.084489,0.267049,1
173,2.563420,2.726993,1
174,2.153250,3.510512,1
175,2.712307,-1.415077,1
176,7.289145,2.595271,1
177,3.662569,3.256155,1
178,0.454917,2.169474,1
179,5.558752,3.919768,1
180,1.677971,2.165920,1
181,1.153418,5.299143,1
182,3.884353,0.215986,1
183,6.730664,4.671797,1
184,2.011145,-0.316812,1
185,1.460875,0.821803,1
186,1.398194,8.223605,1
187,2.799245,-2.255160,1
188,5.639617,1.577043,1
189,5.757589,0.632351,1
190,2.318473,2.663685,1
191,2.237862,0.943145,1
192,4.852215,-2.081823,1
193,3.276572,0.901073,1
194,3.082061,-0.942247,1
195,6.755709,3.076496,1
196,6.037388,-0.535552,1
197,1.395352,0.451201,1
198,1.703703,1.463150,1
199,1.821064,2.961900,1
200,2.744570,1.123043,1
201,2.066172,2.507629,1
202,7.094349,0.985333,1
203,5.131770,3.314747,1
204,5.613857,1.429001,1
205,5.600690,0.241576,1
206,2.038475,4.010734,1
207,4.006211,0.680211,1
208,3.729045,3.023258,1
209,3.326277,1.355252,1
210,6.531497,0.726962,1
211,1.149330,3.397966,1
212,3.814815,2.731948,1
213,1.642206,-0.639076,1
214,4.556389,1.878390,1
215,6.127099,-0.516180,1
216,4.640231,2.323827,1
217,5.086159,-0.851072,1
218,6.270988,5.624448,1
219,6.157316,0.819187,1
220,5.661700,3.810771,1
221,3.620978,3.673212,1
222,1.681236,0.152941,1
223,4.801522,0.451949,1
224,6.323729,1.833154,1
225,2.242590,-2.022771,1
226,5.645632,2.104675,1
227,2.388868,2.138591,1
228,8.207174,7.715551,1
229,2.648705,0.037899,1
230,3.533874,2.884424,1
231,2.080417,1.880728,1
232,7.023867,0.500591,1
233,-0.732500,3.596906,1
234,8.671312,2.035313,1
235,1.691376,2.176794,1
236,6.633603,1.560154,1
237,5.361610,1.417329,1
238,6.859763,4.987758,1
239,3.587898,2.244184,1
240,6.806812,1.863241,1
241,7.746601,1.124201,1
242,6.874582,7.197569,1
243,6.354647,4.954656,1
244,3.032284,2.494495,1
245,5.400822,6.850509,1
246,2.645769,1.474269,1
247,5.265379,-0.973882,1
248,0.211660,2.728370,1
249,7.486045,3.857242,1
250,6.211829,0.949190,1
251,5.719464,1.167151,1
252,2.906021,4.407044,1
253,6.405197,0.981671,1
254,8.020226,2.251390,1
255,5.255224,0.478794,1
256,2.297495,2.405590,1
257,5.163385,0.166020,1
258,5.999953,3.347603,1
259,3.261593,2.657219,1
260,4.333853,1.577402,1
261,7.542930,-0.532529,1
262,3.861072,4.188014,1
263,7.677752,3.346441,1
264,6.289319,2.133514,1
265,5.927865,1.031344,1
266,4.180945,-0.174657,1
267,5.500282,4.318107,1
268,6.391866,4.574813,1
269,6.495549,4.477113,1
270,3.890346,4.808343,1
271,7.425991,3.736252,1
272,4.652353,0.632030,1
273,2.616502,3.065497,1
274,4.726988,2.312790,1
275,8.363469,0.766148,1
276,3.555935,1.596272,1
277,8.429046,-4.273548,1
278,6.776804,3.803897,1
279,3.544572,3.265819,1
280,6.660585,7.471879,1
281,5.609507,6.126451,1
282,7.943199,6.929879,1
283,2.908960,3.920319,1
284,9.010246,1.078937,1
285,6.698229,5.079808,1
286,5.222077,-0.473964,1
287,6.631473,5.630769,1
288,7.337710,2.912295,1
289,5.153041,3.423359,1
290,8.959629,3.983625,1
291,2.204781,6.250919,1
292,6.165671,1.538174,1
293,7.703708,3.405569,1
294,4.023666,1.852586,1
295,7.197709,3.395619,1
296,3.875250,1.454936,1
297,7.733677,1.057855,1
298,7.040498,4.124425,1
299,10.107136,7.283506,1
300,4.000417,1.460157,1
301,6.841424,4.161889,1
302,4.406961,-2.333281,1
303,6.984877,-0.681055,1
304,4.817830,4.339190,1
305,6.793892,2.890691,1
306,5.447090,3.193615,1
307,4.325815,-0.549371,1
308,3.792828,2.947001,1
309,8.229060,1.206053,1
310,5.862494,1.203526,1
311,5.966470,2.892818,1
312,4.938394,3.617270,1
313,7.283581,0.941412,1
314,6.819633,2.896675,1
315,5.186271,3.371971,1
316,9.806272,2.143579,1
317,5.747033,3.264750,1
318,11.371725,2.912725,1
319,4.710114,4.798766,1
320,10.676588,2.981947,1
321,4.175942,2.903312,1
322,6.226357,1.267279,1
323,7.199484,1.140282,1
324,7.592176,5.993554,1
325,5.926542,3.363656,1
326,6.573140,5.585249,1
327,7.540080,3.536950,1
328,10.006481,1.062520,1
329,5.438874,0.329938,1
330,7.934221,2.064451,1
331,6.353556,4.926869,1
332,3.540603,-0.422453,1
333,6.599644,5.161839,1
334,11.467734,4.281230,1
335,7.787590,2.558466,1
336,8.974950,4.556614,1
337,2.852010,1.891130,1
338,6.318561,4.386500,1
339,9.437801,1.917440,1
340,6.389615,5.413386,1
341,8.052597,4.732415,1
342,7.002367,1.059301,1
343,5.610736,3.056252,1
344,5.593678,2.015449,1
345,6.594320,4.526365,1
346,3.595662,2.135546,1
347,7.556027,3.384605,1
348,8.838359,2.917550,1
349,6.356316,0.015245,1
350,6.942187,2.857330,1
351,6.445245,1.491017,1
352,6.889761,5.022138,1
353,7.116149,4.342153,1
354,6.188071,4.658511,1
355,3.926255,4.209412,1
356,7.839797,1.978341,1
357,9.973510,4.492352,1
358,9.659972,8.080927,1
359,5.715415,8.191535,1
360,4.110076,0.937048,1
361,6.728847,3.180498,1
362,6.993364,2.315281,1
363,5.961323,5.571846,1
364,5.604492,3.139758,1
365,9.351087,5.078716,1
366,7.401045,1.575400,1
367,3.704078,4.251017,1
368,5.818206,0.886150,1
369,8.264739,3.740036,1
370,5.023549,4.330222,1
371,9.955381,3.092424,1
372,5.612213,3.050254,1
373,8.520122,3.621107,1
374,6.421574,8.094849,1
375,9.475149,2.838470,1
376,7.709076,4.364078,1
377,4.573168,6.740494,1
378,8.309606,7.171096,1
379,3.806779,3.053357,1
380,2.988529,0.474453,1
381,3.830329,9.673360,1
382,3.392465,5.048077,1
383,5.480671,4.111751,1
384,10.242116,6.779562,1
385,8.101613,1.510539,1
386,8.090325,3.910830,1
387,3.557970,2.905867,1
388,4.570101,4.858223,1
389,3.470208,2.526502,1
390,7.696352,6.306987,1
391,9.923815,2.372142,1
392,8.618351,6.823021,1
393,7.874545,5.030656,1
394,7.166289,2.199535,1
395,7.465328,6.825760,1
396,8.069717,6.266440,1
397,7.303994,6.015664,1
398,7.164677,4.131268,1
399,6.519734,2.855108,1
400,9.824515,4.262196,1
401,9.767772,5.097556,1
402,7.475948,3.111784,1
403,8.443650,2.787457,1
404,7.778700,3.991763,1
405,9.221076,2.397413,1
406,7.810228,6.285174,1
407,7.654895,0.569612,1
408,5.123936,4.888172,1
409,8.839892,4.773827,1
410,6.002548,4.661682,1
411,7.503821,4.701852,1
412,7.094208,7.460607,1
413,7.868793,0.646769,1
414,11.568695,1.599992,1
415,9.101006,5.555865,1
416,7.168653,3.839204,1
417,4.846512,1.494592,1
418,11.924861,4.695986,1
419,5.566776,4.207672,1
420,10.430869,3.981642,1
421,11.801379,5.302189,1
422,6.582299,4.170149,1
423,9.473099,7.560185,1
424,4.607794,5.351092,1
425,13.496766,4.447570,1
426,9.946104,3.313113,1
427,9.054989,4.301653,1
428,9.292749,6.114881,1
429,8.166311,4.470123,1
430,7.219966,2.352280,1
431,5.870215,2.296233,1
432,10.734207,5.220288,1
433,11.542622,5.747254,1
434,6.289604,5.301132,1
435,8.871493,3.271544,1
436,9.742747,3.415474,1
437,10.909659,-0.394560,1
438,11.973581,2.737948,1
439,7.227412,4.334446,1
440,10.598714,4.615397,1
441,12.792977,2.822059,1
442,9.112523,4.581586,1
443,10.939718,1.885398,1
444,9.009365,2.973998,1
445,9.349765,3.851878,1
446,12.349733,5.713900,1
447,7.619264,2.322994,1
448,10.425720,4.094215,1
449,8.537102,3.460384,1
450,12.044899,5.014328,1
451,8.279497,5.914053,1
452,10.474548,7.145178,1
453,12.415230,5.084702,1
454,5.734521,6.850889,1
455,12.921528,1.139018,1
456,7.276630,5.633246,1
457,9.235798,7.641310,1
458,10.876713,3.007171,1
459,6.265730,1.238014,1
460,10.519920,1.101335,1
461,10.187340,4.686326,1
462,6.096724,2.012443,1
463,10.046649,2.754893,1
464,9.174488,5.090822,1
465,5.894923,5.014964,1
466,6.417326,1.845523,1
467,11.851403,10.294548,1
468,9.600492,3.372282,1
469,7.785080,8.196248,1
470,10.155043,6.041399,1
471,8.472651,7.066866,1
472,10.096840,-0.422238,1
473,9.519001,5.195037,1
474,10.504992,7.852752,1
475,10.133103,7.668847,1
476,9.263258,2.004968,1
477,8.056051,4.894868,1
478,7.903807,2.842666,1
479,6.783400,5.655691,1
480,11.728680,4.404269,1
481,9.445296,6.773684,1
482,8.424597,5.117645,1
483,11.040896,7.785714,1
484,10.258721,7.479073,1
485,11.293310,6.820863,1
486,8.289806,6.644683,1
487,6.154869,7.881570,1
488,10.897116,2.244519,1
489,8.961751,4.515218,1
490,11.725539,8.786558,1
491,11.665323,5.149273,1
492,9.978279,2.931117,1
493,8.831334,3.423614,1
494,11.046197,4.350934,1
495,7.885418,6.286420,1
496,10.081303,7.806618,1
497,4.776876,5.091101,1
498,12.348127,5.346846,1
499,11.070612,4.442309,1
500,9.777778,3.756804,1
501,12.710160,5.571009,1
502,12.255704,5.665753,1
503,8.796935,5.936240,1
504,9.545092,2.937797,1
505,8.176293,2.995157,1
506,13.582008,4.732923,1
507,7.559672,3.775676,1
508,8.300686,4.703658,1
509,12.108616,1.547023,1
510,12.228759,4.722224,1
511,7.726003,5.305373,1
512,7.475736,5.353392,1
513,6.139264,4.262293,1
514,8.899260,7.252434,1
515,14.192654,3.301687,1
516,12.126400,5.761044,1
517,11.599935,4.177404,1
518,12.716306,3.300416,1
519,9.530786,2.787357,1
520,14.984386,2.955480,1
521,12.221836,4.437130,1
522,9.732326,5.433928,1
523,10.046235,5.350564,1
524,11.228887,9.037943,1
525,12.211515,6.651477,1
526,9.184435,3.905313,1
527,9.608638,3.801216,1
528,9.364969,3.404521,1
529,12.180197,6.319431,1
530,10.574610,3.075559,1
531,13.378178,5.883189,1
532,13.823360,5.845284,1
533,8.922929,0.858702,1
534,8.291307,5.694706,1
535,11.519064,4.749272,1
536,11.459446,4.017075,1
537,12.943449,3.796352,1
538,11.233722,9.323301,1
539,7.870063,4.583427,1
540,6.769646,4.968584,1
541,5.457049,8.295602,1
542,9.819359,3.645251,1
543,11.112270,8.895560,1
544,8.928864,4.073440,1
545,13.265772,4.695679,1
546,11.513408,3.590299,1
547,10.917663,5.029194,1
548,13.970116,5.500132,1
