k,yx,yy,Sx,Sy,NIS,q,r
0,0.000000,0.000000,29.004000,29.004000,0.000000,1.000000,4.000000
1,-5.037805,59.191379,29.016000,29.016000,121.622511,1.000000,4.000000
2,8.101990,-49.552451,7.454784,7.454784,338.183854,1.000000,4.000000
3,3.458826,-25.919659,5.863196,5.863196,116.624482,1.000000,4.000000
4,-0.453204,-22.641889,5.284286,5.284286,97.053899,1.000000,4.000000
5,-4.441334,-14.608143,4.989117,4.989117,46.726357,1.000000,4.000000
6,-0.048263,-11.562081,4.813757,4.813757,27.771249,1.000000,4.000000
7,-0.194379,-6.726949,4.700629,4.700629,9.634802,1.000000,4.000000
8,2.422790,-4.125511,4.624207,4.624207,4.949985,1.000000,4.000000
9,1.491006,-6.936265,4.571351,4.571351,11.010941,1.000000,4.000000
10,0.000000,0.000000,4.534519,4.534519,0.000000,1.000000,4.000000
11,3.071936,-5.133154,4.576608,4.576608,7.819340,1.000000,4.000000
12,21.827600,73.801784,4.547670,4.547670,1302.457602,1.000000,4.000000
13,0.000000,0.000000,4.526880,4.526880,0.000000,1.000000,4.000000
14,6.994977,53.135930,4.579080,4.579080,627.278147,1.000000,4.000000
15,22.050538,-52.699717,4.557868,4.557868,716.011568,1.000000,4.000000
16,-5.577842,-18.173733,4.541359,4.541359,79.579022,1.000000,4.000000
17,68.315171,35.771449,4.528241,4.528241,1313.216067,1.000000,4.000000
18,-17.680299,-15.610993,4.517551,4.517551,123.141079,1.000000,4.000000
19,-15.398039,-15.312262,4.508570,4.508570,104.593028,1.000000,4.000000
20,-10.263189,-12.658795,4.500762,4.500762,59.007373,1.000000,4.000000
21,0.000000,0.000000,4.493730,4.493730,0.000000,1.000000,4.000000
22,-10.164445,-11.824045,4.547183,4.547183,53.466946,1.000000,4.000000
23,-11.048811,-9.116675,4.532670,4.532670,45.269118,1.000000,4.000000
24,-8.807606,-5.293955,4.519381,4.519381,23.366003,1.000000,4.000000
25,-7.549454,-7.232606,4.507064,4.507064,24.251894,1.000000,4.000000
26,-8.515719,-6.809476,4.495530,4.495530,26.445477,1.000000,4.000000
27,-11.179215,-3.332809,4.484636,4.484636,30.344149,1.000000,4.000000
28,-7.227761,-7.612561,4.474274,4.474274,24.627823,1.000000,4.000000
29,-8.596629,-7.298286,4.464363,4.464363,28.484920,1.000000,4.000000
30,-5.280672,-1.355719,4.454840,4.454840,6.672175,1.000000,4.000000
31,-3.963711,-0.767155,4.445660,4.445660,3.666392,1.000000,4.000000
32,38.756060,54.438357,4.436787,4.436787,1006.486710,1.000000,4.000000
33,-10.294965,-11.114138,4.428193,4.428193,51.829353,1.000000,4.000000
34,-7.632260,-8.547749,4.419857,4.419857,29.710329,1.000000,4.000000
35,-9.583753,-8.312823,4.411764,4.411764,36.482315,1.000000,4.000000
