k,zx,zy,valid
0,0.149659,-0.253838,1
1,1.955069,-1.559597,1
2,1.548833,-3.682114,1
3,2.276366,0.103008,1
4,0.080071,1.235551,1
5,1.565732,0.770952,1
6,1.526930,1.764261,1
7,1.269843,4.988907,1
8,0.741593,5.778418,1
9,0.430049,-1.122401,1
10,-2.206648,0.428460,1
11,-3.353129,-0.559337,1
12,-5.321520,-1.343110,1
13,-0.322095,-0.968173,1
14,-3.154071,-1.709313,1
15,1.728546,-0.330006,1
16,0.363117,-3.366878,1
17,0.334024,-2.121646,1
18,-0.678837,-1.527666,1
19,2.485320,1.595826,1
20,1.459335,0.243914,1
21,-1.555428,-1.325244,1
22,3.188975,1.769985,1
23,-2.996858,-3.007191,1
24,-1.271333,0.315111,1
25,3.537215,2.714663,1
26,0.636256,-0.608737,1
27,-0.463762,2.242677,1
28,-3.352162,2.157358,1
29,2.149900,-2.743342,1
30,2.878814,-2.647675,1
31,-1.375045,0.530250,1
32,2.136768,1.145743,1
33,3.494683,-2.633275,1
34,-3.740593,1.097953,1
35,-2.558989,-1.722083,1
36,-1.143059,-0.421649,1
37,0.629153,-3.989207,1
38,2.701327,1.640262,1
39,-0.666190,0.551380,1
40,-1.186599,1.451708,1
41,2.692997,0.747277,1
42,2.770559,2.121275,1
43,-1.286372,0.242649,1
44,0.936112,1.100154,1
45,7.365958,0.861230,1
46,2.456602,-0.970453,1
47,-2.321913,-2.063958,1
48,1.234125,-0.611084,1
49,-1.208697,-0.949305,1
50,1.654351,0.754528,1
51,0.406135,3.121174,1
52,2.388544,1.603398,1
53,0.584573,0.043534,1
54,-0.660672,0.679718,1
55,1.265387,-0.398880,1
56,1.980607,-0.059146,1
57,4.171619,-0.259227,1
58,1.060733,-0.213158,1
59,3.178855,-0.551119,1
60,1.825480,-2.324065,1
61,1.205710,-0.751675,1
62,1.330977,1.174686,1
63,2.404408,1.422696,1
64,2.044780,0.525661,1
65,0.471168,-0.776898,1
66,0.814559,0.631180,1
67,0.531490,3.093117,1
68,1.890696,0.893117,1
69,3.486166,0.327030,1
70,4.164522,0.789708,1
71,2.903525,-0.282633,1
72,-0.507604,0.774617,1
73,0.864305,-1.521747,1
74,2.149582,2.195493,1
75,0.979601,-0.993146,1
76,4.174831,-0.169640,1
77,2.601102,-1.983266,1
78,2.706768,-0.507454,1
79,1.160941,0.206558,1
80,2.479992,4.235296,1
81,2.090357,1.846997,1
82,-4.304170,0.908153,1
83,1.615498,1.300070,1
84,2.367246,-0.907872,1
85,0.595071,1.306272,1
86,3.496561,4.624884,1
87,2.342388,0.363334,1
88,2.808276,2.718054,1
89,0.727456,0.332364,1
90,1.358038,-0.419150,1
91,-0.046568,-0.129865,1
92,2.400326,3.435885,1
93,3.192549,-0.594350,1
94,1.114749,0.185857,1
95,2.629190,0.958312,1
96,0.961240,4.535069,1
97,-2.328818,1.149029,1
98,2.136311,2.470763,1
99,1.864887,1.628822,1
100,5.184909,-2.705015,1
101,1.417582,-0.719166,1
102,-2.490374,-1.872155,1
103,1.735982,-2.440486,1
104,-0.383385,-0.919821,1
105,3.050608,3.209505,1
106,4.735689,-0.645165,1
107,0.240082,1.088774,1
108,3.777702,3.671973,1
109,5.522870,4.075490,1
110,1.821167,2.530446,1
111,4.720361,1.984322,1
112,2.490943,-0.483477,1
113,1.882366,0.793168,1
114,6.703114,0.157484,1
115,2.346917,1.156743,1
116,3.698097,-0.464975,1
117,1.104278,-1.380350,1
118,0.934738,-0.442447,1
119,3.154379,5.247325,1
120,0.261032,1.433625,1
121,2.338155,4.307715,1
122,5.473002,0.837883,1
123,2.496305,0.893229,1
124,1.951825,2.707296,1
125,1.376324,1.254120,1
126,1.793912,-0.159755,1
127,2.025466,1.692477,1
128,4.910735,3.793998,1
129,2.312806,3.094620,1
130,-1.573921,-0.457132,1
131,5.352449,1.361304,1
132,1.228812,2.453974,1
133,2.437658,2.897836,1
134,6.119038,2.213127,1
135,2.343463,1.973404,1
136,-0.089435,4.185429,1
137,2.299322,0.449381,1
138,-0.000915,2.301180,1
139,2.159388,3.334389,1
140,2.425461,-0.180633,1
141,3.481479,1.331930,1
142,-1.621969,1.405110,1
143,1.454380,2.877126,1
144,3.509994,2.638542,1
145,2.206178,1.783039,1
146,1.566529,1.076756,1
147,3.153584,3.428658,1
148,0.682913,-0.214117,1
149,0.880775,2.373757,1
150,5.092533,1.178625,1
151,-1.844189,1.007190,1
152,3.696225,-3.143424,1
153,2.353905,1.758264,1
154,5.520980,1.620237,1
155,1.863482,1.808941,1
156,2.929358,0.687438,1
157,4.697434,2.586931,1
158,3.848638,2.200067,1
159,6.107495,4.702757,1
160,4.786089,1.618598,1
161,6.981635,3.319119,1
162,4.672520,0.205413,1
163,3.601404,4.260779,1
164,4.022869,0.725459,1
165,1.889051,-1.849013,1
166,8.194165,-1.221011,1
167,6.282532,0.948726,1
168,6.011375,4.909285,1
169,4.612687,2.093483,1
170,6.849460,1.299231,1
171,0.913421,0.063463,1
172,4.304038,5.264181,1
173,6.640849,2.395892,1
174,5.508260,1.392813,1
175,3.285723,0.191080,1
176,4.155600,0.172229,1
177,3.515842,7.376360,1
178,4.787890,3.727098,1
179,3.394244,3.462708,1
180,8.801345,6.305278,1
181,2.515961,2.618738,1
182,4.340269,3.108791,1
183,5.615741,2.390785,1
184,2.084824,2.498842,1
185,5.686103,-2.992356,1
186,4.624790,1.950634,1
187,3.067511,-0.316892,1
188,1.561475,3.186021,1
189,4.745340,2.244179,1
190,3.741402,2.375384,1
191,5.650214,2.881151,1
192,2.661322,-0.456497,1
193,6.952438,0.440063,1
194,4.063103,3.817950,1
195,3.551603,2.456911,1
196,3.199298,3.006235,1
197,-0.830624,0.394000,1
198,4.753883,4.175982,1
199,2.069344,0.707284,1
200,8.580394,2.841879,1
201,1.220042,0.712869,1
202,5.353767,0.733028,1
203,6.764659,2.427501,1
204,2.328040,1.593038,1
205,4.453202,3.171956,1
206,2.669941,2.551908,1
207,3.890977,4.698417,1
208,6.179516,6.655591,1
209,2.304107,1.520045,1
210,4.406948,0.430992,1
211,4.084966,2.583616,1
212,2.541199,-2.635150,1
213,6.139358,1.973992,1
214,5.420050,5.657802,1
215,5.047294,0.493874,1
216,5.228464,3.176506,1
217,5.573531,1.983702,1
218,2.212346,6.143152,1
219,1.849045,2.776104,1
220,3.026584,2.691890,1
221,3.341096,4.033098,1
222,4.022180,0.722896,1
223,7.858086,3.090129,1
224,4.974378,5.023349,1
225,3.077119,2.932233,1
226,4.720150,0.490260,1
227,7.242648,3.904381,1
228,3.136537,4.328336,1
229,0.445695,5.312643,1
230,7.619367,2.163048,1
231,8.178805,1.256694,1
232,3.750850,3.922568,1
233,6.037451,1.507327,1
234,5.931688,1.849868,1
235,7.559562,3.027930,1
236,5.060853,4.419234,1
237,3.544162,2.885903,1
238,4.787098,3.094868,1
239,4.973036,2.298075,1
240,8.928677,2.204993,1
241,7.723785,2.501620,1
242,1.113187,3.369619,1
243,6.010914,2.013574,1
244,2.729468,1.721194,1
245,4.406569,0.848957,1
246,5.007333,2.368349,1
247,5.707867,1.678170,1
248,4.124282,5.170979,1
249,5.332003,5.198059,1
250,6.839313,4.649538,1
251,5.056822,1.162361,1
252,5.123604,-0.801406,1
253,4.118783,0.853274,1
254,1.347844,-3.214854,1
255,3.419438,2.954282,1
256,4.983283,0.515126,1
257,7.487573,3.708068,1
258,2.707298,5.571955,1
259,7.161650,3.228198,1
260,2.827001,1.178954,1
261,3.618244,1.900665,1
262,6.925691,1.160994,1
263,3.813384,3.160387,1
264,6.422852,0.531265,1
265,3.850055,3.938174,1
266,6.663479,3.450237,1
267,9.633431,0.266016,1
268,6.307046,3.344364,1
269,1.785563,6.259040,1
270,2.226969,1.225945,1
271,1.939818,2.462923,1
272,3.691200,1.536575,1
273,7.058180,0.035211,1
274,6.654358,0.342990,1
275,6.630307,0.053720,1
276,4.143603,-0.623619,1
277,4.241820,4.447936,1
278,7.096814,1.721282,1
279,7.028567,1.184120,1
280,7.805711,5.227712,1
281,5.211265,5.336107,1
282,5.186857,-0.682274,1
283,6.288013,4.770342,1
284,5.580327,4.748616,1
285,5.340988,5.784628,1
286,5.069478,7.058096,1
287,1.546874,3.127342,1
288,7.793947,3.402787,1
289,4.712507,1.552080,1
290,7.708938,0.091721,1
291,6.184432,5.026723,1
292,7.766950,6.249738,1
293,6.058039,-0.322997,1
294,6.449424,1.029820,1
295,5.817888,2.066564,1
296,0.876162,4.247986,1
297,8.755624,5.129177,1
298,4.796921,1.597740,1
299,1.846994,1.710434,1
300,6.000886,3.974779,1
301,7.156196,3.925586,1
302,3.171132,1.719658,1
303,7.731729,2.728475,1
304,8.837953,6.125627,1
305,9.223937,3.379842,1
306,4.504827,2.238393,1
307,7.349949,5.002542,1
308,1.622337,2.583852,1
309,7.626753,2.068585,1
310,1.919994,2.703118,1
311,6.619832,3.496781,1
312,7.836139,3.233016,1
313,3.510903,4.170546,1
314,7.187321,2.227397,1
315,9.678604,6.204826,1
316,6.048079,5.379960,1
317,4.007836,2.792328,1
318,6.690984,3.190702,1
319,3.457725,2.495489,1
320,5.415226,1.353036,1
321,6.310062,2.962128,1
322,7.287741,3.401207,1
323,5.360439,2.458208,1
324,7.590933,7.596021,1
325,5.343252,6.292793,1
326,5.950188,-0.357675,1
