k,x,y,vx,vy
0,0.129019,-0.218831,0.001032,-0.001750
1,0.975105,-0.840075,0.056784,-0.042685
2,1.158133,-1.743475,0.088233,-0.198736
3,1.431108,-1.297941,0.176818,-0.051915
4,1.166262,-0.796812,0.036638,0.210374
5,1.234351,-0.528483,0.087318,0.409102
6,1.279411,-0.180066,0.130921,0.751615
7,1.280385,0.530078,0.128829,1.636513
8,1.215358,1.214112,0.024814,2.638599
9,1.123304,0.985479,-0.140975,2.134509
10,0.745196,0.960524,-0.899557,1.997776
11,0.280898,0.829867,-1.891048,1.618752
12,-0.352996,0.626007,-3.314555,1.054590
13,-0.409014,0.476366,-3.288666,0.624314
14,-0.755780,0.258317,-4.024566,0.020559
15,-0.568364,0.197232,-3.304615,-0.144700
16,-0.530427,-0.177035,-3.020714,-1.158193
17,-0.494433,-0.400490,-2.755767,-1.708632
18,-0.563025,-0.548594,-2.792810,-2.021795
19,-0.295403,-0.361354,-1.908343,-1.399273
20,-0.146925,-0.323417,-1.402900,-1.220751
21,-0.318402,-0.449378,-1.786236,-1.492168
22,0.012802,-0.246290,-0.820860,-0.879336
23,-0.312220,-0.546714,-1.618373,-1.610258
24,-0.439588,-0.487272,-1.859126,-1.378004
25,-0.068167,-0.186086,-0.844934,-0.562025
26,-0.012238,-0.238864,-0.668050,-0.662911
27,-0.069428,-0.002567,-0.772148,-0.070206
28,-0.408349,0.210011,-1.523069,0.426532
29,-0.185375,-0.071427,-0.948199,-0.231208
30,0.093892,-0.324802,-0.287297,-0.782460
31,-0.051595,-0.257296,-0.589825,-0.602434
32,0.143943,-0.135993,-0.151310,-0.320392
33,0.452598,-0.373889,0.492771,-0.798757
34,0.077413,-0.253566,-0.284760,-0.523522
35,-0.165755,-0.395653,-0.753457,-0.783293
36,-0.266387,-0.412238,-0.918550,-0.785065
37,-0.204727,-0.739797,-0.767548,-1.373477
38,0.031809,-0.559687,-0.302681,-0.990381
39,-0.032978,-0.483505,-0.408735,-0.817052
40,-0.136855,-0.336792,-0.577870,-0.528889
41,0.085253,-0.257351,-0.173580,-0.373138
42,0.299407,-0.071688,0.195169,-0.045900
43,0.176676,-0.047493,-0.015032,-0.004214
44,0.235941,0.042408,0.081858,0.142157
45,0.787651,0.108217,0.958957,0.242558
46,0.932138,0.030770,1.154878,0.113883
47,0.710215,-0.123738,0.779112,-0.126564
48,0.763211,-0.161953,0.835411,-0.180258
49,0.635816,-0.222352,0.622594,-0.264133
50,0.720052,-0.157557,0.726674,-0.162528
51,0.711508,0.069791,0.693815,0.165813
52,0.840472,0.179000,0.854788,0.313926
53,0.838961,0.175617,0.829215,0.300648
54,0.753740,0.215074,0.691691,0.345826
55,0.800506,0.180918,0.735428,0.291277
56,0.891182,0.170715,0.834646,0.270343
57,1.117547,0.148153,1.104017,0.234412
58,1.134632,0.129666,1.097702,0.205116
59,1.282822,0.091015,1.254746,0.151929
60,1.339771,-0.054772,1.293756,-0.030330
61,1.355940,-0.097637,1.282052,-0.081288
62,1.378552,-0.023010,1.278455,0.009271
63,1.463179,0.062520,1.347547,0.109116
64,1.522436,0.091551,1.384787,0.140066
65,1.488124,0.044282,1.314342,0.083182
66,1.474720,0.079136,1.269894,0.120351
67,1.445901,0.250111,1.210029,0.306477
68,1.493340,0.291429,1.235333,0.344793
69,1.625402,0.299891,1.350636,0.346474
70,1.787715,0.332828,1.494000,0.374032
71,1.875353,0.307176,1.554389,0.339390
72,1.779628,0.338163,1.423530,0.364361
73,1.759124,0.248560,1.373644,0.265667
74,1.805205,0.353409,1.392359,0.365770
75,1.789823,0.292148,1.349427,0.297665
76,1.934842,0.274688,1.465197,0.274701
77,1.995657,0.168208,1.495728,0.166207
78,2.058881,0.138330,1.527616,0.134423
79,2.044549,0.144186,1.485157,0.137420
80,2.093645,0.342339,1.503287,0.320107
81,2.122134,0.419551,1.501830,0.385547
82,1.850406,0.449739,1.226120,0.406083
83,1.862936,0.496794,1.215285,0.441257
84,1.909191,0.440982,1.234896,0.383507
85,1.873322,0.487451,1.181371,0.417793
86,1.968549,0.680629,1.243965,0.579368
87,2.008885,0.677649,1.257334,0.566768
88,2.067970,0.777927,1.286382,0.642894
89,2.034423,0.770896,1.236173,0.626047
90,2.029037,0.731772,1.210927,0.582745
91,1.963982,0.706299,1.136828,0.551928
92,2.004128,0.831770,1.151135,0.645969
93,2.075725,0.784710,1.190664,0.597160
94,2.058891,0.771442,1.157905,0.576842
95,2.104415,0.790147,1.175759,0.582563
96,2.080691,0.952959,1.138403,0.702097
97,1.925683,0.974302,0.999124,0.707817
98,1.953241,1.047359,1.005005,0.753542
99,1.969071,1.084729,1.001720,0.770696
100,2.113778,0.951699,1.096779,0.657512
101,2.107951,0.899747,1.075797,0.608308
102,1.952461,0.805244,0.943174,0.528385
103,1.962387,0.692151,0.936534,0.436521
104,1.892109,0.639872,0.870968,0.391580
105,1.952112,0.743305,0.902076,0.461418
106,2.072474,0.700821,0.976212,0.423950
107,2.024061,0.723221,0.927385,0.433955
108,2.105726,0.838852,0.972388,0.510211
109,2.247748,0.965451,1.059097,0.592550
110,2.252909,1.032872,1.047851,0.631556
111,2.360688,1.078821,1.108330,0.654764
112,2.386660,1.036458,1.110961,0.616423
113,2.390492,1.039859,1.098343,0.610297
114,2.561118,1.021071,1.199614,0.589183
115,2.576922,1.037113,1.194076,0.592063
116,2.638234,0.997312,1.219212,0.557383
117,2.609867,0.927596,1.184035,0.503459
118,2.576476,0.891300,1.146239,0.472754
119,2.617906,1.045686,1.158411,0.568085
120,2.562302,1.069511,1.106943,0.576228
121,2.576350,1.187045,1.101691,0.645037
122,2.692141,1.188137,1.162153,0.637422
123,2.708290,1.190923,1.157608,0.631038
124,2.706377,1.251892,1.141647,0.661824
125,2.686018,1.264777,1.114315,0.661601
126,2.679315,1.232427,1.096082,0.632932
127,2.679960,1.259172,1.082781,0.641739
128,2.770696,1.350871,1.125714,0.690753
129,2.778289,1.418417,1.116494,0.723953
130,2.665653,1.374584,1.033576,0.688128
131,2.768038,1.387518,1.083496,0.687622
132,2.742181,1.433324,1.054621,0.707096
133,2.753423,1.491342,1.048669,0.733608
134,2.874931,1.527269,1.109092,0.746382
135,2.880576,1.555076,1.099206,0.754082
136,2.813754,1.647783,1.046386,0.800252
137,2.818889,1.627966,1.037041,0.779054
138,2.756354,1.662827,0.988007,0.790406
139,2.758143,1.726883,0.977477,0.818676
140,2.767490,1.687531,0.971528,0.786182
141,2.806919,1.692563,0.983134,0.779977
142,2.699245,1.699488,0.909577,0.774966
143,2.681493,1.748060,0.888908,0.793984
144,2.722210,1.788686,0.902039,0.808150
145,2.725225,1.804236,0.893475,0.807801
146,2.710178,1.799587,0.874796,0.795994
147,2.739524,1.860387,0.881492,0.821356
148,2.699762,1.818961,0.849194,0.788798
149,2.666223,1.849570,0.820877,0.797112
