k,yx,yy,Sx,Sy,NIS,q,r
0,1.848661,-0.783065,29.004000,29.004000,0.138972,1.000000,4.000000
1,2.678040,-1.462592,7.453455,7.453455,1.249229,1.000000,4.000000
2,-4.054862,4.661914,5.862227,5.862227,6.512091,1.000000,4.000000
3,-1.922926,-0.114045,5.283440,5.283440,0.702317,1.000000,4.000000
4,3.133177,-3.109673,4.988342,4.988342,3.906481,1.000000,4.000000
5,1.474242,3.162189,4.813035,4.813035,2.529138,1.000000,4.000000
6,-1.718865,0.893508,4.699955,4.699955,0.798487,1.000000,4.000000
7,-3.820407,0.700053,4.623583,4.623583,3.262747,1.000000,4.000000
8,-0.571928,-1.077608,4.570779,4.570779,0.325621,1.000000,4.000000
9,-3.076733,0.247112,4.534005,4.534005,2.101311,1.000000,4.000000
10,-2.787535,3.989651,4.508548,4.508548,5.253945,1.000000,4.000000
11,-2.722227,-0.490127,4.491253,4.491253,1.703477,1.000000,4.000000
12,0.746451,-3.653441,4.479879,4.479879,3.103839,1.000000,4.000000
13,0.099928,0.417314,4.472769,4.472769,0.041168,1.000000,4.000000
14,1.887267,-1.317674,4.468656,4.468656,1.185601,1.000000,4.000000
15,0.938155,0.826270,4.466553,4.466553,0.349902,1.000000,4.000000
16,-1.826817,-1.752819,4.465694,4.465694,1.435306,1.000000,4.000000
17,-1.878017,-1.709839,4.465482,4.465482,1.444524,1.000000,4.000000
18,-0.674525,-0.919187,4.465466,4.465466,0.291098,1.000000,4.000000
19,-4.118486,-1.334732,4.465314,4.465314,4.197563,1.000000,4.000000
20,-2.113281,0.391745,4.464793,4.464793,1.034632,1.000000,4.000000
21,1.479592,-3.039590,4.463751,4.463751,2.560246,1.000000,4.000000
22,1.366840,0.995024,4.462101,4.462101,0.640578,1.000000,4.000000
23,1.778813,0.678682,4.459808,4.459808,0.812767,1.000000,4.000000
24,-0.504777,2.013248,4.456873,4.456873,0.966590,1.000000,4.000000
25,1.622209,-3.083534,4.453326,4.453326,2.725995,1.000000,4.000000
26,-0.164442,0.429886,4.449213,4.449213,0.047614,1.000000,4.000000
27,0.612336,0.375740,4.444595,4.444595,0.116127,1.000000,4.000000
28,0.039248,-2.149900,4.439535,4.439535,1.041463,1.000000,4.000000
29,-0.660504,1.113837,4.434099,4.434099,0.378183,1.000000,4.000000
30,0.717248,0.933028,4.428351,4.428351,0.312754,1.000000,4.000000
31,-2.159387,2.692402,4.422353,4.422353,2.693585,1.000000,4.000000
32,2.919461,5.141326,4.416161,4.416161,7.915582,1.000000,4.000000
33,2.219656,-2.479091,4.409826,4.409826,2.510929,1.000000,4.000000
34,4.935052,3.647115,4.403395,4.403395,8.551627,1.000000,4.000000
35,2.755527,-2.703104,4.396907,4.396907,3.388678,1.000000,4.000000
36,2.868938,2.037263,4.390396,4.390396,2.820074,1.000000,4.000000
37,-0.284443,-5.481275,4.383895,4.383895,6.871809,1.000000,4.000000
38,0.773951,3.343936,4.377426,4.377426,2.691286,1.000000,4.000000
39,-0.301727,0.516606,4.371013,4.371013,0.081885,1.000000,4.000000
40,-0.495338,0.406968,4.364672,4.364672,0.094161,1.000000,4.000000
41,-0.935112,0.556606,4.358419,4.358419,0.271714,1.000000,4.000000
42,1.130135,2.945732,4.352265,4.352265,2.287210,1.000000,4.000000
43,2.499309,0.569022,4.346218,4.346218,1.511736,1.000000,4.000000
44,2.609030,3.181089,4.340287,4.340287,3.899826,1.000000,4.000000
45,1.868274,-0.924269,4.334477,4.334477,1.002364,1.000000,4.000000
