k,yx,yy,Sx,Sy,NIS,q,r
0,0.502046,2.074555,29.004000,29.004000,0.157076,1.000000,4.000000
1,-3.401283,-1.282429,7.453455,7.453455,1.772782,1.000000,4.000000
2,1.699648,-3.851625,5.862227,5.862227,3.023394,1.000000,4.000000
3,-0.087489,5.016916,5.283440,5.283440,4.765287,1.000000,4.000000
4,0.676122,4.056376,4.988342,4.988342,3.390171,1.000000,4.000000
5,3.147776,-1.676045,4.813035,4.813035,2.642329,1.000000,4.000000
6,0.626122,-5.940834,4.699955,4.699955,7.592740,1.000000,4.000000
7,0.204883,-0.397750,4.623583,4.623583,0.043296,1.000000,4.000000
8,1.899849,1.783399,4.570779,4.570779,1.485510,1.000000,4.000000
9,-0.236975,0.643476,4.534005,4.534005,0.103709,1.000000,4.000000
10,0.545474,-3.298089,4.508548,4.508548,2.478610,1.000000,4.000000
11,1.671932,-0.808208,4.491253,4.491253,0.767838,1.000000,4.000000
12,-2.639725,-0.495501,4.479879,4.479879,1.610238,1.000000,4.000000
13,2.149229,-2.072198,4.472769,4.472769,1.992768,1.000000,4.000000
14,-3.188690,-3.822352,4.468656,4.468656,5.544870,1.000000,4.000000
15,-0.603135,-0.833718,4.466553,4.466553,0.237064,1.000000,4.000000
16,0.076470,0.852749,4.465694,4.465694,0.164147,1.000000,4.000000
17,-2.587384,-1.734593,4.465482,4.465482,2.172973,1.000000,4.000000
18,1.394159,1.077911,4.465466,4.465466,0.695464,1.000000,4.000000
19,0.198423,0.432901,4.465314,4.465314,0.050786,1.000000,4.000000
20,-1.359578,-1.751841,4.464793,4.464793,1.101372,1.000000,4.000000
21,3.408480,3.690114,4.463751,4.463751,5.653244,1.000000,4.000000
22,1.707083,4.002858,4.462101,4.462101,4.243966,1.000000,4.000000
23,2.685271,-0.337887,4.459808,4.459808,1.642413,1.000000,4.000000
24,-3.572198,-1.686987,4.456873,4.456873,3.501676,1.000000,4.000000
25,3.971566,1.775918,4.453326,4.453326,4.250132,1.000000,4.000000
26,-0.969648,3.026594,4.449213,4.449213,2.270173,1.000000,4.000000
27,-2.078644,2.568251,4.444595,4.444595,2.456169,1.000000,4.000000
28,2.830032,-0.488562,4.439535,4.439535,1.857802,1.000000,4.000000
29,1.317741,3.629852,4.434099,4.434099,3.363090,1.000000,4.000000
30,0.819866,-3.196625,4.428351,4.428351,2.459288,1.000000,4.000000
31,-3.057601,-0.066314,4.422353,4.422353,2.115010,1.000000,4.000000
32,0.841789,-1.489563,4.416161,4.416161,0.662885,1.000000,4.000000
33,-1.150287,-2.704648,4.409826,4.409826,1.958871,1.000000,4.000000
34,-0.668227,0.873908,4.403395,4.403395,0.274843,1.000000,4.000000
35,-1.344481,0.230546,4.396907,4.396907,0.423202,1.000000,4.000000
36,-3.421310,-2.759868,4.390396,4.390396,4.401022,1.000000,4.000000
37,-1.765781,1.444112,4.383895,4.383895,1.186945,1.000000,4.000000
38,0.306344,-1.734260,4.377426,4.377426,0.708523,1.000000,4.000000
39,-1.583907,1.227563,4.371013,4.371013,0.918705,1.000000,4.000000
40,0.218873,2.462463,4.364672,4.364672,1.400249,1.000000,4.000000
41,-1.229305,-1.025925,4.358419,4.358419,0.588221,1.000000,4.000000
42,0.932056,0.758012,4.352265,4.352265,0.331623,1.000000,4.000000
43,1.489410,2.047070,4.346218,4.346218,1.474578,1.000000,4.000000
44,-2.055691,2.119324,4.340287,4.340287,2.008485,1.000000,4.000000
45,5.205440,-2.519032,4.334477,4.334477,7.715378,1.000000,4.000000
46,-0.058913,-2.112900,4.328792,4.328792,1.032117,1.000000,4.000000
47,3.417246,-3.281616,4.323233,4.323233,5.192081,1.000000,4.000000
48,-1.814562,1.610881,4.317803,4.317803,1.363557,1.000000,4.000000
49,-1.430885,0.463279,4.312502,4.312502,0.524535,1.000000,4.000000
50,1.165859,1.845996,4.307330,4.307330,1.106701,1.000000,4.000000
51,1.059336,0.034082,4.302286,4.302286,0.261107,1.000000,4.000000
52,2.800620,5.273246,4.297369,4.297369,8.295912,1.000000,4.000000
53,4.687059,0.363345,4.292577,4.292577,5.148548,1.000000,4.000000
54,0.582941,0.274454,4.287908,4.287908,0.096818,1.000000,4.000000
55,-3.489078,0.670777,4.283359,4.283359,2.947128,1.000000,4.000000
56,-0.427737,3.481670,4.278929,4.278929,2.875717,1.000000,4.000000
57,-0.242362,-0.463307,4.274613,4.274613,0.063957,1.000000,4.000000
58,2.339155,0.937896,4.270410,4.270410,1.487280,1.000000,4.000000
59,0.963863,-4.678726,4.266317,4.266317,5.348761,1.000000,4.000000
60,-4.488341,0.939638,4.262330,4.262330,4.933481,1.000000,4.000000
61,1.820253,0.307577,4.258448,4.258448,0.800274,1.000000,4.000000
62,-1.246059,1.447868,4.254666,4.254666,0.857643,1.000000,4.000000
63,-0.115526,3.188732,4.250982,4.250982,2.395060,1.000000,4.000000
64,-0.698318,2.217397,4.247393,4.247393,1.272427,1.000000,4.000000
65,-0.854680,-1.314090,4.243896,4.243896,0.579022,1.000000,4.000000
66,-0.597463,-2.896852,4.240489,4.240489,2.063138,1.000000,4.000000
67,1.120233,-1.585829,4.237169,4.237169,0.889692,1.000000,4.000000
68,0.631720,3.377773,4.233932,4.233932,2.788997,1.000000,4.000000
69,-2.921446,2.413457,4.230777,4.230777,3.394085,1.000000,4.000000
70,0.574433,-1.701787,4.227701,4.227701,0.763075,1.000000,4.000000
71,0.497531,1.454695,4.224702,4.224702,0.559489,1.000000,4.000000
72,-0.870836,1.533512,4.221776,4.221776,0.736661,1.000000,4.000000
73,2.617630,0.323946,4.218922,4.218922,1.648982,1.000000,4.000000
74,-1.690595,-1.042372,4.216138,4.216138,0.935607,1.000000,4.000000
75,0.561027,0.875054,4.213421,4.213421,0.256436,1.000000,4.000000
76,-2.391328,0.580848,4.210770,4.210770,1.438177,1.000000,4.000000
77,-1.074302,-1.193638,4.208182,4.208182,0.612829,1.000000,4.000000
78,-1.381725,-0.097028,4.205655,4.205655,0.456190,1.000000,4.000000
79,-1.830003,-1.801394,4.203187,4.203187,1.568792,1.000000,4.000000
80,2.836083,-1.516439,4.200778,4.200778,2.462152,1.000000,4.000000
81,-1.641841,0.279023,4.198424,4.198424,0.660604,1.000000,4.000000
82,1.837974,0.993063,4.196124,4.196124,1.040085,1.000000,4.000000
83,-1.802128,-0.578527,4.193876,4.193876,0.854188,1.000000,4.000000
