k,zx,zy,valid
0,0.502046,2.074555,1
1,-2.968406,0.506306,1
2,0.554580,-2.657583,1
3,-0.692778,4.982703,1
4,0.049301,5.244093,1
5,2.656035,0.326991,1
6,0.675236,-4.213553,1
7,0.358243,0.434329,1
8,2.092544,2.550023,1
9,0.211969,1.627845,1
10,0.984510,-2.240176,1
11,2.192985,-0.139590,1
12,-1.907180,0.063505,1
13,2.614120,-1.590015,1
14,-2.470066,-3.593983,1
15,-0.209885,-1.062005,1
16,0.412378,0.476913,1
17,-2.237409,-2.077111,1
18,1.465694,0.489032,1
19,0.414539,-0.102990,1
20,-1.122397,-2.299524,1
21,3.496849,2.893280,1
22,2.161222,3.543113,1
23,3.337153,-0.407564,1
24,-2.608199,-1.817775,1
25,4.586085,1.437159,1
26,0.085931,2.842548,1
27,-1.088947,2.678564,1
28,3.633943,-0.120364,1
29,2.436989,3.948416,1
30,2.109123,-2.507841,1
31,-1.644520,0.314417,1
32,1.994730,-1.114287,1
33,0.117211,-2.474801,1
34,0.523181,0.836952,1
35,-0.185951,0.261434,1
36,-2.360597,-2.719560,1
37,-0.997484,1.218148,1
38,0.925986,-1.849856,1
39,-0.930903,0.940828,1
40,0.739527,2.262077,1
41,-0.687625,-1.031145,1
42,1.371884,0.654929,1
43,2.006475,1.993924,1
44,-1.414244,2.223246,1
45,5.686210,-2.249547,1
46,0.836847,-2.044596,1
47,4.321694,-3.385610,1
48,-0.633619,1.242193,1
49,-0.366518,0.197386,1
50,2.140455,1.598895,1
51,2.133447,-0.092266,1
52,3.967611,5.138401,1
53,6.071718,0.592714,1
54,2.319717,0.528585,1
55,-1.679451,0.943830,1
56,1.178654,3.800771,1
57,1.362997,0.090353,1
58,3.955394,1.468629,1
59,2.758417,-4.080265,1
60,-2.601928,1.247110,1
61,3.455352,0.675368,1
62,0.527102,1.837264,1
63,1.608871,3.669788,1
64,1.044917,2.896120,1
65,0.872603,-0.493834,1
66,1.104306,-2.141453,1
67,2.810966,-0.987734,1
68,2.409388,3.892128,1
69,-1.083883,3.123527,1
70,2.274207,-0.848154,1
71,2.250467,2.226644,1
72,0.931340,2.394425,1
73,4.395893,1.278670,1
74,0.248099,-0.057242,1
