k,zx,zy,valid
0,-0.519070,-0.915218,1
1,1.636998,1.340461,1
2,2.077105,0.922065,1
3,-2.951575,-2.430298,1
4,1.517987,-0.024978,1
5,3.058156,-1.160925,1
6,1.100036,-0.732324,1
7,-2.282533,-0.766554,1
8,-3.619066,-0.487950,1
9,4.709318,2.515155,1
10,1.180236,-2.165837,1
11,0.511373,-2.301532,1
12,2.979166,-1.575488,1
13,3.102413,1.965148,1
14,-1.285199,2.359924,1
15,0.590782,1.005519,1
16,2.049998,2.457040,1
17,1.957089,3.161975,1
18,-1.290572,0.326407,1
19,1.206432,-0.869527,1
20,1.125126,-1.022211,1
21,-1.231804,0.396737,1
22,0.501558,-2.070098,1
23,2.149452,-0.239849,1
24,1.844226,3.165319,1
25,1.213141,-2.216098,1
26,1.489680,0.934630,1
27,-1.819544,3.550612,1
28,-1.171166,1.375936,1
29,2.310683,1.322978,1
30,2.769076,-0.936666,1
31,3.492007,-0.008703,1
32,0.569063,-2.274090,1
33,2.820011,-2.119989,1
34,1.691099,0.383000,1
35,2.484867,1.693280,1
36,-0.285885,2.221181,1
37,0.142101,1.640952,1
38,-0.373292,-2.476511,1
39,1.900853,-2.080514,1
40,1.454045,2.888698,1
41,4.029692,2.589624,1
42,0.634169,4.499568,1
43,-4.318994,-1.150527,1
44,2.383195,4.701032,1
45,3.039027,0.568115,1
46,-1.189627,0.896688,1
47,0.275180,0.662520,1
48,1.362361,-1.362578,1
49,-0.410296,-1.578699,1
50,1.509405,0.781270,1
51,-2.577712,1.227592,1
52,5.549758,-0.911605,1
53,0.199725,2.622331,1
54,1.238078,-1.492107,1
55,-0.348387,0.057537,1
56,0.808846,2.109678,1
57,2.936043,0.716831,1
58,3.789096,1.403982,1
59,-0.171822,2.414417,1
60,0.647101,-3.908172,1
61,1.217671,1.126377,1
62,4.904300,1.786056,1
63,3.776975,-1.535325,1
64,4.105423,-2.011620,1
65,0.155027,-0.071523,1
66,-0.391312,1.543140,1
67,0.265194,-1.058290,1
68,0.795371,-1.894478,1
69,6.401740,2.193450,1
70,5.083763,-0.840366,1
71,1.881174,4.288835,1
72,3.249054,2.224855,1
73,4.921843,-1.637307,1
74,1.818650,1.325121,1
75,0.093209,3.467609,1
76,3.991804,1.044709,1
77,3.238548,-1.117646,1
78,2.362622,0.178685,1
79,3.732082,0.383180,1
80,-2.503855,2.381421,1
81,0.373767,2.009733,1
82,2.691976,-0.781613,1
83,3.371171,1.502906,1
84,1.443784,-0.455150,1
85,1.517135,0.743119,1
86,0.763278,0.825726,1
87,1.151945,1.614289,1
88,2.945032,1.838054,1
89,0.919402,1.613307,1
90,3.956707,3.516719,1
91,-1.570561,1.356227,1
92,6.989209,1.034933,1
93,-1.389205,1.344850,1
94,0.537234,0.830472,1
95,1.528590,-1.648724,1
96,-2.163596,-0.645780,1
97,3.214218,1.864515,1
98,1.657636,5.250109,1
99,2.063124,1.150441,1
100,-0.694712,1.392083,1
101,4.031941,-0.283154,1
102,-1.673113,-3.404724,1
103,0.248210,-2.361104,1
104,-0.458840,-2.490051,1
105,2.809618,0.747315,1
106,4.343528,0.849407,1
107,3.908673,1.898599,1
108,6.246166,-0.787614,1
109,4.337176,-1.248438,1
110,2.720860,-0.443882,1
111,3.785475,-1.470318,1
112,3.362820,1.000764,1
113,3.869035,-0.469698,1
114,2.016363,0.441445,1
115,-1.070400,-2.766285,1
116,4.842291,2.099482,1
117,2.936691,-1.384251,1
118,1.203989,-0.158826,1
119,4.216511,3.486447,1
120,1.042294,1.073319,1
121,1.376533,2.115451,1
122,3.203665,0.285553,1
123,4.429617,0.122888,1
124,1.439492,1.640015,1
125,0.452362,3.261371,1
126,4.706709,-1.062389,1
127,3.819199,3.498035,1
128,3.585649,3.197980,1
129,6.150094,1.712381,1
130,0.129183,-3.905260,1
131,4.787390,0.709680,1
132,3.513845,1.311117,1
133,4.156317,2.011255,1
134,5.050865,3.586275,1
135,-1.335257,4.268227,1
136,0.241329,0.584244,1
137,6.252411,3.055911,1
138,3.131940,1.591802,1
139,4.095709,2.400772,1
140,2.140146,-0.023477,1
141,6.541280,-0.472580,1
142,5.442798,-0.036552,1
143,2.178816,2.310305,1
144,2.627043,-2.464366,1
145,2.030941,0.223370,1
146,2.228409,3.751931,1
147,3.117666,2.582369,1
148,1.969498,3.579483,1
149,2.467393,2.367332,1
150,4.508207,3.050671,1
151,6.768580,-0.020501,1
152,1.764980,-1.745833,1
153,0.966559,1.038424,1
154,1.244164,2.738579,1
155,3.936766,-1.593928,1
156,4.540709,3.716533,1
157,4.016047,0.414850,1
158,2.276966,1.096085,1
159,3.955411,6.030197,1
160,6.074409,2.338239,1
161,4.349995,1.649626,1
162,3.533038,2.373702,1
163,1.923451,4.529389,1
164,4.037534,1.757199,1
165,2.598887,1.836023,1
166,6.233828,1.780314,1
167,1.331962,1.067131,1
168,4.232359,1.156668,1
169,3.857843,0.876681,1
170,1.429648,1.480133,1
171,5.787609,0.752941,1
172,4.117735,-1.674275,1
173,5.209900,3.598230,1
174,-3.340566,2.214867,1
175,0.784326,2.092231,1
176,3.929285,4.285299,1
177,4.649512,4.621488,1
178,3.054499,0.832489,1
179,4.480308,-1.291795,1
180,2.463670,1.554734,1
181,4.019692,3.474791,1
182,4.653471,4.163378,1
183,1.684692,3.544031,1
184,5.403440,2.303892,1
185,2.611478,5.247187,1
186,-0.002481,2.318436,1
187,1.486711,2.833086,1
188,4.275564,0.111138,1
189,4.403967,0.283821,1
190,6.879738,1.347744,1
191,3.560849,3.597917,1
192,1.134163,-2.030436,1
193,4.399739,-0.008436,1
194,5.166487,1.123016,1
195,4.662958,2.167053,1
196,4.228375,3.568247,1
197,1.037244,3.474361,1
198,5.818802,4.589597,1
199,2.202672,3.220865,1
200,7.388790,2.547299,1
201,1.065949,2.091110,1
202,5.078666,3.184277,1
203,4.519181,1.106612,1
204,3.772862,-0.958784,1
205,8.967312,1.365137,1
206,4.453991,-0.397940,1
207,2.493350,0.612489,1
208,3.665605,4.399687,1
209,2.908932,4.410220,1
210,7.691582,2.461651,1
211,4.253625,2.243772,1
212,4.134763,2.448914,1
213,1.533135,3.106986,1
214,7.043366,3.071733,1
215,5.451706,-0.488691,1
216,8.635648,0.819635,1
217,3.839488,4.678367,1
218,6.071416,1.931813,1
219,5.721200,0.743726,1
220,1.963879,-1.186855,1
221,2.739630,3.861973,1
222,7.819804,1.674841,1
223,5.678506,1.703561,1
224,6.463684,2.596329,1
225,5.013206,-5.108758,1
226,3.432237,3.302250,1
227,8.349657,1.590366,1
228,4.133203,4.456321,1
229,9.767720,0.555463,1
230,3.768848,3.317284,1
231,5.746290,-0.896549,1
232,4.454854,4.283827,1
233,5.376826,1.804528,1
234,4.249455,4.397529,1
235,6.647929,0.461752,1
236,4.214287,3.860494,1
237,4.372094,4.333129,1
238,2.923934,5.421757,1
239,5.146630,1.972690,1
240,3.505128,-0.866945,1
241,5.351259,2.742823,1
242,8.271938,4.505792,1
243,0.820114,6.061474,1
244,4.406402,2.194505,1
245,4.376595,1.513929,1
246,6.614132,2.206767,1
247,1.787298,2.799850,1
248,6.498797,5.226851,1
249,4.626768,0.351880,1
250,4.880134,3.846274,1
251,2.744134,0.535315,1
252,3.945726,2.464681,1
253,5.894683,-1.180398,1
254,4.789211,2.923867,1
255,6.750228,0.048733,1
256,7.449532,0.334121,1
257,4.420977,-0.502781,1
258,4.696024,0.978010,1
259,3.509279,2.469455,1
260,2.507944,3.242347,1
261,0.706046,5.158599,1
262,5.001681,1.848643,1
263,3.542257,2.620788,1
264,5.659419,4.754348,1
265,3.890361,0.471184,1
266,4.406560,0.886714,1
267,7.509281,0.980004,1
268,-0.860481,3.698974,1
269,7.610657,2.499533,1
270,5.234239,2.585100,1
271,5.388218,2.041115,1
272,8.889679,1.895744,1
273,5.268147,4.498139,1
274,7.895312,3.034224,1
275,7.850409,4.280216,1
276,2.570796,-1.192077,1
277,7.244662,3.588996,1
278,5.431063,5.785397,1
279,7.412980,2.888526,1
280,9.806685,3.970245,1
281,3.960879,2.401547,1
282,7.148369,6.413992,1
283,4.726413,3.642462,1
284,10.707171,6.295533,1
285,0.150140,1.286976,1
286,6.832415,-1.738304,1
287,6.152805,1.452643,1
288,5.321397,1.513852,1
289,5.745363,0.701322,1
290,6.339362,2.536458,1
291,1.403248,5.196237,1
292,6.908181,4.067167,1
293,6.872214,0.019657,1
294,9.235785,5.341844,1
295,10.152429,3.658825,1
296,2.541888,-0.807838,1
297,10.597680,4.451380,1
298,8.019904,2.226008,1
299,7.155316,3.923560,1
300,5.537173,0.561725,1
301,6.426179,3.788694,1
302,2.344903,2.624840,1
303,1.169305,0.511986,1
304,3.072375,3.908741,1
305,6.103871,5.575986,1
306,4.447622,3.836475,1
307,7.439364,3.318254,1
308,7.488112,1.540874,1
309,7.015635,1.575326,1
310,3.113660,3.719799,1
311,4.695432,2.514304,1
312,3.426356,3.425167,1
313,5.947836,4.672254,1
314,6.602920,5.642351,1
315,9.078233,1.655311,1
316,5.037696,2.172217,1
317,8.802049,4.335507,1
318,5.422055,6.561133,1
319,5.978685,1.540667,1
320,8.491440,4.673886,1
321,6.570856,2.810963,1
322,6.478249,0.587992,1
323,7.919987,3.911703,1
324,5.929609,8.043859,1
325,5.439754,4.856689,1
326,10.491812,4.181780,1
327,4.731367,3.347512,1
328,6.589786,3.597884,1
329,6.812160,3.538160,1
330,5.888486,0.768966,1
331,4.974022,4.321210,1
332,7.651594,4.592262,1
333,3.900610,1.315008,1
334,3.815877,5.916408,1
335,2.675838,6.471821,1
336,6.126521,0.393844,1
337,3.434936,4.268895,1
338,9.354954,1.177224,1
339,8.025142,3.966126,1
340,7.730890,3.448561,1
341,5.066697,1.945164,1
342,3.397288,1.442868,1
343,6.219904,4.341637,1
344,6.510673,3.497034,1
345,4.112855,1.659371,1
346,3.463961,1.527767,1
347,3.976326,0.825467,1
348,5.192449,4.820246,1
349,4.318539,2.106606,1
350,7.052142,7.669328,1
351,4.890027,3.212708,1
352,8.812388,2.061642,1
353,6.499708,1.449572,1
354,7.343538,-0.009111,1
355,6.238279,3.810582,1
356,3.585031,2.353522,1
357,8.409575,1.572867,1
358,6.855151,5.513670,1
359,6.010696,7.218320,1
360,7.005083,2.367840,1
361,5.535800,6.006827,1
362,8.949358,4.224927,1
363,4.753862,5.151260,1
364,9.504740,1.369051,1
365,4.856895,2.951558,1
366,6.116651,0.160326,1
367,5.628387,3.497462,1
368,4.012636,3.078648,1
369,2.478689,4.228555,1
370,8.539738,5.574446,1
371,7.829632,3.225369,1
372,5.169010,2.609987,1
373,8.129839,3.471858,1
374,7.183539,-0.037019,1
375,7.345537,4.262030,1
376,7.617450,5.025763,1
377,5.686394,3.792805,1
378,3.273999,4.286979,1
379,4.272090,8.678466,1
380,9.201958,5.988845,1
381,8.776172,2.155439,1
382,9.021808,4.673502,1
