k,yx,yy,Sx,Sy,NIS,q,r
0,0.443033,-1.205022,29.004000,29.004000,0.056832,1.000000,4.000000
1,0.913165,-2.196545,7.453455,7.453455,0.759202,1.000000,4.000000
2,-1.566013,5.323486,5.862227,5.862227,5.252594,1.000000,4.000000
3,-2.243775,-4.992355,5.283440,5.283440,5.670195,1.000000,4.000000
4,0.032703,4.388425,4.988342,4.988342,3.860870,1.000000,4.000000
5,1.892509,0.365534,4.813035,4.813035,0.771905,1.000000,4.000000
6,3.078533,-1.322010,4.699955,4.699955,2.388337,1.000000,4.000000
7,1.357201,1.208177,4.623583,4.623583,0.714097,1.000000,4.000000
8,-1.799325,-0.140513,4.570779,4.570779,0.712639,1.000000,4.000000
9,-0.038023,-0.532662,4.534005,4.534005,0.062897,1.000000,4.000000
10,0.433164,0.650580,4.508548,4.508548,0.135495,1.000000,4.000000
11,1.006037,1.152915,4.491253,4.491253,0.521307,1.000000,4.000000
12,0.649560,1.687224,4.479879,4.479879,0.729630,1.000000,4.000000
13,1.692902,1.025789,4.472769,4.472769,0.876003,1.000000,4.000000
14,-2.919710,-2.101570,4.468656,4.468656,2.896018,1.000000,4.000000
15,1.654314,-0.985218,4.466553,4.466553,0.830038,1.000000,4.000000
16,0.291734,-0.319231,4.465694,4.465694,0.041879,1.000000,4.000000
17,-0.188373,-0.069515,4.465482,4.465482,0.009029,1.000000,4.000000
18,2.291742,-0.809573,4.465466,4.465466,1.322928,1.000000,4.000000
19,-1.075568,1.445524,4.465314,4.465314,0.727023,1.000000,4.000000
20,0.032825,1.453016,4.464793,4.464793,0.473109,1.000000,4.000000
21,1.939901,2.257524,4.463751,4.463751,1.984795,1.000000,4.000000
22,-2.190842,-1.407922,4.462101,4.462101,1.519919,1.000000,4.000000
23,-2.634717,-0.539151,4.459808,4.459808,1.621688,1.000000,4.000000
24,-5.084621,1.605988,4.456873,4.456873,6.379488,1.000000,4.000000
