k,x,y,vx,vy
0,-3.209521,-0.512939,-0.025673,-0.004103
1,-2.398149,-2.259703,0.027827,-0.119202
2,-1.734605,-1.558693,0.142458,0.002416
3,-0.466368,-0.903454,0.555768,0.216419
4,-0.140769,-0.251367,0.720027,0.554752
5,-0.189562,-0.384906,0.672480,0.445928
6,0.144598,0.298115,0.995338,1.124544
7,0.896036,0.193070,1.926598,0.962187
8,0.869928,0.042628,1.827143,0.701112
9,0.914261,0.433462,1.841099,1.376108
10,1.158897,0.542353,2.261160,1.540581
11,0.944834,0.349491,1.685143,1.043678
12,0.817946,0.337906,1.301629,0.966163
13,0.625545,0.425133,0.751140,1.137292
14,0.572778,0.338829,0.573604,0.851699
15,0.583313,0.653286,0.571085,1.650964
16,0.674745,0.500884,0.789439,1.144942
17,0.777061,0.516455,1.027231,1.124805
18,0.485488,0.480165,0.169314,0.963219
19,0.599344,0.592106,0.471364,1.216619
20,0.196083,0.692261,-0.646215,1.421951
21,0.366507,0.715780,-0.156150,1.408800
22,0.506071,0.358180,0.219255,0.393838
23,0.436305,0.459373,0.027629,0.634991
24,0.519160,0.510560,0.236203,0.732524
25,0.545354,0.476036,0.289493,0.610469
26,0.458480,0.342435,0.064432,0.256328
27,0.549952,0.640185,0.278619,0.951318
28,0.510821,0.572947,0.174845,0.751064
29,0.313838,0.582128,-0.279905,0.737816
30,0.231765,0.279550,-0.449380,0.034579
31,0.454449,0.005287,0.052171,-0.560676
32,0.514424,-0.038805,0.176813,-0.630216
33,0.475588,0.046202,0.089252,-0.428503
34,0.449461,-0.032433,0.032888,-0.569989
35,0.367621,0.079422,-0.129938,-0.326723
36,0.291643,0.299932,-0.271523,0.111360
37,0.417318,0.142724,-0.024154,-0.189461
38,0.508647,0.075967,0.145289,-0.305671
39,0.257036,0.138341,-0.314294,-0.182002
40,0.500940,0.106839,0.127861,-0.231242
41,0.554952,0.197905,0.216887,-0.065678
42,0.622516,0.299723,0.324021,0.109072
43,0.214166,0.565486,-0.364566,0.546596
44,0.514431,0.389691,0.135716,0.242860
45,0.541918,0.739180,0.175215,0.792380
46,0.465900,0.426066,0.050881,0.278041
47,0.549572,0.342369,0.177640,0.141156
48,0.709332,0.558591,0.412688,0.462262
49,0.584300,0.458928,0.215848,0.301423
50,0.697922,0.447957,0.374328,0.276775
51,0.868926,0.612967,0.607155,0.503846
52,0.982122,0.402125,0.748499,0.194845
53,0.864216,0.291370,0.565876,0.037270
54,0.764140,0.365184,0.415401,0.135974
55,0.715609,0.172733,0.339913,-0.123229
56,0.763501,-0.019236,0.393584,-0.370733
57,0.595427,-0.054894,0.167543,-0.407018
58,0.786183,-0.258629,0.404435,-0.654262
59,0.833471,-0.083865,0.453200,-0.420568
60,1.040127,0.077173,0.695181,-0.213053
61,1.216966,-0.020284,0.891656,-0.325431
62,1.232689,-0.062848,0.889149,-0.368251
63,1.308823,-0.010247,0.957415,-0.298097
64,1.410037,0.214787,1.052015,-0.031820
65,1.361555,0.016840,0.973033,-0.255978
66,1.424156,-0.028291,1.021344,-0.300785
67,1.451409,-0.016646,1.028882,-0.281285
68,1.501825,-0.011034,1.061372,-0.269049
69,1.405531,-0.037564,0.935151,-0.291764
70,1.397461,-0.066594,0.906782,-0.316341
71,1.451004,0.000923,0.943803,-0.239133
72,1.691971,0.113407,1.172980,-0.118124
73,1.755569,0.237660,1.213865,0.010849
74,1.782462,0.503889,1.216495,0.278374
75,1.727372,0.404098,1.137623,0.173743
76,1.975821,0.383512,1.358997,0.150142
77,1.866927,0.471800,1.227154,0.232776
78,1.926116,0.607152,1.260320,0.357890
79,1.914060,0.583785,1.225071,0.329015
80,1.829607,0.565189,1.123208,0.305477
81,1.840978,0.537117,1.112956,0.273888
82,1.917886,0.496710,1.162887,0.231965
83,1.712219,0.473495,0.956069,0.206800
84,1.759639,0.578691,0.981352,0.297092
85,1.856208,0.693857,1.049347,0.393616
86,1.892983,0.628944,1.063149,0.329986
87,1.983040,0.722844,1.122652,0.405496
88,2.073389,0.843230,1.180764,0.501593
89,2.102231,0.853624,1.185192,0.501900
90,2.202476,1.132294,1.249368,0.727133
91,2.206053,1.203344,1.231597,0.774035
92,2.279398,1.288528,1.271629,0.831317
93,2.156930,1.419762,1.151272,0.924582
94,2.216667,1.376495,1.180859,0.874809
95,2.227555,1.223041,1.170697,0.738347
96,2.162139,1.223133,1.100453,0.726742
97,2.209586,1.193252,1.120383,0.691944
98,2.198574,1.151962,1.094439,0.649148
99,2.098657,1.070684,1.000733,0.576632
100,2.092800,0.998021,0.981006,0.512435
101,2.146397,1.064182,1.006686,0.554693
102,2.073978,1.170680,0.937340,0.626176
103,2.263619,1.174167,1.064293,0.619463
104,2.353694,1.166756,1.114965,0.604877
105,2.490587,1.114840,1.198678,0.558114
106,2.411888,1.242079,1.124286,0.642217
107,2.424425,1.150280,1.117136,0.567009
108,2.385988,1.268079,1.073801,0.642913
109,2.439155,1.453965,1.096219,0.765314
110,2.517990,1.478135,1.136167,0.771536
111,2.423476,1.414231,1.054501,0.716272
112,2.496232,1.368060,1.090220,0.674448
113,2.487000,1.483774,1.068922,0.744598
114,2.522842,1.547679,1.078775,0.777987
115,2.533198,1.623444,1.071187,0.818707
116,2.456666,1.636187,1.005406,0.816268
117,2.503511,1.724023,1.023235,0.863955
118,2.494968,1.753208,1.004025,0.871840
119,2.568886,1.685534,1.039437,0.815856
120,2.595211,1.708579,1.043055,0.820252
121,2.595920,1.749935,1.029974,0.836447
122,2.690395,1.779254,1.077615,0.844566
123,2.678529,1.677175,1.056202,0.768334
124,2.712526,1.641119,1.064399,0.735591
125,2.587191,1.614187,0.971615,0.709239
126,2.595964,1.690907,0.964910,0.748570
127,2.682477,1.595589,1.006932,0.679619
128,2.621088,1.567810,0.956263,0.653907
129,2.658191,1.683651,0.967371,0.717403
130,2.692019,1.681078,0.976267,0.707008
131,2.639995,1.635049,0.932557,0.670249
132,2.565599,1.601892,0.876026,0.641961
133,2.562785,1.580234,0.863739,0.621116
134,2.626671,1.607994,0.891754,0.630334
135,2.590641,1.520413,0.859550,0.570436
136,2.523834,1.442784,0.809590,0.517478
137,2.551997,1.545329,0.816674,0.572036
138,2.505108,1.500870,0.779448,0.539122
139,2.582105,1.520795,0.815429,0.544478
140,2.578557,1.502439,0.803850,0.527425
141,2.608771,1.512973,0.812055,0.527417
142,2.572435,1.541857,0.781683,0.538008
143,2.573882,1.519917,0.773525,0.519205
144,2.690481,1.583620,0.831417,0.549728
145,2.835945,1.616441,0.904847,0.562168
146,2.855787,1.675005,0.905837,0.589022
147,2.973120,1.761341,0.961905,0.631154
148,2.995251,1.812044,0.963533,0.652584
149,3.053370,1.888699,0.985307,0.688232
150,3.053192,1.908547,0.974206,0.691628
151,3.130947,1.832038,1.006609,0.641392
152,3.053705,1.830760,0.952669,0.633578
153,3.112257,1.901194,0.974467,0.665455
154,3.113485,1.903531,0.964426,0.659422
155,3.116580,1.848998,0.955554,0.622319
156,3.143461,1.928175,0.959796,0.658751
157,3.147831,1.906893,0.951730,0.640004
158,3.145931,1.912698,0.940378,0.636211
159,3.278819,1.875396,1.002034,0.609174
160,3.289019,1.817869,0.996732,0.571620
161,3.348965,1.890448,1.018219,0.604457
162,3.296230,1.949345,0.979084,0.629516
163,3.321339,2.006387,0.982034,0.653243
164,3.376723,1.972809,1.001057,0.628420
165,3.304883,1.889809,0.952309,0.577704
166,3.341057,1.911854,0.961372,0.583256
167,3.351289,1.851302,0.956625,0.545143
168,3.439053,1.865290,0.992749,0.546767
169,3.496761,1.898607,1.012620,0.558517
170,3.513189,1.830534,1.010618,0.517022
171,3.535463,1.821459,1.011695,0.506880
172,3.625806,1.852004,1.048228,0.517514
173,3.627892,1.818608,1.038414,0.494771
174,3.662040,1.878647,1.045354,0.520781
175,3.641086,1.911694,1.023689,0.532494
176,3.702976,1.985598,1.045078,0.565160
177,3.663908,1.974011,1.014172,0.553364
178,3.680720,1.960850,1.012387,0.540903
179,3.712739,2.050022,1.018429,0.581121
180,3.717489,2.096311,1.010428,0.598880
181,3.747791,2.113906,1.015589,0.601752
182,3.729863,2.127911,0.996071,0.602758
183,3.717469,2.141986,0.979605,0.603787
184,3.716775,2.151518,0.969287,0.602493
185,3.729477,2.145052,0.965893,0.593090
186,3.797320,2.187043,0.990495,0.608366
187,3.832408,2.226010,0.998229,0.621932
188,3.786197,2.294276,0.964780,0.650151
189,3.787918,2.258834,0.955910,0.625699
190,3.818013,2.147559,0.961442,0.563307
191,3.804760,2.150483,0.945093,0.559108
192,3.843116,2.142586,0.954872,0.549517
193,3.880066,2.134277,0.963835,0.539828
194,3.909914,2.189992,0.969136,0.562352
195,3.919388,2.241346,0.964173,0.582440
196,4.005937,2.264512,0.997826,0.588202
197,4.066120,2.337250,1.017930,0.618675
198,3.995643,2.317239,0.972581,0.602507
199,4.008571,2.336494,0.969327,0.606100
200,4.011852,2.309897,0.961302,0.586808
201,4.104055,2.250421,0.997631,0.551357
202,4.150871,2.271574,1.010993,0.556394
203,4.123701,2.323534,0.987442,0.576686
204,4.135757,2.335746,0.983622,0.577022
205,4.124890,2.302050,0.968469,0.554577
206,4.175971,2.354323,0.984192,0.574996
207,4.178177,2.334556,0.975532,0.559504
208,4.082806,2.288654,0.918648,0.531234
209,4.125369,2.336404,0.930619,0.549605
210,4.151944,2.247696,0.934556,0.500299
211,4.108972,2.298953,0.904078,0.520688
212,4.140483,2.368729,0.910713,0.550013
213,4.186631,2.413505,0.924505,0.566690
214,4.225066,2.409331,0.934348,0.559037
215,4.218834,2.479974,0.922056,0.588369
216,4.296512,2.565419,0.951265,0.624699
217,4.383763,2.518696,0.984893,0.595511
218,4.415413,2.433969,0.990782,0.547896
219,4.513139,2.461010,1.029157,0.555818
220,4.468411,2.489255,0.996998,0.564252
221,4.519491,2.507080,1.012327,0.567471
222,4.493093,2.529182,0.989372,0.572763
223,4.556337,2.524410,1.010753,0.564779
224,4.530993,2.489561,0.988343,0.542081
225,4.589205,2.438725,1.007250,0.511748
226,4.572487,2.465715,0.989124,0.519987
227,4.548171,2.527527,0.967444,0.545262
228,4.507777,2.542902,0.938077,0.547459
229,4.542053,2.580494,0.945702,0.560554
230,4.535649,2.583777,0.933260,0.556658
231,4.560229,2.563626,0.936166,0.541285
232,4.572298,2.655831,0.932897,0.581272
233,4.564939,2.691925,0.920113,0.593295
234,4.539059,2.648722,0.898356,0.566238
235,4.554440,2.641097,0.897086,0.556928
236,4.564561,2.573377,0.893243,0.518184
237,4.581357,2.568151,0.892718,0.510524
238,4.565146,2.608166,0.875981,0.525168
239,4.603105,2.619056,0.886024,0.525358
240,4.746314,2.652173,0.947684,0.536468
241,4.757140,2.626991,0.943690,0.518821
242,4.723302,2.636988,0.917786,0.518634
243,4.697670,2.612745,0.896168,0.501622
244,4.755139,2.659880,0.915605,0.519859
245,4.826809,2.677800,0.941834,0.523556
246,4.900070,2.685737,0.968589,0.522310
247,4.945365,2.762733,0.981335,0.555031
248,4.959790,2.758601,0.978777,0.547540
249,4.962157,2.759719,0.970314,0.542705
250,4.956945,2.781259,0.958205,0.547961
251,4.983908,2.770371,0.962041,0.537213
