k,zx,zy,valid
0,-3.722963,-0.594996,1
1,-1.457773,-4.282816,1
2,-0.310531,-0.047827,1
3,3.477371,1.138530,1
4,1.132003,2.370232,1
5,-0.500465,-1.096482,1
6,1.977352,4.150375,1
7,5.588472,-0.625016,1
8,0.416932,-1.146517,1
9,0.972618,3.255994,1
10,2.793463,1.182359,1
11,-1.166390,-1.471763,1
12,-0.520646,0.067351,1
13,-1.222581,0.999654,1
14,-0.005809,-0.591917,1
15,0.575277,3.203240,1
16,1.361987,-1.091757,1
17,1.520605,0.453487,1
18,-2.196699,-0.025016,1
19,1.548973,1.388783,1
20,-3.355504,1.344792,1
21,1.947949,0.673342,1
22,1.741188,-2.981136,1
23,-0.208756,1.271158,1
24,1.239732,0.847515,1
25,0.734796,0.042139,1
26,-0.366641,-0.955924,1
27,1.361322,3.272899,1
28,0.103999,-0.212105,1
29,-1.533478,0.528315,1
30,-0.482373,-2.683765,1
31,2.648554,-2.598736,1
32,1.080853,-0.354827,1
33,0.062026,0.998920,1
34,0.172691,-0.727188,1
35,-0.463791,1.321575,1
36,-0.460198,2.626224,1
37,1.783373,-1.518511,1
38,1.481680,-0.591370,1
39,-2.486977,0.876725,1
40,3.245207,-0.198775,1
41,1.129188,1.265823,1
42,1.340465,1.470800,1
43,-4.578544,3.610752,1
44,4.129689,-1.805244,1
45,0.838169,4.860618,1
46,-0.501548,-3.576010,1
47,1.572413,-0.762187,1
48,2.675421,3.244517,1
49,-1.121741,-0.935086,1
50,2.120556,0.226698,1
51,3.032672,2.723215,1
52,2.341418,-2.569519,1
53,-0.952419,-1.276106,1
54,-0.783484,1.380348,1
55,-0.086755,-2.582356,1
56,1.352808,-2.736850,1
57,-1.967378,-0.466287,1
58,3.558338,-3.151925,1
59,1.422224,2.737577,1
60,4.053008,2.660916,1
61,3.738725,-1.462670,1
62,1.199531,-0.629161,1
63,2.238796,0.945444,1
64,2.736920,3.949669,1
65,0.221368,-3.219136,1
66,2.141687,-0.693786,1
67,1.566541,0.281209,1
