k,x,y,vx,vy
0,1.139437,-2.070353,0.009114,-0.016561
1,1.378994,-0.297070,0.024888,0.100313
2,0.589929,-0.464485,-0.111628,0.071020
3,-0.036157,0.688241,-0.315396,0.447067
4,-0.216171,0.816444,-0.406125,0.509359
5,0.344272,0.521121,0.021670,0.279491
6,0.630420,0.131793,0.309297,-0.118071
7,0.331124,-0.036975,-0.079591,-0.329912
8,0.534511,0.201681,0.235787,0.047434
9,0.428644,0.184264,0.037697,0.014534
10,0.271274,0.160746,-0.281923,-0.033591
11,0.572535,-0.138442,0.399868,-0.696758
12,0.457378,0.141440,0.105757,0.004920
13,0.445229,0.207460,0.069809,0.171051
14,0.277013,0.206901,-0.374391,0.160629
15,0.581890,0.003809,0.465029,-0.393775
16,0.337002,0.244442,-0.228665,0.284416
17,0.706748,0.220479,0.800036,0.202930
18,0.398253,0.186773,-0.091906,0.099125
19,0.742287,0.048702,0.853793,-0.283815
20,0.756099,0.292526,0.844955,0.391843
21,0.898287,0.193270,1.179833,0.105598
22,1.002114,0.132917,1.390918,-0.058743
23,1.293548,0.069768,2.072167,-0.218902
24,1.061381,0.100644,1.378774,-0.129558
25,1.250596,0.139317,1.779980,-0.027138
26,1.110530,0.327451,1.353324,0.431119
27,1.455468,0.210141,2.108281,0.132024
28,1.321574,-0.033415,1.699576,-0.439497
29,1.286196,-0.141496,1.542224,-0.664720
30,1.059387,0.415534,0.971244,0.599163
31,0.856887,0.394131,0.490793,0.526883
32,1.073767,0.388478,0.928739,0.492640
33,1.207625,0.351016,1.166968,0.394866
34,1.275516,0.714140,1.256932,1.112190
35,1.233281,1.128450,1.123957,1.886008
36,1.257239,1.232323,1.126811,2.013649
37,1.238874,1.168034,1.049639,1.816362
38,1.518769,1.162275,1.527454,1.738690
39,1.513046,0.877377,1.461957,1.161455
40,1.230468,0.998189,0.910887,1.333910
41,1.273157,0.975017,0.953229,1.247660
42,1.247275,0.897712,0.877070,1.074391
43,1.242457,0.754366,0.839955,0.800779
44,1.136581,0.600733,0.640407,0.524823
45,1.163554,0.618528,0.662994,0.536461
46,1.251374,0.353896,0.779570,0.105928
47,0.935319,0.489094,0.270956,0.310020
48,1.116670,0.401991,0.535685,0.169624
49,0.933003,0.583243,0.248616,0.432294
50,0.575044,0.333228,-0.277597,0.057261
51,0.607687,0.458553,-0.223212,0.234077
52,0.547918,0.268852,-0.300567,-0.037807
53,0.614868,0.302295,-0.200291,0.009195
54,0.341980,0.357300,-0.563511,0.083251
55,0.469461,0.160357,-0.379237,-0.180518
56,0.646945,0.150819,-0.137527,-0.188260
57,0.644182,0.338362,-0.137542,0.057519
58,0.698160,0.222561,-0.065834,-0.090316
59,0.848674,0.245205,0.123051,-0.059898
60,0.645385,0.251650,-0.128920,-0.050538
61,0.830581,0.282935,0.097506,-0.011595
62,0.826635,0.318785,0.090503,0.031256
63,1.031386,0.379289,0.327925,0.101309
64,1.105613,0.569279,0.405929,0.317981
65,1.109472,0.673680,0.401090,0.429363
66,0.894676,0.693061,0.151562,0.441451
67,1.004506,0.773452,0.269484,0.520466
68,1.039651,0.658007,0.301884,0.383426
69,1.165010,0.557406,0.430039,0.267142
70,1.148300,0.526409,0.403219,0.228636
71,1.364390,0.661393,0.620722,0.364989
72,1.495228,0.711647,0.742925,0.409313
73,1.458887,0.653921,0.690771,0.342174
74,1.462842,0.718798,0.680855,0.400537
75,1.556597,0.787692,0.760439,0.461001
76,1.478519,0.865713,0.668940,0.528484
77,1.512961,0.929808,0.689348,0.580346
78,1.422730,0.887096,0.589773,0.528347
79,1.504293,0.878269,0.655771,0.510001
80,1.463737,0.624852,0.605592,0.263541
81,1.620478,0.665474,0.739252,0.296211
82,1.555929,0.690550,0.666767,0.313709
83,1.659594,0.554585,0.748374,0.185206
84,1.644387,0.532657,0.721414,0.162305
85,1.563643,0.593287,0.637309,0.213016
86,1.537895,0.478947,0.603657,0.109333
87,1.514815,0.572749,0.573251,0.188576
88,1.571714,0.546058,0.612138,0.162503
89,1.679469,0.426416,0.693043,0.058405
90,1.532086,0.483508,0.557850,0.105294
91,1.617924,0.412505,0.619837,0.044612
92,1.719178,0.523468,0.692860,0.135069
93,1.712136,0.580721,0.675853,0.179461
94,1.853310,0.663942,0.778735,0.243638
95,1.898744,0.627794,0.802570,0.210893
96,1.996159,0.514666,0.866910,0.118099
97,1.957485,0.508895,0.823027,0.111728
98,2.031631,0.398349,0.867808,0.024176
99,2.181229,0.628096,0.969543,0.200550
100,2.199687,0.530019,0.968832,0.122711
101,2.294910,0.709145,1.026155,0.256238
102,2.181688,0.765590,0.925946,0.294691
103,2.199441,0.987246,0.925377,0.454974
104,2.245206,1.075422,0.945456,0.513224
105,2.222157,1.031192,0.914804,0.473415
106,2.272764,1.020958,0.938215,0.459140
107,2.355621,1.136847,0.984279,0.535830
108,2.424855,1.110983,1.019606,0.509748
109,2.452696,1.104794,1.024876,0.498158
110,2.613683,1.232397,1.123491,0.580734
111,2.669080,1.301346,1.146427,0.620672
112,2.667909,1.351637,1.129766,0.646859
113,2.770844,1.443481,1.184898,0.701008
114,2.771676,1.486385,1.169321,0.720685
115,2.780355,1.404927,1.159374,0.655844
116,2.832363,1.423716,1.178728,0.659653
117,2.820386,1.289935,1.155020,0.561643
118,2.871230,1.271830,1.173394,0.542213
119,2.856012,1.260800,1.147947,0.527825
120,2.873641,1.326389,1.144465,0.563782
121,2.908069,1.458888,1.151954,0.642467
122,2.917437,1.517971,1.143138,0.672282
123,2.929159,1.595239,1.135999,0.713177
124,2.920649,1.551649,1.116114,0.676339
125,2.957769,1.580693,1.125478,0.686158
126,3.061755,1.601561,1.176723,0.690652
127,3.070378,1.622686,1.167400,0.695223
128,3.008257,1.700319,1.114282,0.734831
129,3.040582,1.729456,1.120485,0.743753
130,2.992059,1.810570,1.076906,0.784449
131,2.988330,1.801544,1.061470,0.769349
132,2.942725,1.911372,1.020865,0.826726
133,2.895684,1.846849,0.980104,0.777748
134,2.884312,1.810945,0.961488,0.746821
135,2.890422,1.833268,0.953644,0.751237
136,2.877923,1.796862,0.934866,0.720647
137,2.967922,1.751428,0.977060,0.685232
138,2.980188,1.712374,0.972776,0.654167
139,3.019638,1.662635,0.984491,0.617358
140,2.974667,1.695531,0.946787,0.629340
141,3.108458,1.655534,1.013444,0.598823
142,3.107978,1.674945,1.001458,0.603117
143,3.101260,1.802147,0.986078,0.669326
144,3.116361,1.758605,0.983433,0.636737
145,3.195626,1.708052,1.017400,0.600666
146,3.131650,1.734834,0.969545,0.609047
147,3.194959,1.717909,0.994364,0.592600
148,3.245741,1.687755,1.011750,0.568960
149,3.132437,1.741715,0.936904,0.592826
150,3.086392,1.703908,0.900739,0.565101
151,3.116510,1.596337,0.907470,0.499000
152,3.233092,1.632145,0.961996,0.513307
153,3.362554,1.619283,1.022825,0.500543
154,3.456604,1.584582,1.063290,0.475958
155,3.470748,1.574788,1.059388,0.465377
156,3.495397,1.569978,1.061278,0.457669
157,3.593683,1.689673,1.103204,0.517812
158,3.555555,1.668549,1.070566,0.500742
159,3.560341,1.689880,1.061580,0.506858
160,3.661580,1.692996,1.104682,0.503076
161,3.657640,1.553786,1.090701,0.422913
162,3.693672,1.560334,1.098313,0.421890
163,3.672761,1.543222,1.075426,0.408253
164,3.615435,1.596283,1.033471,0.432147
165,3.639860,1.573444,1.035464,0.415440
166,3.658792,1.569792,1.034524,0.409110
167,3.645934,1.519719,1.016818,0.378367
168,3.672723,1.482709,1.020215,0.354903
169,3.712507,1.494820,1.030389,0.357535
170,3.800512,1.452059,1.065681,0.331399
171,3.766696,1.414276,1.036884,0.308201
172,3.765127,1.431541,1.025259,0.313986
173,3.748277,1.379100,1.005840,0.283458
174,3.695381,1.410126,0.967968,0.296611
175,3.736180,1.441441,0.979064,0.309747
176,3.791263,1.388826,0.997398,0.279376
177,3.782299,1.408793,0.982499,0.286786
178,3.779925,1.459894,0.971172,0.310118
179,3.843238,1.517376,0.993699,0.336438
180,3.834096,1.514242,0.978834,0.331386
181,3.870864,1.538686,0.987625,0.340496
182,3.784721,1.536067,0.933575,0.335684
183,3.810658,1.571406,0.937276,0.350268
184,3.759064,1.594297,0.901499,0.358349
185,3.804170,1.639679,0.915248,0.377754
186,3.789297,1.595930,0.898427,0.351743
187,3.793216,1.542343,0.891315,0.321056
188,3.847138,1.622853,0.909559,0.358505
189,3.871049,1.605673,0.912447,0.346215
190,3.926387,1.644542,0.931140,0.362315
191,3.904776,1.605262,0.910889,0.338897
192,3.974387,1.667658,0.936723,0.366855
193,4.067381,1.675529,0.974006,0.367123
194,4.093208,1.714851,0.977189,0.383159
195,4.205701,1.702794,1.023744,0.373282
196,4.169278,1.654186,0.995278,0.345228
197,4.188555,1.682276,0.994964,0.355816
198,4.145312,1.632433,0.963440,0.327380
199,4.052120,1.618869,0.907350,0.317349
200,4.127567,1.645772,0.935901,0.327591
201,4.200781,1.671018,0.963030,0.336898
202,4.257131,1.683079,0.981478,0.339545
203,4.236257,1.805544,0.961349,0.397031
204,4.298443,1.822727,0.982681,0.401620
205,4.385552,1.789061,1.016152,0.380930
206,4.365849,1.814572,0.996305,0.389802
207,4.404291,1.891378,1.005480,0.423994
208,4.391354,1.945078,0.989117,0.446385
209,4.423353,2.024295,0.995162,0.481167
210,4.500263,2.040373,1.023355,0.484359
211,4.512803,2.056052,1.019436,0.487321
212,4.524888,2.110727,1.015334,0.509516
213,4.471367,2.110417,0.978882,0.504331
214,4.501877,2.070843,0.984277,0.479823
215,4.454162,2.057899,0.951028,0.468704
216,4.448899,2.076830,0.939054,0.473416
217,4.417221,2.094164,0.914183,0.477293
218,4.487791,2.091229,0.939946,0.471144
219,4.464917,2.135591,0.919420,0.488353
220,4.489614,2.144243,0.922526,0.487804
221,4.512462,2.129197,0.924691,0.475595
222,4.554744,2.125413,0.936397,0.469051
223,4.580514,2.061770,0.939862,0.433124
224,4.666123,2.046864,0.972726,0.421530
225,4.639900,2.171250,0.950262,0.478556
226,4.690788,2.250175,0.965939,0.512658
227,4.689641,2.271737,0.955878,0.518218
228,4.722131,2.288753,0.962451,0.521488
229,4.778017,2.268231,0.980458,0.506275
230,4.852239,2.347739,1.007298,0.540373
231,4.826401,2.322961,0.984701,0.522886
232,4.825729,2.311750,0.974693,0.512238
233,4.887976,2.305875,0.995700,0.504318
234,4.917688,2.310896,1.000514,0.501830
235,4.865360,2.315702,0.964973,0.499260
236,4.852995,2.356688,0.949416,0.514491
237,4.963261,2.346154,0.994262,0.504260
238,5.040673,2.351587,1.022526,0.501974
239,5.050115,2.410669,1.017117,0.526071
240,5.094281,2.365723,1.028823,0.498816
241,5.094187,2.346307,1.018666,0.484373
242,5.130280,2.307893,1.026391,0.460734
243,5.173419,2.245389,1.037504,0.425487
244,5.152351,2.234092,1.016950,0.415752
245,5.071584,2.243423,0.967250,0.416251
246,5.063922,2.244186,0.953973,0.412534
247,5.073821,2.257015,0.949460,0.414785
248,5.127562,2.246230,0.966548,0.405402
249,5.108785,2.217367,0.947807,0.387220
250,5.057814,2.163918,0.913412,0.357121
251,5.103453,2.124284,0.926877,0.334109
252,5.085695,2.148475,0.909018,0.342724
253,5.116452,2.113454,0.915207,0.322117
254,5.123372,2.090852,0.909604,0.307822
255,5.159997,2.149750,0.918679,0.333785
256,5.121128,2.173786,0.890494,0.342332
257,5.123358,2.236773,0.882822,0.369979
258,5.185008,2.153430,0.904491,0.325284
259,5.279991,2.150162,0.942372,0.320469
260,5.248424,2.215103,0.917530,0.349310
261,5.282342,2.226752,0.925202,0.351608
262,5.308205,2.325089,0.928830,0.396616
263,5.416585,2.386998,0.973108,0.423229
264,5.412090,2.445447,0.961293,0.447879
265,5.444711,2.408007,0.967900,0.424993
266,5.461234,2.433312,0.966501,0.433284
267,5.422976,2.449925,0.938083,0.437206
268,5.489971,2.487756,0.961890,0.451563
269,5.537375,2.521146,0.975796,0.463588
270,5.534866,2.591205,0.964920,0.493605
271,5.532173,2.583439,0.954058,0.484894
272,5.533731,2.529355,0.945401,0.453384
273,5.600700,2.514663,0.969150,0.441643
274,5.617599,2.502853,0.967922,0.431440
275,5.551741,2.498213,0.925795,0.424881
276,5.520448,2.495179,0.901165,0.419179
277,5.563129,2.522141,0.913361,0.428367
278,5.585973,2.539417,0.915625,0.432675
279,5.542108,2.577071,0.884859,0.447025
280,5.551986,2.641912,0.880989,0.474692
281,5.521666,2.631548,0.857257,0.464861
282,5.506376,2.692947,0.841197,0.490659
283,5.521455,2.744017,0.840333,0.511092
284,5.564323,2.748318,0.853243,0.508159
285,5.619861,2.736048,0.872305,0.497044
286,5.649568,2.726200,0.878381,0.487237
287,5.718317,2.709010,0.903752,0.473885
288,5.712919,2.672051,0.892114,0.450862
289,5.777328,2.753663,0.915206,0.486862
290,5.792472,2.792360,0.913639,0.501226
291,5.741583,2.827718,0.879327,0.513795
292,5.839331,2.878202,0.919104,0.533746
293,5.912289,2.933871,0.946191,0.556078
294,5.876187,2.907650,0.918875,0.537541
295,5.837529,2.943612,0.890556,0.550058
296,5.829767,2.974122,0.877856,0.559747
297,5.856160,2.973821,0.882245,0.554036
298,5.850243,2.992753,0.870539,0.557937
299,5.865931,2.920831,0.869683,0.516654
300,5.938040,2.921923,0.896877,0.512061
301,5.918727,2.979111,0.878360,0.535398
302,5.891682,2.990765,0.856179,0.535868
303,5.883636,3.056596,0.843663,0.563275
304,5.873988,3.091526,0.830472,0.575045
305,5.872543,3.101379,0.821492,0.574225
306,5.928330,3.053319,0.841073,0.544599
307,5.937930,3.041293,0.837479,0.533195
308,5.980541,3.048950,0.850351,0.531699
309,6.007353,2.961439,0.855232,0.482844
310,6.067489,2.965603,0.876655,0.480109
311,6.077210,3.022841,0.872765,0.503829
312,6.141035,2.991402,0.895858,0.483153
313,6.162429,3.023837,0.897590,0.494496
314,6.197136,3.047179,0.905937,0.501197
315,6.305842,3.083176,0.951071,0.514138
316,6.365739,3.019663,0.971439,0.477365
317,6.365407,3.032684,0.961591,0.479096
318,6.397057,3.127125,0.967781,0.521394
319,6.335040,3.176116,0.927215,0.540618
320,6.407012,3.138354,0.953854,0.516400
321,6.421574,3.157025,0.951602,0.520560
322,6.410989,3.233143,0.936832,0.553329
323,6.449467,3.176146,0.946678,0.519381
324,6.424323,3.211373,0.924691,0.531771
325,6.389960,3.194115,0.898322,0.517856
326,6.397251,3.214878,0.892995,0.523048
327,6.352825,3.216698,0.861915,0.518736
328,6.401592,3.231947,0.877649,0.521168
329,6.399469,3.222312,0.867829,0.511157
330,6.409465,3.216430,0.864154,0.503118
331,6.424153,3.244070,0.862859,0.511893
332,6.410179,3.279238,0.847267,0.524340
333,6.451730,3.314633,0.859553,0.536776
334,6.429730,3.303065,0.839982,0.525639
335,6.448877,3.297834,0.841155,0.517777
336,6.506480,3.253905,0.861522,0.490665
337,6.539724,3.318456,0.869520,0.518005
338,6.617690,3.399622,0.899779,0.553374
339,6.657696,3.395040,0.910774,0.545556
340,6.699422,3.410515,0.922520,0.547836
341,6.665668,3.417536,0.896437,0.545870
342,6.580058,3.460186,0.844701,0.561726
343,6.591590,3.422355,0.842022,0.537208
344,6.630660,3.511014,0.853131,0.576145
345,6.645928,3.517045,0.852234,0.573400
346,6.696871,3.531091,0.869177,0.574689
347,6.681193,3.519907,0.852652,0.563353
348,6.672628,3.565040,0.839846,0.580282
