k,yx,yy,Sx,Sy,NIS,q,r
0,0.523099,-2.343117,29.004000,29.004000,0.198725,1.000000,4.000000
1,-1.465332,1.901099,7.453455,7.453455,0.772980,1.000000,4.000000
2,-0.138656,-0.077534,5.862227,5.862227,0.004305,1.000000,4.000000
3,0.474833,1.580612,5.283440,5.283440,0.515536,1.000000,4.000000
4,-0.251641,1.415268,4.988342,4.988342,0.414227,1.000000,4.000000
5,-1.915944,0.802139,4.813035,4.813035,0.896372,1.000000,4.000000
6,1.147170,5.772009,4.699955,4.699955,7.368601,1.000000,4.000000
7,2.657509,-5.492107,4.623583,4.623583,8.051245,1.000000,4.000000
8,3.811848,-2.310166,4.570779,4.570779,4.346534,1.000000,4.000000
9,-0.749877,0.668780,4.534005,4.534005,0.222669,1.000000,4.000000
10,-1.726524,1.111437,4.508548,4.508548,0.935152,1.000000,4.000000
11,-2.713932,0.456483,4.491253,4.491253,1.686346,1.000000,4.000000
12,-1.361189,0.544809,4.479879,4.479879,0.479846,1.000000,4.000000
13,2.122461,-1.151241,4.472769,4.472769,1.303487,1.000000,4.000000
14,2.653834,1.764886,4.468656,4.468656,2.273090,1.000000,4.000000
15,1.810981,-0.776286,4.466553,4.466553,0.869188,1.000000,4.000000
16,0.462560,2.201553,4.465694,4.465694,1.133261,1.000000,4.000000
17,0.801850,1.411339,4.465482,4.465482,0.590046,1.000000,4.000000
18,-1.208175,1.431828,4.465466,4.465466,0.785992,1.000000,4.000000
19,-1.266860,1.666773,4.465314,4.465314,0.981580,1.000000,4.000000
20,-0.027596,-0.489141,4.464793,4.464793,0.053758,1.000000,4.000000
21,-0.532219,-0.607863,4.463751,4.463751,0.146235,1.000000,4.000000
22,1.055040,0.906079,4.462101,4.462101,0.433448,1.000000,4.000000
23,-0.551366,-1.929069,4.459808,4.459808,0.902575,1.000000,4.000000
24,-0.590505,-2.085802,4.456873,4.456873,1.054386,1.000000,4.000000
25,-3.445456,0.883378,4.453326,4.453326,2.840916,1.000000,4.000000
26,1.386287,2.668105,4.449213,4.449213,2.031949,1.000000,4.000000
27,-1.994549,-2.521704,4.444595,4.444595,2.325796,1.000000,4.000000
28,1.191340,-1.190896,4.439535,4.439535,0.639149,1.000000,4.000000
29,-3.071065,-0.765448,4.434099,4.434099,2.259162,1.000000,4.000000
