k,yx,yy,Sx,Sy,NIS,q,r
0,-0.319238,0.225771,29.004000,29.004000,0.005271,1.000000,4.000000
1,-0.432588,-0.043478,7.453455,7.453455,0.025360,1.000000,4.000000
2,0.328529,1.723713,5.862227,5.862227,0.525247,1.000000,4.000000
3,0.320340,2.276482,5.283440,5.283440,1.000293,1.000000,4.000000
4,-2.412898,-1.602970,4.988342,4.988342,1.682240,1.000000,4.000000
5,1.583919,1.569830,4.813035,4.813035,1.033270,1.000000,4.000000
6,2.802924,1.945938,4.699955,4.699955,2.477270,1.000000,4.000000
7,-1.110093,-0.764462,4.623583,4.623583,0.392923,1.000000,4.000000
8,2.261994,-2.616667,4.570779,4.570779,2.617401,1.000000,4.000000
9,1.329523,1.225993,4.534005,4.534005,0.721369,1.000000,4.000000
10,-1.091538,4.122123,4.508548,4.508548,4.033083,1.000000,4.000000
11,-2.504978,-2.106800,4.491253,4.491253,2.385419,1.000000,4.000000
12,-0.290989,-0.812626,4.479879,4.479879,0.166307,1.000000,4.000000
13,-1.733192,-4.910567,4.472769,4.472769,6.062825,1.000000,4.000000
14,4.472794,-6.998694,4.468656,4.468656,15.438111,1.000000,4.000000
15,1.281617,-1.612628,4.466553,4.466553,0.949974,1.000000,4.000000
16,1.989403,-0.845503,4.465694,4.465694,1.046332,1.000000,4.000000
17,-1.653519,-0.414715,4.465482,4.465482,0.650795,1.000000,4.000000
18,-1.211518,-1.140012,4.465466,4.465466,0.619734,1.000000,4.000000
19,0.225593,4.121710,4.465314,4.465314,3.815944,1.000000,4.000000
20,-2.323133,0.743844,4.464793,4.464793,1.332705,1.000000,4.000000
21,-1.052938,0.327148,4.463751,4.463751,0.272350,1.000000,4.000000
22,0.994372,-1.228930,4.462101,4.462101,0.560060,1.000000,4.000000
23,4.034439,0.495088,4.459808,4.459808,3.704602,1.000000,4.000000
24,0.626876,-0.427338,4.456873,4.456873,0.129147,1.000000,4.000000
25,-1.830059,2.643266,4.453326,4.453326,2.320955,1.000000,4.000000
26,2.272415,-1.483868,4.449213,4.449213,1.655513,1.000000,4.000000
27,-1.387512,3.086157,4.444595,4.444595,2.576063,1.000000,4.000000
28,-1.288789,-0.644147,4.439535,4.439535,0.467595,1.000000,4.000000
29,-1.869408,-2.984934,4.434099,4.434099,2.797528,1.000000,4.000000
30,0.776108,3.479788,4.428351,4.428351,2.870429,1.000000,4.000000
31,-0.407674,-2.866651,4.422353,4.422353,1.895797,1.000000,4.000000
32,-5.733392,3.670900,4.416161,4.416161,10.494926,1.000000,4.000000
33,3.027537,1.524503,4.409826,4.409826,2.605566,1.000000,4.000000
34,-0.519355,2.005296,4.403395,4.403395,0.974462,1.000000,4.000000
35,0.522554,-2.773418,4.396907,4.396907,1.811480,1.000000,4.000000
36,-0.910622,-0.443131,4.390396,4.390396,0.233600,1.000000,4.000000
37,-0.803621,0.348106,4.383895,4.383895,0.174955,1.000000,4.000000
38,1.031131,0.886758,4.377426,4.377426,0.422525,1.000000,4.000000
39,1.126910,-1.767415,4.371013,4.371013,1.005186,1.000000,4.000000
40,-0.634004,-2.363687,4.364672,4.364672,1.372148,1.000000,4.000000
41,1.745428,1.343668,4.358419,4.358419,1.113239,1.000000,4.000000
42,0.156236,0.741828,4.352265,4.352265,0.132050,1.000000,4.000000
43,4.092212,2.378281,4.346218,4.346218,5.154463,1.000000,4.000000
44,2.859929,2.009655,4.340287,4.340287,2.815000,1.000000,4.000000
45,0.406369,0.621640,4.334477,4.334477,0.127252,1.000000,4.000000
46,-0.191464,0.436038,4.328792,4.328792,0.052391,1.000000,4.000000
47,-2.238835,-3.044226,4.323233,4.323233,3.303013,1.000000,4.000000
48,2.626570,1.159625,4.317803,4.317803,1.909212,1.000000,4.000000
49,2.006281,1.357190,4.312502,4.312502,1.360493,1.000000,4.000000
50,-2.555477,2.571862,4.307330,4.307330,3.051761,1.000000,4.000000
51,2.919824,0.791665,4.302286,4.302286,2.127265,1.000000,4.000000
52,-0.890721,2.151194,4.297369,4.297369,1.261474,1.000000,4.000000
53,2.109785,0.180383,4.292577,4.292577,1.044531,1.000000,4.000000
54,-0.689150,2.691012,4.287908,4.287908,1.799590,1.000000,4.000000
55,-4.094473,-1.266158,4.283359,4.283359,4.288191,1.000000,4.000000
56,-0.294521,3.232939,4.278929,4.278929,2.462915,1.000000,4.000000
57,0.693409,2.433202,4.274613,4.274613,1.497513,1.000000,4.000000
58,1.285100,4.030351,4.270410,4.270410,4.190513,1.000000,4.000000
59,-2.633088,-1.674058,4.266317,4.266317,2.281973,1.000000,4.000000
60,2.066993,0.634048,4.262330,4.262330,1.096695,1.000000,4.000000
61,2.655228,-1.587418,4.258448,4.258448,2.247329,1.000000,4.000000
62,-2.503596,0.352788,4.254666,4.254666,1.502457,1.000000,4.000000
63,2.533063,0.394058,4.250982,4.250982,1.545923,1.000000,4.000000
