k,x,y,vx,vy
0,4.793789,4.709324,0.038345,0.037669
1,4.082883,-0.624965,-0.008551,-0.313886
2,3.051834,0.567226,-0.186791,-0.106670
3,2.241657,2.628816,-0.450197,0.567398
4,1.843086,2.690042,-0.653673,0.593450
5,4.136310,4.245765,1.081607,1.755060
6,4.602324,4.028646,1.528964,1.501151
7,3.969737,2.853651,0.684734,-0.032872
8,4.804487,3.629156,1.947999,1.161321
9,4.031153,2.479887,0.492908,-0.939012
10,4.766113,1.005882,1.958576,-3.880499
11,3.214390,-0.034057,-1.575671,-6.018359
12,3.663085,0.506947,-0.428865,-4.438910
13,4.255147,0.931423,1.084844,-3.145427
14,2.862897,1.373099,-2.618177,-1.823958
15,2.502515,0.807586,-3.445916,-3.245635
16,2.806185,1.807372,-2.429107,-0.340021
17,2.390461,0.839997,-3.438081,-2.979862
18,1.515155,0.729512,-5.655030,-3.119736
19,1.018298,0.238238,-6.704313,-4.292397
20,1.099756,-0.025847,-6.120611,-4.775072
21,0.219697,-0.445416,-8.145689,-5.641257
22,0.884654,0.333258,-5.967590,-3.295755
23,1.984039,-0.489542,-2.818065,-5.251737
24,1.355626,-0.407431,-4.267776,-4.777466
25,1.247194,-0.933367,-4.325056,-5.845728
26,-0.354628,-0.383214,-8.005448,-4.225562
27,-1.169930,-1.126411,-9.561556,-5.789966
28,-1.987071,-0.015125,-11.014547,-2.941403
29,-1.364688,1.014664,-9.103099,-0.472077
30,-0.938771,1.805454,-7.755769,1.301298
31,-0.392839,1.908420,-6.238054,1.467866
32,-0.488202,1.572647,-6.175877,0.695608
33,-0.392105,1.811315,-5.722051,1.160059
34,0.282053,2.422268,-4.129595,2.346935
35,0.328134,3.096821,-3.875635,3.585649
36,0.200277,3.911349,-3.972775,5.018914
37,0.181996,3.640833,-3.857351,4.319112
38,0.006297,4.183188,-4.039233,5.160630
39,0.593212,3.675266,-2.833556,4.057095
40,0.964411,3.537772,-2.077390,3.670704
41,0.265463,4.389260,-3.214825,5.016927
42,0.607668,4.408247,-2.526036,4.879083
43,0.507694,4.097713,-2.608125,4.201642
44,0.987969,3.914014,-1.742045,3.766141
45,0.328068,3.462908,-2.738712,2.926745
46,0.117370,4.380207,-2.982502,4.269438
47,-0.054165,4.200263,-3.154089,3.862522
48,-0.735500,3.525040,-4.084389,2.730258
49,-0.226412,4.494785,-3.211910,4.081768
50,-0.024625,4.440454,-2.826201,3.884631
51,0.446757,4.245331,-2.074534,3.496178
52,0.221379,4.588605,-2.331739,3.878515
53,0.399106,4.256440,-2.023380,3.315384
54,0.065078,4.259722,-2.419938,3.230246
55,0.778806,3.862048,-1.407766,2.616297
56,0.415425,3.417577,-1.845590,1.967453
57,0.775420,3.608987,-1.335673,2.162810
58,0.677910,2.990933,-1.425165,1.326871
59,0.094262,3.450630,-2.115792,1.865742
60,0.106792,3.563300,-2.048625,1.958026
61,1.052146,4.161406,-0.859271,2.632026
62,1.078803,3.747946,-0.807204,2.078484
63,1.642046,3.410688,-0.129374,1.635291
64,1.680684,3.651827,-0.081852,1.875559
65,1.784030,3.890370,0.037416,2.103944
66,1.885854,3.827727,0.150608,1.986668
67,1.110779,3.756559,-0.708522,1.864216
68,1.264608,3.972482,-0.525590,2.058732
69,1.589415,4.080274,-0.165448,2.130281
70,1.886957,4.218883,0.153332,2.232006
71,1.872369,4.384682,0.134873,2.358684
72,1.696396,3.843801,-0.049497,1.751868
73,1.432044,3.801624,-0.317762,1.673216
74,1.010622,4.159818,-0.735190,1.999794
75,1.502732,3.939049,-0.231872,1.740827
76,1.306282,3.607437,-0.420012,1.381416
77,1.393848,4.053782,-0.327029,1.787117
78,1.555284,4.062054,-0.166227,1.760819
79,1.236975,3.889561,-0.464189,1.564335
80,1.306695,3.469013,-0.390326,1.141907
81,1.009893,3.171005,-0.657403,0.845396
82,1.069756,2.941596,-0.590696,0.620345
83,1.052297,2.689548,-0.595796,0.381428
84,1.555370,2.611392,-0.135679,0.304784
85,1.724917,2.641992,0.016551,0.326439
86,2.171080,2.387071,0.406304,0.097876
87,2.247935,2.787105,0.465751,0.442190
88,2.425642,2.498061,0.609877,0.187228
89,2.264035,2.734503,0.462653,0.384339
90,2.058283,2.515248,0.282383,0.194060
91,1.865972,2.477715,0.118073,0.159686
92,1.810321,2.346518,0.070398,0.049243
93,1.957391,2.207065,0.188933,-0.065042
94,2.169359,2.398724,0.356719,0.090470
95,1.674060,2.421731,-0.044354,0.107391
96,1.937180,2.206517,0.164415,-0.064492
97,1.871388,2.091506,0.110294,-0.153587
98,2.014633,2.005429,0.219782,-0.218024
99,2.366765,2.247626,0.487299,-0.028345
100,2.575329,1.902372,0.638892,-0.291160
101,1.934254,1.689839,0.144715,-0.447390
102,2.062627,1.543823,0.238732,-0.550090
103,1.830896,1.455735,0.063038,-0.607355
104,2.266084,1.121432,0.382681,-0.844664
105,2.359481,1.492892,0.445318,-0.560964
106,2.229313,1.835385,0.344552,-0.304682
107,2.300677,1.694925,0.390889,-0.401253
108,1.986659,1.792758,0.161423,-0.325777
109,2.093050,1.552143,0.234400,-0.491379
110,2.405289,1.669234,0.450281,-0.402290
111,2.550074,1.291992,0.544864,-0.659468
112,2.574763,1.466948,0.554399,-0.529393
113,2.581461,1.609363,0.551386,-0.424396
114,2.665062,1.634717,0.600825,-0.401342
115,2.531770,1.508749,0.502548,-0.481109
116,2.315146,1.243698,0.350327,-0.652640
117,2.000835,1.332024,0.136057,-0.585035
118,1.986585,1.055385,0.124817,-0.760493
119,1.845413,1.275202,0.030316,-0.605900
120,1.538287,1.209045,-0.170750,-0.641208
121,1.694915,1.237729,-0.066869,-0.614265
122,1.498053,1.261557,-0.192959,-0.590977
123,1.741483,1.536999,-0.034504,-0.406909
124,1.770089,1.511714,-0.015850,-0.417827
125,1.570697,1.509764,-0.141825,-0.413773
126,1.811535,1.421987,0.011434,-0.463776
127,1.950219,1.283221,0.097995,-0.544731
128,2.041573,1.218976,0.153553,-0.577888
129,2.019809,1.243910,0.138208,-0.555341
130,2.065194,0.711542,0.164392,-0.875586
131,1.911737,0.417184,0.068634,-1.044716
132,1.997234,0.367433,0.119743,-1.062248
133,1.632734,0.802236,-0.101951,-0.786684
134,1.707339,0.704991,-0.055886,-0.835674
135,1.733788,0.735431,-0.039405,-0.807482
136,1.429559,0.384980,-0.219885,-1.006317
137,1.610239,0.681160,-0.110363,-0.819140
138,1.605134,1.015191,-0.112069,-0.612813
139,1.483636,1.080830,-0.181945,-0.567172
140,1.255629,1.436071,-0.312776,-0.353414
141,1.241325,1.511494,-0.317447,-0.305539
142,1.408707,1.427316,-0.217089,-0.350636
143,1.484118,1.536178,-0.171228,-0.284004
144,1.395987,1.628531,-0.219720,-0.227884
145,1.592348,1.824209,-0.105299,-0.113759
146,1.788427,1.921491,0.007171,-0.057261
147,1.640751,2.025268,-0.076363,0.002031
148,1.542130,2.174025,-0.131003,0.085723
149,1.406394,2.217795,-0.205612,0.109294
150,1.405003,2.230322,-0.204093,0.115067
151,1.450530,2.267101,-0.176507,0.134239
152,1.358076,2.420842,-0.225765,0.217916
153,1.241398,2.558821,-0.287665,0.291658
154,1.260768,2.409069,-0.273851,0.206110
155,1.101284,2.463040,-0.358228,0.233420
156,1.071156,2.499331,-0.370765,0.250685
157,1.052086,2.246791,-0.377106,0.110557
158,1.142999,2.388523,-0.323719,0.186211
159,1.370754,2.536787,-0.197128,0.264328
160,1.184195,2.580740,-0.295507,0.285159
161,1.375701,2.746653,-0.189490,0.371195
162,1.426409,2.650628,-0.160313,0.315811
163,1.382900,2.547336,-0.181825,0.257307
164,1.582049,2.577519,-0.073904,0.270631
165,1.373943,2.258476,-0.183555,0.098451
166,1.464573,2.348207,-0.133652,0.144894
167,1.498441,2.310754,-0.114368,0.123599
168,1.538635,2.256054,-0.092008,0.093507
169,1.623564,2.477330,-0.046457,0.208689
170,1.313507,2.440459,-0.208330,0.187196
171,1.424530,1.821446,-0.148160,-0.138103
172,1.554071,1.897535,-0.079113,-0.097014
173,1.524368,1.920951,-0.093732,-0.083832
174,1.513588,1.874475,-0.098351,-0.107069
175,1.861572,1.851482,0.082765,-0.117861
176,1.994344,1.820692,0.150478,-0.132545
177,1.997834,1.809936,0.150725,-0.136721
178,2.300588,1.627008,0.304880,-0.229394
179,2.299350,1.602635,0.301115,-0.239550
180,2.336180,1.716686,0.316898,-0.178668
181,2.672772,1.599896,0.485769,-0.236560
182,2.499972,1.936581,0.392611,-0.062297
183,2.448985,1.987698,0.362632,-0.035617
